galaxyID,FOV,pixel,view,band,PA,n,Re,Ie,Mstar_ahf_cat,b_a,flag
523,28,1400,projection_yz,band_g,0.5236347724631011,0.4591711234434067,4.427675804296312,7.207449946216298,2515470000.0,0.3996484850240354,none
523,28,1400,projection_zx,band_g,1.948248820779227,0.4070991665993134,3.829359350574813,7.077335437505066,2515470000.0,0.8620540025871766,none
524,27,1350,projection_xy,band_g,1.1463307170826915,0.5440987036195201,0.5850834391274122,8.300424179588697,661833000.0,0.4274420857782211,none
524,27,1350,projection_yz,band_g,0.3515540948868465,1.825378997930745,1.4037032376032477,7.508094594754554,661833000.0,0.5067897776959206,none
524,27,1350,projection_zx,band_g,0.7643775851476272,1.9610125404758445,2.032756721877933,7.411142024436601,661833000.0,0.3541675696494243,none
525,24,1200,projection_xy,band_g,3.0592539106796828,0.6592070400583723,4.306649998910007,6.485894915754135,97303700.0,0.3477019279321633,none
525,24,1200,projection_yz,band_g,1.0013432016867505,0.6009361919887355,4.96172320003481,6.430597533109909,97303700.0,0.3129833872512459,none
525,24,1200,projection_zx,band_g,1.917692658139854,0.9985501301223064,3.188916203670216,6.567283804888428,97303700.0,0.4855299959118065,none
526,27,1350,projection_xy,band_g,1.1897268139304649,0.4636402288525418,3.440171123948885,7.133750633010132,598677000.0,0.5845309628233312,none
526,27,1350,projection_yz,band_g,2.9348904814453,0.361308844555722,5.23523900021839,7.021182130826927,598677000.0,0.3801132241802902,fit
526,27,1350,projection_zx,band_g,1.3785623917540102,0.3600000009427744,5.348435367218367,6.838931748280798,598677000.0,0.5846391832016766,fit
527,26,1300,projection_xy,band_g,2.027440331808434,0.4392060786438443,5.287716252323418,7.009111449318012,678801000.0,0.3279330891929988,none
527,26,1300,projection_yz,band_g,2.406985922776128,0.7521602597451216,4.210573018015084,6.980881317839191,678801000.0,0.4892298458619681,none
527,26,1300,projection_zx,band_g,0.3788733394515174,0.4832426597936445,5.142262934848247,6.840783849849949,678801000.0,0.5445008775759224,none
528,22,1100,projection_xy,band_g,0.8438241101606062,1.0393097583448483,1.9549838507983133,7.378101256530595,393854000.0,0.6384030466488161,none
528,22,1100,projection_yz,band_g,0.9358915972324308,1.31837819691521,1.8634079627371385,7.299321583914174,393854000.0,0.7805408335382095,none
528,22,1100,projection_zx,band_g,0.8067611740809622,0.8548164577974893,1.877072132363267,7.408123449981889,393854000.0,0.7151777606910334,none
529,23,1150,projection_xy,band_g,0.6409557139637472,5.161919203684782,31.90137393667901,5.204476313175894,1893220000.0,0.6376184651308114,none
529,23,1150,projection_yz,band_g,1.920056915810401,4.440166826540327,16.536757850551496,5.6055907290174,1893220000.0,0.5414636660404071,none
529,23,1150,projection_zx,band_g,2.827345396078041,0.9684568220165228,4.65358750548624,6.745845390156949,1893220000.0,0.5314730699898685,none
530,25,1250,projection_xy,band_g,2.710460972075132,0.4684262756704673,5.126740576299722,7.030671923022211,994403000.0,0.4925291857229509,none
530,25,1250,projection_yz,band_g,1.0759694925772831,0.6613678002871229,5.195394214001742,6.862621943369237,994403000.0,0.6872540045486679,none
530,25,1250,projection_zx,band_g,2.2188279082369653,0.496628658407423,5.061020364985301,7.17463457693155,994403000.0,0.3168868052330814,none
532,31,1550,projection_xy,band_g,2.3073546780191845,0.7662622968164066,6.678330119401912,6.64355512842236,456994000.0,0.3876858057626943,none
532,31,1550,projection_yz,band_g,0.8569559508510678,0.6080478627481418,5.836275996858525,6.713840930034453,456994000.0,0.4723443406127908,none
532,31,1550,projection_zx,band_g,2.510721868800863,0.7058232109314475,5.764383550978245,6.584879916671511,456994000.0,0.6402684832231563,none
533,31,1550,projection_xy,band_g,2.39643827502333,0.643238375131176,2.595611768202849,6.980803157694472,180232000.0,0.6404730354523448,none
533,31,1550,projection_yz,band_g,0.1495050948174796,0.9063926528067404,2.873126988085516,6.745611196087333,180232000.0,0.7147243790704124,none
533,31,1550,projection_zx,band_g,1.9945868645307896,0.5706659155987627,2.628706559700272,6.8479756740854745,180232000.0,0.744973662978066,none
535,26,1300,projection_xy,band_g,0.8284075838917576,0.5631780382054148,5.027583436596617,7.035768244351446,763578000.0,0.3098563611964194,none
535,26,1300,projection_yz,band_g,1.803203664930427,0.7770560091010217,3.97897339681133,6.994749126584128,763578000.0,0.5012364895165557,none
535,26,1300,projection_zx,band_g,2.898587039622295,0.6567106991706159,4.120095449420482,7.023234691290415,763578000.0,0.4588466293533728,none
536,24,1200,projection_xy,band_g,0.155691222133119,2.739053020355188,6.0613842426804165,6.388146867317473,424265000.0,0.6658968666837286,none
536,24,1200,projection_yz,band_g,2.0773316490495537,2.520268937714192,6.245183747270552,6.495744284672518,424265000.0,0.4713183205178334,none
536,24,1200,projection_zx,band_g,2.262918952838901,0.6113413820784875,2.133798073687824,7.329308936605744,424265000.0,0.7212312386107708,none
537,24,1200,projection_xy,band_g,2.809291943152625,0.5297748207472425,4.540483755149015,6.724118154706227,235900000.0,0.4084051692680202,none
537,24,1200,projection_yz,band_g,2.0172702163955525,0.4233734456296629,4.571525480884454,6.539332191970551,235900000.0,0.6638279753781329,none
537,24,1200,projection_zx,band_g,1.619442594026297,0.3879568889312464,3.406027701921453,6.793039786052174,235900000.0,0.673341737445653,none
538,19,950,projection_xy,band_g,1.0114150009707137,0.4208095268516351,3.033006348420052,7.2669307038058175,931113000.0,0.459598204349197,none
538,19,950,projection_yz,band_g,0.5231021602489528,0.7574834466266485,3.555047333807802,7.140055387192366,931113000.0,0.3961573401411886,none
538,19,950,projection_zx,band_g,0.8370306227942832,0.6115919974252934,3.219923197330112,7.081356143203753,931113000.0,0.6627729421791784,none
539,26,1300,projection_xy,band_g,1.0664831121621148,0.6664328621294011,4.369030763525086,6.829701027370156,519892000.0,0.609703687343739,none
539,26,1300,projection_yz,band_g,2.4354124808011943,0.524642546154058,4.616433166835288,7.065530218629923,519892000.0,0.3171449641950895,none
539,26,1300,projection_zx,band_g,2.43446795700583,0.6691639517946221,4.805440827575012,6.789772082413469,519892000.0,0.5510525137739821,none
541,26,1300,projection_xy,band_g,1.697849054007903,0.5973673582978956,2.144464667093742,7.212559557703242,220806000.0,0.7967569237074694,none
541,26,1300,projection_yz,band_g,2.9583116895183137,1.04015896098015,2.5504992077424995,7.051193658932237,220806000.0,0.6882526372942823,none
541,26,1300,projection_zx,band_g,0.909129468645631,1.34063413855415,3.804726591858482,6.865509213772796,220806000.0,0.523397491704301,none
542,24,1200,projection_xy,band_g,0.6979590800442775,0.6680895345952929,3.995741892851167,7.107212573178312,757764000.0,0.4936704824842267,none
542,24,1200,projection_yz,band_g,2.111158194134002,0.6592558512511318,3.677091646845767,7.209589453342277,757764000.0,0.4513613445583735,none
542,24,1200,projection_zx,band_g,2.483178100500443,0.5773057997977913,3.5905785973927324,7.432881593982758,757764000.0,0.2490028221439604,none
543,20,1000,projection_xy,band_g,1.2867721217661936,1.8480846065634329,3.572460785315217,7.117103882928889,486806000.0,0.5147314733591912,none
543,20,1000,projection_yz,band_g,0.0581590540715422,2.5391671059144514,5.258682885051157,6.737961171198096,486806000.0,0.6398318347958488,none
543,20,1000,projection_zx,band_g,0.3082316207373762,3.201758358639341,8.44370445615684,6.292394657198264,486806000.0,0.7332049371593282,none
544,33,1650,projection_xy,band_g,2.108147081242648,0.6284514221304871,5.678314274099657,6.658679744809048,406140000.0,0.4683399369047515,none
544,33,1650,projection_yz,band_g,0.5745803202957073,0.7171039286220511,5.833188781974903,6.626225239781107,406140000.0,0.4410916901545383,none
544,33,1650,projection_zx,band_g,2.336918785450454,0.5392420875337105,5.367696128235084,6.465848148224024,406140000.0,0.8634425440867306,none
545,25,1250,projection_xy,band_g,1.486268102521347,0.7092263452951715,3.515052067068244,7.053298398880333,137417000.0,0.2992538001116348,none
545,25,1250,projection_yz,band_g,2.990317342954837,0.8422006032119899,2.261656275874776,7.203883549137325,137417000.0,0.5067069556860632,none
545,25,1250,projection_zx,band_g,0.5001304406463447,1.077476239402679,4.294630572352708,6.795914027161968,137417000.0,0.3099647603607076,none
546,34,1700,projection_xy,band_g,1.6062356440959518,0.4287835592319726,4.181895610247365,7.053630568395284,349261000.0,0.4310445397103445,none
546,34,1700,projection_yz,band_g,0.337317765478031,0.5450243531108414,2.8938497078388368,7.198323464642393,349261000.0,0.6042555580260756,none
546,34,1700,projection_zx,band_g,2.714224164409442,0.7397919154475248,5.078021052601189,6.851284686695718,349261000.0,0.4098886502479066,none
547,24,1200,projection_xy,band_g,2.869170908509204,1.859109304382576,4.510630464910003,6.810509051367947,615319000.0,0.4358649377164574,none
547,24,1200,projection_yz,band_g,1.3974988090103648,1.059823557321179,3.2334657008471903,7.0618320097779534,615319000.0,0.5222682985579615,none
547,24,1200,projection_zx,band_g,1.8747046281239208,0.7533250073872855,1.85755843752754,7.2732886992209025,615319000.0,0.8921318865882139,none
548,25,1250,projection_xy,band_g,1.4116319451381858,2.81933447744228,3.7188903798740656,6.796415778934935,642481000.0,0.8098737309867042,none
548,25,1250,projection_yz,band_g,1.843942673492985,1.9251811759662931,1.880860061505647,7.3601576299056,642481000.0,0.752338719452974,none
548,25,1250,projection_zx,band_g,2.8045042540127407,2.332434865712003,1.487214594797951,7.378558720612769,642481000.0,0.6763419946644762,none
549,26,1300,projection_xy,band_g,1.8896341720481664,2.5002154639651484,8.759718045613234,6.449189850545662,778636000.0,0.4878951825896593,none
549,26,1300,projection_yz,band_g,1.0640885787549013,0.5461945010446284,3.228716279369529,7.34429840558246,778636000.0,0.5769288119136108,none
549,26,1300,projection_zx,band_g,2.9738549377830195,0.571443037151365,5.159276292692346,7.12246101754121,778636000.0,0.3914711925131537,none
550,24,1200,projection_xy,band_g,2.1679740928590547,0.9113549719959172,3.886445640856474,6.845458414491654,1209070000.0,0.5996415166895757,none
550,24,1200,projection_yz,band_g,2.977711166412785,0.8498116920912038,4.420991581152175,6.808672858411127,1209070000.0,0.5787752737804093,none
550,24,1200,projection_zx,band_g,2.1614997168862984,2.753636682735308,9.587542337913458,6.108187162309272,1209070000.0,0.5889801374837222,none
552,28,1400,projection_xy,band_g,0.7938484643112993,0.4265150537681615,5.741645432744974,6.628034448171259,243181000.0,0.6626625649700324,none
552,28,1400,projection_yz,band_g,0.1434001029729152,1.3607741157098945,5.830112615922197,6.346751036626419,243181000.0,0.9999999919571462,fit
552,28,1400,projection_zx,band_g,0.5382028815548368,0.6244646839155775,5.456428486162024,6.790995591174003,243181000.0,0.4360242857259331,none
553,24,1200,projection_xy,band_g,1.2854995926170558,0.7986372206981343,3.9382987576745214,6.704113410649671,791454000.0,0.727146870666343,none
553,24,1200,projection_yz,band_g,2.5630580130703997,0.4812949799766018,3.0937244745616286,6.8848986614380605,791454000.0,0.8338012721794159,none
553,24,1200,projection_zx,band_g,0.5179401762724729,0.7762871682289593,3.9981846736796105,6.734913568542103,791454000.0,0.6675087030635319,none
554,12,600,projection_xy,band_g,1.671022801929856,1.0946244705347823,1.7660244092907365,5.2299543673438205,57877200.0,0.6297133068067984,none
554,12,600,projection_yz,band_g,2.8842427615547286,0.9787215936154466,1.1778800398901472,5.422797580527098,57877200.0,0.912716677603562,none
554,12,600,projection_zx,band_g,0.147071823766383,1.215474832263562,1.9014564060180887,5.132826361656623,57877200.0,0.6658413707308297,none
555,23,1150,projection_xy,band_g,1.710196379293634,2.285807286262272,5.952581520862452,6.704852758028695,614440000.0,0.3862260197590939,none
555,23,1150,projection_yz,band_g,0.3877834129600283,3.090519635413481,3.782375871149848,6.80304200360364,614440000.0,0.58232100942346,none
555,23,1150,projection_zx,band_g,3.012291859565289,2.384979914471893,6.095817841505452,6.458280912944484,614440000.0,0.6872229269018924,none
556,27,1350,projection_xy,band_g,0.1709131131398205,0.6950116160108945,3.22551715826541,7.304733821564406,724303000.0,0.4378353351342139,none
556,27,1350,projection_yz,band_g,2.9769647459389006,1.5825258595163452,5.577119200316872,6.546222506640686,724303000.0,0.9999998718729556,fit
556,27,1350,projection_zx,band_g,1.563908599930543,0.6467034893431981,3.6047157334862256,7.261855417011392,724303000.0,0.4196666745773236,none
558,21,1050,projection_xy,band_g,0.4559781716075815,3.02809116434689,1.2995970478219183,7.254351082343,854556000.0,0.8471529405198317,none
558,21,1050,projection_yz,band_g,1.8822431131222144,3.562691934116201,3.1710847987227,6.756025537931237,854556000.0,0.5769587248020738,none
558,21,1050,projection_zx,band_g,2.7990390762490795,2.966353621174418,1.5056119756555877,7.265061380701275,854556000.0,0.6599899461584641,none
559,21,1050,projection_xy,band_g,1.4298968404649943,0.762157759245445,3.175478121056907,7.124814139021024,483777000.0,0.6347788355301064,none
559,21,1050,projection_yz,band_g,2.6907399411687702,0.823697592096696,2.682410575904792,7.206503377699513,483777000.0,0.6765061496339428,none
559,21,1050,projection_zx,band_g,2.8172030146235683,0.5381661987610669,3.194390916332868,7.104320200075574,483777000.0,0.7488099176247982,none
560,25,1250,projection_xy,band_g,1.285790637673106,1.2406032091306398,3.686405449444383,6.772974333257931,413616000.0,0.9999999888353476,fit
560,25,1250,projection_yz,band_g,1.5928592859496358,0.5374993862267861,2.573950721023099,7.271435320735156,413616000.0,0.7307428533111411,none
560,25,1250,projection_zx,band_g,2.928081363840556,0.6726486495185621,3.699502546946462,7.0944557325710935,413616000.0,0.5128146415937248,none
561,25,1250,projection_xy,band_g,1.6592335108290708,3.664260865191898,3.671744069613743,6.858153577021138,563740000.0,0.7005089057682253,none
561,25,1250,projection_yz,band_g,3.069765575020893,2.310625593453715,3.4737850835913493,7.056805393058242,563740000.0,0.6001653348822487,none
561,25,1250,projection_zx,band_g,0.4516964827686831,0.8067953624604006,0.2723002731620245,8.544572681914241,563740000.0,0.678969975829251,fit
563,19,950,projection_xy,band_g,3.096751448614937,0.361792658130336,1.4769267836611684,7.53587438682429,212799000.0,0.6819479060901373,fit
563,19,950,projection_yz,band_g,0.7284225254177255,0.6481661819678154,2.083652918015182,7.326075365663715,212799000.0,0.5146524825674978,none
563,19,950,projection_zx,band_g,1.5442084101183753,0.3908100522044744,1.7154128100005313,7.471933560024944,212799000.0,0.6096201677429015,none
566,27,1350,projection_xy,band_g,1.2997889059238332,0.3957108403277502,4.370346831941121,6.74636019163683,300072000.0,0.4752074297400022,none
566,27,1350,projection_yz,band_g,3.102603436054987,0.4029839288567696,3.555185569085887,6.776345892407445,300072000.0,0.6652816467534618,none
566,27,1350,projection_zx,band_g,2.49646280090397,0.3600416234297163,4.979639640771378,6.709314375619685,300072000.0,0.4199821352917688,fit
567,19,950,projection_xy,band_g,0.4232457648226244,0.9573428424464951,3.63525180317513,6.999796291640776,750451000.0,0.4002261790298113,none
567,19,950,projection_yz,band_g,2.083916929124726,1.9118021040955924,3.589342450745119,6.573572175977614,750451000.0,0.9999999916188262,fit
567,19,950,projection_zx,band_g,1.8001936127708162,0.6439620762613225,2.3179992039034496,7.09861657895411,750451000.0,0.8187526690001369,none
568,24,1200,projection_xy,band_g,0.1643299517135753,1.6166144512434166,3.0724984803344126,6.7327706491381445,505515000.0,0.7098680896681284,none
568,24,1200,projection_yz,band_g,2.5225687288907195,0.3924929874959921,2.195893026395652,7.179372244325008,505515000.0,0.6074118507441695,none
568,24,1200,projection_zx,band_g,2.0850718084327986,3.1723498687943588,4.959306141806096,6.35043780946124,505515000.0,0.6093573451074227,none
569,24,1200,projection_xy,band_g,1.597833257777728,0.6404361402410986,2.5125622652830133,6.75631495203537,314884000.0,0.8288008991525856,none
569,24,1200,projection_yz,band_g,0.1122494791807264,0.4950655234843533,4.861374890214951,6.5551238750383005,314884000.0,0.3920851478186068,none
569,24,1200,projection_zx,band_g,1.180725151794285,0.5293298770410011,5.24208414968875,6.554001636198115,314884000.0,0.3406354976460234,none
572,24,1200,projection_xy,band_g,1.4217678725165452,2.5958118180911174,3.464611785858837,6.905572851028039,276976000.0,0.5055476099492199,none
572,24,1200,projection_yz,band_g,0.1944833033929484,2.556252328471881,4.123507578722297,6.849365879971581,276976000.0,0.4450869929981592,none
572,24,1200,projection_zx,band_g,0.7392810667653412,2.830575543843152,4.16399111937197,6.7955204604261,276976000.0,0.4162579825658974,none
573,19,950,projection_xy,band_g,0.3803922564353323,0.7414877316051294,2.8469515650134447,6.817482937731264,88168500.0,0.3886643930025943,none
573,19,950,projection_yz,band_g,1.618073112580536,0.7215962161676306,2.66623596191856,6.83942435921813,88168500.0,0.4214213006582165,none
573,19,950,projection_zx,band_g,0.1147170990694713,0.6148397868798419,1.4415064841238263,7.138858737567366,88168500.0,0.792197992865777,none
574,20,1000,projection_xy,band_g,0.3636698725146374,0.3601782490423186,3.0610441728812976,7.247155470615388,849573000.0,0.5347043161601494,fit
574,20,1000,projection_yz,band_g,2.103965877860448,0.3685446518242878,3.3113562827029432,7.245828404612214,849573000.0,0.4515219773078355,fit
574,20,1000,projection_zx,band_g,1.9810447263187527,0.3775279266887407,2.2536004643499434,7.268062128577923,849573000.0,0.8553587432686361,none
577,20,1000,projection_xy,band_g,2.3178410010072903,2.476433390465849,2.182734723406374,6.821799594537107,123419000.0,0.8876213273788339,none
577,20,1000,projection_yz,band_g,0.4259163499719217,2.4678073256113784,2.22655746860225,6.828890153311533,123419000.0,0.7168618543007064,none
577,20,1000,projection_zx,band_g,2.199686646102785,1.995202897796958,3.2010654782800474,6.933956752100483,123419000.0,0.3975739034339334,none
578,18,900,projection_xy,band_g,2.5542668290899653,3.488684500925069,7.526889372540138,5.977399241957054,713458000.0,0.9041717365604136,none
578,18,900,projection_yz,band_g,1.0086006285590343,0.3869195142111879,3.0850855123430634,7.122596144902557,713458000.0,0.4249208074694006,none
578,18,900,projection_zx,band_g,2.704335586549369,0.5356312478757631,2.7301988770063,7.008247325709883,713458000.0,0.6978950205826446,none
579,18,900,projection_xy,band_g,0.7595863034808891,2.626035270770949,2.9273844652069987,7.123781499307363,294710000.0,0.4941699107916975,none
579,18,900,projection_yz,band_g,1.9640784333318797,2.6540481910211247,2.7528528300643305,7.162536241123571,294710000.0,0.5112929950593322,none
579,18,900,projection_zx,band_g,2.677891726072052,1.571886120205551,2.0316711845346047,7.6035369989667325,294710000.0,0.395682255618047,none
580,22,1100,projection_xy,band_g,2.898482342697217,0.967294505336306,3.478630000255233,6.669332751618654,744633000.0,0.5974736096740442,none
580,22,1100,projection_yz,band_g,0.1515632543197405,1.052799346112702,4.2971802362691545,6.484449207562959,744633000.0,0.7041574837116051,none
580,22,1100,projection_zx,band_g,1.3388539906894448,0.841963586768969,4.303401826738421,6.703736860232176,744633000.0,0.3980326643712495,none
581,21,1050,projection_xy,band_g,1.3910364442911607,0.3600000013229759,2.209421243439253,7.533956737940372,566797000.0,0.6064237377754403,fit
581,21,1050,projection_yz,band_g,1.89085067018873,0.6809725880829384,1.6270198914731828,7.609695462508947,566797000.0,0.6681293618886023,none
581,21,1050,projection_zx,band_g,2.979518563652081,0.5612147894752839,2.392697487582453,7.523555705397507,566797000.0,0.4446285611720755,none
582,23,1150,projection_xy,band_g,2.9557392216695724,0.5288233811922634,3.6805688285951295,7.141566403586062,456204000.0,0.5394784704798139,none
582,23,1150,projection_yz,band_g,0.7301884037168018,0.4617187106567482,3.994072111043895,6.991858977369404,456204000.0,0.689707419424554,none
582,23,1150,projection_zx,band_g,1.3199137745277132,0.6087138264328684,3.740124404475064,7.1270117016034735,456204000.0,0.5180136381136491,none
583,24,1200,projection_xy,band_g,2.822225159665527,2.515307704076095,3.835206541814245,6.3514675265096745,209937000.0,0.6700454554706204,none
583,24,1200,projection_yz,band_g,2.2641299236117907,1.898456174302265,3.52070074891698,6.592041424724922,209937000.0,0.5246563871787021,none
583,24,1200,projection_zx,band_g,0.7271248849014631,3.219645324615706,3.384992754414696,6.337002382132295,209937000.0,0.7553006635899125,none
584,25,1250,projection_xy,band_g,0.5332363189662983,2.784231412011319,9.74042646526371,6.445499687715045,419207000.0,0.3331738539519735,none
584,25,1250,projection_yz,band_g,1.9821184928927111,2.7822365455593525,10.05331096064059,6.281378890279181,419207000.0,0.481829809153866,none
584,25,1250,projection_zx,band_g,2.41448451681989,2.130132425430734,5.338240193559179,6.659576801677569,419207000.0,0.6986135598437924,none
586,19,950,projection_xy,band_g,0.9929867163545752,3.4189427630696336,4.811730956727334,6.2929476721246855,765918000.0,0.6773643616565591,none
586,19,950,projection_yz,band_g,0.6983670743060617,3.7644191399755473,5.631763300905765,6.143029715910181,765918000.0,0.7334216128156694,none
586,19,950,projection_zx,band_g,2.8887464539180314,4.324660691781475,5.081997948020866,6.124542562022186,765918000.0,0.9149855392283868,none
587,25,1250,projection_xy,band_g,2.2923440319848325,0.6743532972843324,3.08816196114171,7.083185929244296,760734000.0,0.6925151853721679,none
587,25,1250,projection_yz,band_g,2.0933484419296406,0.7261394179902999,2.783907807467764,7.108579895734886,760734000.0,0.7219941909577824,none
587,25,1250,projection_zx,band_g,0.4904043560121918,0.8867990825461788,2.9417121156981474,7.041666096094934,760734000.0,0.7482167982573642,none
588,23,1150,projection_xy,band_g,2.733629342683602,0.5883972593797354,3.3957547061620987,6.743989433913958,522976000.0,0.7941881424496929,none
588,23,1150,projection_yz,band_g,1.1958860259707431,0.4238959275380342,3.3479186650295047,7.002929384892146,522976000.0,0.4364620606247927,none
588,23,1150,projection_zx,band_g,0.3873695485817112,0.5943647174351583,3.138156516084824,6.937470208509134,522976000.0,0.5463536395057487,none
589,23,1150,projection_xy,band_g,0.8895757376569418,2.7331250888806453,5.56534562955551,6.199027184388736,589062000.0,0.7296600793256328,none
589,23,1150,projection_yz,band_g,1.168155351717289,2.4548401000744,5.054999620552994,6.414635975322355,589062000.0,0.5454825219490653,none
589,23,1150,projection_zx,band_g,2.8460987499430206,2.299911511892188,3.881309107412858,6.4810638395454285,589062000.0,0.7404133898640505,none
591,21,1050,projection_xy,band_g,2.4125406394694826,2.7206078144263164,4.400150596112275,6.499026988173689,504774000.0,0.9277169969572536,none
591,21,1050,projection_yz,band_g,1.4328118009662407,0.7031568178258945,1.773473887026277,7.376311841920209,504774000.0,0.767225559440067,none
591,21,1050,projection_zx,band_g,2.985003257866858,1.3401453737790998,3.104938657827231,7.031477763258304,504774000.0,0.5525131994962208,none
592,24,1200,projection_xy,band_g,0.4526030368864413,3.6736133804393223,3.409665944242927,6.855184936439641,543264000.0,0.5741710318982153,none
592,24,1200,projection_yz,band_g,0.895779289266973,3.837344300868088,5.319525998208842,6.493817630494341,543264000.0,0.8298167114849891,none
592,24,1200,projection_zx,band_g,1.3056397434487608,3.820560075049038,3.7302166749322634,6.707526536653927,543264000.0,0.7824567684210396,none
593,27,1350,projection_xy,band_g,2.4306382567217937,2.363637607915644,3.080388574847569,6.647786341605964,209622000.0,0.530928877991595,none
593,27,1350,projection_yz,band_g,1.7623540369358064,2.439847367717666,2.632867256444344,6.680975687882424,209622000.0,0.7200207886023684,none
593,27,1350,projection_zx,band_g,2.3531814457660927,0.3603406177116359,0.8402803995519804,7.674268200615891,209622000.0,0.5678472293912876,fit
594,28,1400,projection_xy,band_g,1.9541920909021044,0.6945996740406298,1.6344153472146172,7.450932246296647,280170000.0,0.401521230375624,none
594,28,1400,projection_yz,band_g,0.4828818800994949,2.214083316494499,2.1603015045109606,6.878160910878536,280170000.0,0.5368918605193622,none
594,28,1400,projection_zx,band_g,2.203658455717942,1.3015463999953931,0.918572609285688,7.383888287646443,280170000.0,0.6005669624826618,none
597,28,1400,projection_xy,band_g,1.769007442595594,3.758056564374135,14.223454558065312,5.81912745953273,634345000.0,0.5793466503527591,none
597,28,1400,projection_yz,band_g,2.4943764881367416,2.564648346558821,6.675351627682415,6.441967386250177,634345000.0,0.5379652882908984,none
597,28,1400,projection_zx,band_g,2.918681489190459,3.4620955577195467,12.931182990053832,5.932522626671227,634345000.0,0.527552635688651,none
598,32,1600,projection_xy,band_g,0.4569992978569414,0.5806405471668653,0.2627020563415158,8.56651498589691,756758000.0,0.7741463262371819,fit
598,32,1600,projection_yz,band_g,1.4760912359768967,0.5981615867954759,0.2567441668024491,8.581159970365379,756758000.0,0.809237546968082,fit
598,32,1600,projection_zx,band_g,0.02151076545331,0.5760427289813881,0.2151068538565908,8.638807486297301,756758000.0,0.9345082726377888,fit
599,26,1300,projection_xy,band_g,2.969341205546573,2.5365716336100483,2.4461435542752423,7.052735221903499,245667000.0,0.4862782996201912,none
599,26,1300,projection_yz,band_g,1.1666040709742436,2.3585457192542574,2.600685341693363,7.100169732037662,245667000.0,0.3970623177202586,none
599,26,1300,projection_zx,band_g,2.161113972527327,1.925842208276088,1.194253266484732,7.500955680046685,245667000.0,0.7686954193434173,none
600,24,1200,projection_xy,band_g,3.0743358495443607,1.5411953272867875,5.349293898557819,6.565667864136755,1200960000.0,0.5538950478096694,none
600,24,1200,projection_yz,band_g,2.6810363706611184,1.6200009467636076,4.959929920179174,6.369493559435461,1200960000.0,0.9999999405071224,fit
600,24,1200,projection_zx,band_g,2.1140483321179224,0.7597270669193887,4.199403259868141,6.837467345291591,1200960000.0,0.4403929696825764,none
603,21,1050,projection_xy,band_g,1.699176708110429,4.0000975684628495,3.740732910922001,6.284629997794973,535496000.0,0.8745631338468011,none
603,21,1050,projection_yz,band_g,2.2830873882172096,2.869969118414192,2.4797717192241286,6.747189837518777,535496000.0,0.7196478495522061,none
603,21,1050,projection_zx,band_g,3.0762804080257715,3.1039833099291747,3.4126865254097094,6.438042651529816,535496000.0,0.8273607903571655,none
604,29,1450,projection_xy,band_g,0.4712116093872315,0.9779719117003072,4.431106444197477,6.677097253517906,355487000.0,0.415373313630329,none
604,29,1450,projection_yz,band_g,0.9522655704033376,1.1698448185156942,5.187936784685405,6.202201795819189,355487000.0,0.999999998460394,fit
604,29,1450,projection_zx,band_g,1.5534053398456449,1.0249990764093062,5.314185097839391,6.46344523294152,355487000.0,0.4834161920439781,none
606,18,900,projection_xy,band_g,1.8495767713564628,3.2355642358811294,2.860903694815704,6.729950973432698,325920000.0,0.6298442243837412,none
606,18,900,projection_yz,band_g,0.1149478654665318,3.8541455898107766,4.528438807770077,6.382836182559205,325920000.0,0.619976000008393,none
606,18,900,projection_zx,band_g,1.4070399186291822,4.419743017892265,3.853012234805346,6.273833099091388,325920000.0,0.918874877492841,none
607,24,1200,projection_xy,band_g,0.5978513568287641,0.7785703416777598,3.676300230033982,6.611232419791486,1676940000.0,0.935170421399069,none
607,24,1200,projection_yz,band_g,1.4592416800616268,1.7519483349875524,5.653591982304554,6.279394921755018,1676940000.0,0.6931781355134904,none
607,24,1200,projection_zx,band_g,2.7317514203226883,1.180148374671449,4.849403043187894,6.475462306270059,1676940000.0,0.6004944510129966,none
608,23,1150,projection_xy,band_g,0.3949170330659116,0.6853553429413826,1.8565882502489484,7.503923671438739,517144000.0,0.7421639752862609,none
608,23,1150,projection_yz,band_g,0.5844252474981109,0.4200935488343857,2.494224230532882,7.539084583377179,517144000.0,0.4256457655796042,none
608,23,1150,projection_zx,band_g,1.4350302400488892,0.3833524131098428,2.1830279753474304,7.520517612826645,517144000.0,0.6118786184281548,none
610,24,1200,projection_xy,band_g,0.7878947149505674,1.96829226887826,2.411400516783719,6.305871705429087,172042000.0,0.8054884229143663,none
610,24,1200,projection_yz,band_g,2.0944545596361555,2.110274264160332,2.02469114624665,6.372740549797574,172042000.0,0.8331175394143583,none
610,24,1200,projection_zx,band_g,2.792101407591235,2.0013121774035807,1.838014822298589,6.42313047205232,172042000.0,0.8152247188617066,none
611,31,1550,projection_xy,band_g,2.402150826690028,0.8069184780320233,3.631576678476981,6.6595514201775625,255810000.0,0.8422460532722518,none
611,31,1550,projection_yz,band_g,1.2689400583887005,1.313620990018136,4.115350789420199,6.585226726952012,255810000.0,0.6166016457485993,none
611,31,1550,projection_zx,band_g,0.3247089552518391,0.7203209665048202,3.3492080102350763,6.754536068923714,255810000.0,0.7789440370685302,none
