galaxyID,FOV,pixel,view,band,level,ncontour,cx,cy,a,b,theta,flag,lum_sum,b_a,b_a_std,lim,nrange
660,45,2250,projection_xy,band_g,1725889.50170476,1,2.0048507543681717,-0.9003312973228399,6.146776711897478,3.929574453989515,0.468286919420438,none,292594880.0,0.6325605629329113,0.0123415708436713,0.5,12
660,45,2250,projection_xy,band_g,105898.97946617656,1,2.6152753965506617,-2.223855936643714,16.586213334728846,12.04484435047941,0.4326951401816128,none,530954500.0,0.7274584354118244,0.0100580028125127,0.9,12
660,45,2250,projection_yz,band_g,1851932.8352584783,1,-0.7000207433676439,-0.2424643485393275,6.018804268895229,4.009563844727294,1.918989953171604,none,290517500.0,0.6669855063262874,0.0107279179625238,0.5,12
660,45,2250,projection_yz,band_g,113632.88153735158,1,-2.308619445924541,1.0329528773098358,14.506725789655327,12.30250918321865,2.0801649929387427,none,527414720.0,0.8494221711684539,0.0073602862418254,0.9,12
660,45,2250,projection_zx,band_g,1501090.6727362182,2,-0.4498870301715563,2.370147486526538,6.787782543449588,4.502669841943479,2.353518637725804,none,295175300.0,0.6819918034301131,0.0502005640678973,0.5,12
660,45,2250,projection_zx,band_g,92105.5317689482,1,0.9607409067166311,2.537779621767696,16.542681539323677,13.262451789066596,2.026171124293192,none,536762940.0,0.802123156800294,0.0010485455608162,0.9,12
664,26,1300,projection_xy,band_g,7654025.761301261,1,-1.7905115449885878,-0.0676679335107938,4.035725872308893,2.01541167247234,1.2479379573647418,none,306532860.0,0.5008374797485385,0.0071309187035973,0.5,12
664,26,1300,projection_xy,band_g,713817.0042119941,1,-1.2691854599650323,-0.8071205367898354,8.12103171545527,4.977543608172435,1.5820991644228364,none,554625500.0,0.6131795021394782,0.0018193544267333,0.9,12
664,26,1300,projection_yz,band_g,5035837.850745037,6,0.0943544440644288,2.9355174187314423,5.882547620354647,2.9970145917303324,1.8908649180533827,none,367939330.0,0.5229096596447361,0.0185510384491655,0.5,12
664,26,1300,projection_yz,band_g,578586.8832082035,1,-0.6296642166462725,4.819921127016481,9.959394477492204,7.173017650065582,1.7929914230007418,none,664334850.0,0.7210704579506628,0.0069160428305935,0.9,12
664,26,1300,projection_zx,band_g,19396536.168156743,5,0.1597329487711985,-0.5173264143152781,0.9633111019446464,0.549903759302946,2.6929525718024685,none,40662924.0,0.5494712295640306,0.015040226373935,0.5,6
664,26,1300,projection_zx,band_g,713817.0042119941,1,4.667699982131989,-1.2657342757275334,10.479819605362064,4.580024776645112,3.0151729094515303,none,599824500.0,0.4376882014571937,0.0053288176514498,0.9,12
666,31,1550,projection_xy,band_g,10857111.194022039,3,0.2516976999877598,0.3548090080685823,3.776000361370002,1.685459348779981,1.1945940530592254,none,267398270.0,0.4750968776996463,0.0195994316781399,0.5,7
666,31,1550,projection_xy,band_g,380671.5338137443,1,0.6565866837257176,-0.2847136315400909,8.992472113039735,7.242009261672144,0.359705227874179,none,611280300.0,0.8056570276898594,0.0003054482914954,0.9,12
666,31,1550,projection_yz,band_g,5395920.637427012,3,0.6379770794143745,-1.6949651806779085,3.600292038251814,3.0945022749454782,2.4922364695681587,none,346761100.0,0.8947722470624949,0.0357435062062887,0.5,12
666,31,1550,projection_yz,band_g,250456.44977741933,1,-0.4153164005064431,-2.494670725696273,12.747119908307766,7.315329156587411,1.74784702564243,none,634846140.0,0.5754216843894021,0.0026536509027175,0.9,12
666,31,1550,projection_zx,band_g,5270617.162418834,2,-1.6811888745530794,0.0861118463418413,3.796457350320437,2.627984968272088,2.560410391007109,none,345340960.0,0.6947132595367064,0.0034050396000185,0.5,12
666,31,1550,projection_zx,band_g,262506.69454546703,1,-2.9373053033345173,0.8921546147885975,14.200157574868031,6.269921965732141,2.6472845149190807,none,625639040.0,0.4414769895913162,0.0030228904862466,0.9,12
674,11,550,projection_xy,band_g,2079826.995365223,1,0.1621417053867899,0.0907032749831507,3.7716490590864113,3.5857381250409954,0.4500556249562308,none,115402780.0,0.9544684440796148,0.007746951098542,0.5,12
674,11,550,projection_xy,band_g,294810.1029287885,1,0.1955580105835343,-0.0632234648529164,6.987602160722061,6.785791434846855,0.26918863203959,none,207485360.0,0.969927421344984,0.0027350907380355,0.9,12
674,11,550,projection_yz,band_g,2129272.732345198,2,0.0520277957228668,-0.2910430797713524,3.707607824745916,3.598371166689429,2.045579700005205,none,113611110.0,0.9663656052197585,0.0140946041731169,0.5,12
674,11,550,projection_yz,band_g,308994.34096115787,1,0.0065970076159814,-0.3121578545615682,7.069919056124841,6.685159297257681,2.163729355785679,none,206569140.0,0.9466672678316168,0.0037144019600726,0.9,12
674,11,550,projection_zx,band_g,2179893.990611766,1,-0.3046655338376805,0.1037436962953368,3.7016277921971352,3.562418344709992,2.33899974058334,none,114298320.0,0.9556645733484712,0.0074059205933161,0.5,12
674,11,550,projection_zx,band_g,301818.9083923873,1,-0.2883483006706363,0.1543169281000154,7.153610057574374,6.725769164318902,2.371677638589191,none,210764720.0,0.940378346162816,0.0043023103824919,0.9,12
676,14,700,projection_xy,band_g,49223996.448791675,2,-3.125562719749928,-1.599261897153628,3.75265651403305,1.017322511846062,0.5567349988964063,none,792554200.0,0.3133305579995387,0.0258348214144739,0.5,6
676,14,700,projection_xy,band_g,4918896.178567858,1,-3.623263689748149,-2.1477572947372474,5.375318854093314,4.396722133588212,0.8664786185086564,none,1852316000.0,0.8311541833165687,0.0225225210122959,0.9,12
676,14,700,projection_yz,band_g,59234218.82941224,4,0.2426047097938682,0.1501954627909057,0.6788400064672365,0.5480720971509391,0.748196221188963,none,174555540.0,0.8098686836355841,0.0017218428080193,0.5,6
676,14,700,projection_yz,band_g,4379914.948030379,1,-2.1816178103041737,-4.627278551235086,8.40317553933991,4.54916849815679,1.4570214590913515,none,1961720000.0,0.5405235953379123,0.0042364616321605,0.9,12
676,14,700,projection_zx,band_g,57858688.32082046,4,0.1739508222374304,-0.0391810540188851,0.6029759912246706,0.5795349891562424,3.0351182846882034,none,167925700.0,0.960169227455764,0.000622011660491,0.5,6
676,14,700,projection_zx,band_g,4379914.948030379,1,-4.782080118339732,-3.6740482424053913,8.713436635247009,3.952725213484598,0.3021558859124953,none,1951773200.0,0.4546931883763204,0.0093566173207779,0.9,12
682,2,100,projection_xy,band_g,10857111.194022039,11,0.1128788720092288,0.2639461235587071,1.2020817702020106,0.7701684629859473,1.1283763909042082,none,28431646.0,0.7000661068750084,0.0666881755730222,0.5,9
682,2,100,projection_xy,band_g,2031529.4818459414,13,-0.1702062601983473,-0.0156956908161107,1.6958605353037253,1.5466291469106928,1.246384675559565,none,54382404.0,0.925400051510204,0.0200207500587016,0.9,12
682,2,100,projection_yz,band_g,error,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1
682,2,100,projection_zx,band_g,4918896.178567858,18,0.6426172043327364,0.4033322276384091,1.07365852256908,0.5637437433709527,1.852240107963784,none,23016624.0,0.5241179469864388,0.0009500625535133,0.5,2
682,2,100,projection_zx,band_g,2757250.2862168015,21,0.2080352680932321,0.0979949502008676,1.8791373853361175,1.4302061685965284,2.1045349862720992,none,46026364.0,0.8355405753690436,0.0346841488189646,0.9,12
683,22,1100,projection_xy,band_g,13674133.46497057,1,-0.843508738312207,1.676636512250075,2.6359621404141045,2.30091798255396,0.4895047399608706,none,437206700.0,0.8716464900927937,0.0231869465147595,0.5,12
683,22,1100,projection_xy,band_g,900307.4568888278,1,-1.5795804484548892,1.4038535325171602,7.211772058463095,5.520722267349415,0.3376384904958766,none,786498100.0,0.76560929633437,0.0048377026754042,0.9,12
683,22,1100,projection_yz,band_g,13674133.46497057,2,1.5439940114902917,-0.0207266111064001,3.624531378358016,1.9374341832094444,1.9829041671963448,none,446912350.0,0.5321938069266665,0.0186549500980255,0.5,12
683,22,1100,projection_yz,band_g,1035134.7965666752,1,1.5624610083080193,0.4170420053618678,7.207544614244849,5.172201440947574,1.9381221172793424,none,806490400.0,0.7192632919434456,0.0033661556405586,0.9,12
683,22,1100,projection_zx,band_g,13065020.045477219,6,-0.0060090786730739,-0.6819591914410883,3.307058002599044,2.0385493521551026,3.016004527398336,none,415285500.0,0.6179241428840297,0.0142159770002807,0.5,12
683,22,1100,projection_zx,band_g,1162515.8605931702,1,0.2832537965126642,-1.5564743296710708,7.651356344837984,5.294642603957816,2.380697976907262,none,835053300.0,0.6957885553195388,0.0103482161442481,0.9,12
704,16,800,projection_xy,band_g,900307.4568888278,3,0.6605389238642599,0.0339730614269882,5.716346615687202,4.8112041790709394,0.1087360817201537,none,108643930.0,0.8459583078433455,0.019607374992302,0.5,12
704,16,800,projection_xy,band_g,116334.38583809049,1,0.5919357481988519,0.113117953012844,12.47548737273418,8.921017181447887,0.1968666095589868,none,196185300.0,0.7144263737218871,0.0025907034187562,0.9,12
704,16,800,projection_yz,band_g,987617.4268167365,3,-0.0158635791407922,-0.4880843194179225,5.3373508700555226,4.756747751036409,1.6465525835071493,none,104208830.0,0.9021399420809088,0.0286783179613965,0.5,12
704,16,800,projection_yz,band_g,133756.2739226438,1,0.1335618800725364,-0.4253582677194179,10.277269328380608,9.217072684109842,1.6663757965228234,none,188585330.0,0.8985752577928866,0.0044380104904186,0.9,12
704,16,800,projection_zx,band_g,921711.336064181,2,-0.5046392916757276,0.6716420943563866,5.584436207384946,5.136110747649594,2.091056456485924,none,118891270.0,0.914126326355196,0.0067163190883893,0.5,12
704,16,800,projection_zx,band_g,133565.94243025407,1,-0.4504985669074426,0.4401013031395066,11.784797944841564,9.726628902691903,1.6313313136553866,none,215325550.0,0.8233472481326364,0.0042374937980379,0.9,12
705,36,1800,projection_xy,band_g,2335765.233109108,1,-0.850414726088426,0.6493295577135195,5.305654186080498,4.437149110013808,1.4915536960911815,none,345225800.0,0.833747405032253,0.0106584596224174,0.5,12
705,36,1800,projection_xy,band_g,185061.474148974,1,-1.4376212092505298,1.2060584943175736,12.601852756905815,11.634040708868762,0.8823390181568457,none,620827600.0,0.922980892095906,0.0031190447600597,0.9,12
705,36,1800,projection_yz,band_g,1984353.52786856,1,0.6533800039011571,0.6626673987307199,6.623681576951053,4.703251117549821,1.9028215796066923,none,354512640.0,0.7130741869830457,0.0101479881248717,0.5,12
705,36,1800,projection_yz,band_g,189461.11940614547,1,1.1202389165817994,-0.0970582134237936,15.280996885944184,11.209086826853072,1.9276175567346656,none,642505540.0,0.7153116688425815,0.0297029394560106,0.9,12
705,36,1800,projection_zx,band_g,2176792.061525998,1,0.3376068566141529,-0.9267586922639582,6.791514375648458,3.841847991153782,0.342638792981305,none,348129250.0,0.558992785786714,0.0104848627041657,0.5,12
705,36,1800,projection_zx,band_g,172711.8760364984,2,-0.073020717484118,-1.1060821152605411,17.07978878097918,9.660191722608271,0.5602178184785646,none,629641300.0,0.5462590363770371,0.0268106533119789,0.9,12
707,24,1200,projection_xy,band_g,6203997.499492716,3,0.6955476170001598,2.115010428999241,3.729709763229763,2.285437037177866,2.3318682316596635,none,327499780.0,0.6062751468762339,0.0165050127603204,0.5,12
707,24,1200,projection_xy,band_g,578586.8832082035,1,0.9789484540461784,2.0091081399180237,8.65444980420175,6.229275366702588,2.616763269637263,none,589474700.0,0.7196400096119575,0.0001792329623795,0.9,12
707,24,1200,projection_yz,band_g,31544071.532626808,3,0.6306372953295885,1.0805265200297172,1.1974655328749753,0.4069354554291258,1.2596108966801822,none,48933788.0,0.3418192701699429,0.0019886493652495,0.5,2
707,24,1200,projection_yz,band_g,539208.0147516499,1,1.9863022688252403,2.742469523374996,9.041553684763814,5.517536344622839,0.8811538552253473,none,567827400.0,0.6087588898176802,0.0027281866205985,0.9,12
707,24,1200,projection_zx,band_g,6059928.952554419,9,3.098933291877948,0.6305582084059673,3.543377980668448,2.7913039830832025,0.3857854219185794,none,331523140.0,0.8101712448564014,0.0214101418957532,0.5,12
707,24,1200,projection_zx,band_g,503225.3645980669,1,2.6075938709231945,1.0172933539184086,8.681288107723962,6.81659381868948,0.9657247191353888,none,605833500.0,0.7855502749232683,0.0048262835330793,0.9,12
708,28,1400,projection_xy,band_g,5524203.073032279,1,0.1561969505631991,0.4226048629520985,2.9847127624367813,1.973001103507539,2.303395395253892,none,277364770.0,0.6698326445601573,0.0278542608347671,0.5,12
708,28,1400,projection_xy,band_g,371831.62136345665,1,0.4700430701785972,0.8933684629978619,8.906356949061706,6.823689983917593,2.790694249589593,none,502163170.0,0.7659126019284948,0.004147168695907,0.9,12
708,28,1400,projection_yz,band_g,6657081.271902592,1,0.3555997210011059,-0.9761496370242396,2.5301746106444125,1.9582498641665524,0.3397849379393611,none,272293200.0,0.773855117640577,0.0211963075638212,0.5,12
708,28,1400,projection_yz,band_g,427516.00777271733,1,0.894624343579442,-0.1836176804648855,7.772191920994009,6.393200658429049,0.7340628023120693,none,493480320.0,0.8224051640376002,0.0083466180282447,0.9,12
708,28,1400,projection_zx,band_g,5524203.073032279,2,-0.9875434431302488,0.1514730151990467,2.536684653360912,2.05570479734905,1.7483001756568877,none,270068700.0,0.7434549733910405,0.0709454267189298,0.5,12
708,28,1400,projection_zx,band_g,380671.5338137443,1,0.0304936649206686,0.1864401296584507,8.871774666931934,6.702529797242529,1.6662967833141111,none,497090240.0,0.7580344310359828,0.0020772412674468,0.9,12
720,15,750,projection_xy,band_g,14693676.990298195,3,-1.116376477580443,2.1699910414622727,2.5528821434278464,1.460404509632807,3.1404285169164154,none,196330270.0,0.7206028734465445,0.1392213977086462,0.5,12
720,15,750,projection_xy,band_g,1109151.1237770643,1,-1.2179209184025392,2.139156249342701,5.422648666926205,3.6732415624347015,2.698122233114474,none,396942270.0,0.67766210014356,0.0063357180720995,0.9,12
720,15,750,projection_yz,band_g,12465276.523811786,3,2.0770863010907545,0.3404846767571318,2.1859633351233523,1.723519323587429,1.5205130824549773,none,217118190.0,0.8205199342596168,0.049536072749097,0.5,12
720,15,750,projection_yz,band_g,1305572.1154511806,1,2.290543219832959,-0.2918060130382034,4.420688070093537,3.895345273817681,1.9786154420320816,none,391349020.0,0.881064168231966,0.0033718588902959,0.9,12
