level,ncontour,cx,cy,a,b,theta,flag,sim,FOV,pixel,proj
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1409,11,550,projection_xy
144810.482305137,1,-0.3087701494527135,0.09748037273312665,1.4850510018640541,1.2596364488720435,2.83052133963097,none,object_1409,11,550,projection_yz
2295091.4760242226,1,-0.037300862174435886,0.10839361257219991,0.5092471019443812,0.38393797723154427,2.2510174918185615,none,object_1409,11,550,projection_yz
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1409,11,550,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1409,11,550,projection_yz
144810.482305137,1,-0.15661895875936324,0.05121675391137439,1.4496645869345604,1.2416781328006938,2.584387432064341,none,object_1409,11,550,projection_zx
2295091.4760242226,1,-0.08704501284339816,0.10708473093673394,0.5998012005383276,0.42159578800836894,2.4174408879290707,none,object_1409,11,550,projection_zx
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1409,11,550,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1409,11,550,projection_zx
144810.482305137,1,0.516549243096867,1.50976866337336,4.602821379353508,4.1054820559751155,1.335663784386342,none,object_937,17,850,projection_xy
2295091.4760242226,1,0.4355664399124104,1.6420242578980555,1.8901659669822903,1.3622059862726008,1.6107761778060075,none,object_937,17,850,projection_xy
9136923.736814521,1,0.024330407853211618,-0.015524465784035298,0.4163633409510269,0.40742414041038605,1.5813232713637202,none,object_937,17,850,projection_xy
22950914.760242227,1,-19.999999999999766,19.999999999999996,28.3575754707098,4.270086366966293,2.3546289565418466,center,object_937,17,850,projection_xy
144810.482305137,1,-1.5929880494767263,-0.13997064969376832,4.970243502967664,3.7235698728945583,2.5004649332211963,none,object_937,17,850,projection_yz
2295091.4760242226,1,-1.6962212110730772,0.10449095533375921,1.9559204555255874,1.3207158835333823,2.787412825473417,none,object_937,17,850,projection_yz
9136923.736814521,2,0.011418053555354014,0.019193404033392515,0.42319262554254666,0.42027644363019745,2.8882110681320166,none,object_937,17,850,projection_yz
22950914.760242227,1,-19.999999999999996,19.999999999999993,28.334069612573,4.651479356494435,2.3564289837532004,center,object_937,17,850,projection_yz
144810.482305137,1,0.08960058744828499,-0.5215045543072324,5.351601829299563,3.1176362328835046,2.423556928519096,none,object_937,17,850,projection_zx
2295091.4760242226,3,0.02250738614552314,-0.36127283147548883,1.722474310093709,1.0464347645174945,2.498809960891923,none,object_937,17,850,projection_zx
9136923.736814521,2,-0.01209379812836317,-0.040401938709240325,0.45795133455395076,0.44724140770914717,2.7778737006414183,none,object_937,17,850,projection_zx
22950914.760242227,2,-0.026914885471510445,-0.019678121258196485,0.33419528883738614,0.3081544649987121,0.5217852807367063,none,object_937,17,850,projection_zx
144810.482305137,1,-1.144770867316857,-0.3313321225113215,4.324127836155101,2.3071538015422406,0.4152427322402019,none,object_1100,14,700,projection_xy
2295091.4760242226,2,-0.619168875537615,-0.10086062218091275,1.4962302510342131,0.6343901106788682,0.1545177985784898,none,object_1100,14,700,projection_xy
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1100,14,700,projection_xy
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1100,14,700,projection_xy
144810.482305137,1,0.36912233635266223,0.7373729618444221,3.5932138713342394,2.606358115916386,1.3127601552913282,none,object_1100,14,700,projection_yz
2295091.4760242226,2,0.20301163421398027,0.1416293080915722,1.1992294523913427,0.8395286592117439,0.5484461712061925,none,object_1100,14,700,projection_yz
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1100,14,700,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1100,14,700,projection_yz
144810.482305137,1,-0.8190527743981796,1.266189866510933,4.37570423932216,2.624690680444064,2.122759631448698,none,object_1100,14,700,projection_zx
2295091.4760242226,3,-19.999999999999943,-19.999999999999996,28.76583526245678,15.781244964681884,0.7866020180003195,center,object_1100,14,700,projection_zx
9136923.736814521,1,-1.0,-1.0,-1.0,-1.0,-1.0,contour_small,object_1100,14,700,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1100,14,700,projection_zx
144810.482305137,1,0.4301745321525844,-0.804532673603496,3.578531996043961,2.390170647871703,2.182585264421588,none,object_1249,12,600,projection_xy
2295091.4760242226,1,0.6272970903195811,-1.2895401534822653,1.7403497903971217,1.0040514679067531,2.638571150590443,none,object_1249,12,600,projection_xy
9136923.736814521,2,1.6949578932327485,-1.3225495949063362,0.35877650995091753,0.25284546564460963,2.7491042153402465,none,object_1249,12,600,projection_xy
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1249,12,600,projection_xy
144810.482305137,2,0.7378393168732219,-0.289887497782137,3.7748619125994103,2.8213821405846256,1.9365781025405187,none,object_1249,12,600,projection_yz
2295091.4760242226,1,1.4162489398604372,-0.04253108132968135,1.3274091400360983,0.9520314202406971,0.5424199616758587,none,object_1249,12,600,projection_yz
9136923.736814521,1,1.2738372317823303,-0.017941264119997767,0.5432780712788551,0.34843635700039105,1.8593469959192341,none,object_1249,12,600,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1249,12,600,projection_yz
144810.482305137,1,0.30607000039824855,-0.5187691030281757,3.8851487783813083,2.7840170442534133,0.18258134316089425,none,object_1249,12,600,projection_zx
2295091.4760242226,1,0.025635439789441865,-0.6380495187849172,1.6292525684065828,0.9178893051538624,1.4845526181397815,none,object_1249,12,600,projection_zx
9136923.736814521,2,-1.0,-1.0,-1.0,-1.0,-1.0,contour_small,object_1249,12,600,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1249,12,600,projection_zx
144810.482305137,1,1.965269173982174,-1.845347545152167,3.777863674637999,3.233163323353606,2.779170274059097,none,object_1019,32,1600,projection_xy
2295091.4760242226,1,3.0387290858986833,-1.7031080853154545,0.7187035947967788,0.390671577585458,2.896893056320124,none,object_1019,32,1600,projection_xy
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1019,32,1600,projection_xy
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1019,32,1600,projection_xy
144810.482305137,1,1.849283671146035,-2.952131040781,4.355237554493719,2.9813547647032546,1.684496166042799,none,object_1019,32,1600,projection_yz
2295091.4760242226,1,1.7100746879019773,-3.0192027680223155,0.44811233651129967,0.35931226893600665,1.4783699601896352,none,object_1019,32,1600,projection_yz
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1019,32,1600,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1019,32,1600,projection_yz
144810.482305137,1,2.9354997477360603,-2.047316176845397,5.4402320403331546,2.156099625717566,2.566274151322025,none,object_1019,32,1600,projection_zx
2295091.4760242226,1,3.0917142162520372,-3.020132351353104,0.6883423419414725,0.29629871660094304,1.144090373724238,none,object_1019,32,1600,projection_zx
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1019,32,1600,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1019,32,1600,projection_zx
144810.482305137,1,-0.7671595334486976,-0.1304624897895467,4.337590121547769,2.893437691117499,1.3337390620486644,none,object_863,21,1050,projection_xy
2295091.4760242226,1,-0.28230338448411696,0.32321878527111975,1.5224806582063193,1.0110037966769472,1.133427967916819,none,object_863,21,1050,projection_xy
9136923.736814521,3,-0.1654008357350115,0.06657781571789592,0.7171842383945419,0.42910141716532946,0.15176677950111445,none,object_863,21,1050,projection_xy
22950914.760242227,2,-0.003779451615549039,0.06802216482534218,0.38444664302578124,0.36158024097067215,2.583412466106184,none,object_863,21,1050,projection_xy
144810.482305137,1,-0.05127439713741712,-1.1250821772650537,7.030006646831522,2.616996047929715,1.9114804359995579,none,object_863,21,1050,projection_yz
2295091.4760242226,1,-0.38862711296543656,-0.16073363654609688,1.7222438365125752,0.8286360492160108,2.306932918944831,none,object_863,21,1050,projection_yz
9136923.736814521,3,-0.03485668088201237,-0.07104920098294319,0.6414551481766704,0.3999483511170135,1.8912129019391066,none,object_863,21,1050,projection_yz
22950914.760242227,4,-0.05378608902898692,-0.005425476400947912,0.5109717410437375,0.33177957122893625,1.854147613508012,none,object_863,21,1050,projection_yz
144810.482305137,1,0.9917171062067163,0.7771025683389408,6.9279287152867655,2.4878605709468156,0.08912177161159818,none,object_863,21,1050,projection_zx
2295091.4760242226,3,0.04282725694685589,0.23192509201068057,1.4576438123544382,1.0001368736705611,0.05976300898941744,none,object_863,21,1050,projection_zx
9136923.736814521,3,-0.09129577945931064,-0.10795467366924953,0.6591215078522644,0.48034997149393177,0.3652400138223548,none,object_863,21,1050,projection_zx
22950914.760242227,3,-0.028711295077453004,-0.026544169023061996,0.4834376640698208,0.34486266501148044,2.8262697643115295,none,object_863,21,1050,projection_zx
144810.482305137,1,0.34957546959909125,-0.4113742844787958,8.447196877718389,5.718311820079057,0.9794616304889763,none,object_218,11,550,projection_xy
2295091.4760242226,5,0.48091226548666777,-0.3592870710401519,4.336593133782056,3.1370074188341763,1.0007428637072033,none,object_218,11,550,projection_xy
9136923.736814521,10,0.727938402422567,-0.2011598488322583,2.905513298814516,1.7740137362895794,1.1330838102791319,none,object_218,11,550,projection_xy
22950914.760242227,24,-0.03355271091146649,-1.2762471817588728,1.3842063549842645,0.7043873513233367,1.3491057857144773,none,object_218,11,550,projection_xy
144810.482305137,1,0.4347051386745104,0.591341799864601,7.71358133766139,7.008303036967071,0.6302268305470443,none,object_218,11,550,projection_yz
2295091.4760242226,1,0.380886600282726,0.7552391032233043,4.200929831406928,3.580216033495265,0.835184158021101,none,object_218,11,550,projection_yz
9136923.736814521,25,0.35790888248852526,0.748203835557942,2.9756199187668186,2.0923751194008613,0.7640650454946815,none,object_218,11,550,projection_yz
22950914.760242227,37,-19.999999999999996,19.999999999999996,31.243229277969434,27.71234619713002,1.5707963267950364,center,object_218,11,550,projection_yz
144810.482305137,1,-0.5905525576239952,-0.22529368128181765,7.826030449358722,6.1299149094215695,0.5201213723269613,none,object_218,11,550,projection_zx
2295091.4760242226,3,-0.7973517214911675,-0.509832214867159,4.195197562297149,3.3038940889744755,0.48040056299585077,none,object_218,11,550,projection_zx
9136923.736814521,19,-1.0535465954391483,-0.49655384533709385,2.7600760229394146,1.9983370244010368,0.5490262837116888,none,object_218,11,550,projection_zx
22950914.760242227,30,-1.004409396101453,0.11205084910154436,1.1151839799910628,0.7063405722067496,3.046816356635596,none,object_218,11,550,projection_zx
144810.482305137,1,0.3579789341686208,0.7647827810733534,7.526211478726825,4.749779608493118,0.9009312544311381,none,object_656,19,950,projection_xy
2295091.4760242226,9,0.43901667834494223,0.7179789746222603,3.3522351546522042,1.6286902646625012,0.8180558259728098,none,object_656,19,950,projection_xy
9136923.736814521,11,0.6158751327013038,1.055779082836962,1.1763733544298898,0.7338810888288263,1.3760402427272238,none,object_656,19,950,projection_xy
22950914.760242227,5,0.7789517939923125,1.0761007658677844,0.5500449706015386,0.4721602028864086,0.3003523861741847,none,object_656,19,950,projection_xy
144810.482305137,1,-0.7226219051548274,0.33983735090455897,7.381313709372901,3.8491925573567056,2.698426581181261,none,object_656,19,950,projection_yz
2295091.4760242226,5,-0.614544455222389,0.11305047399387787,3.5946121364849755,1.6460739980968444,2.839187924946951,none,object_656,19,950,projection_yz
9136923.736814521,5,-1.065429431852099,0.35101466840512263,1.3039126222437798,0.954196465788224,2.8322679555592587,none,object_656,19,950,projection_yz
22950914.760242227,4,-19.999999999999996,-19.999999999999996,36.92450263173558,23.728037254525265,5.748931712067719e-13,center,object_656,19,950,projection_yz
144810.482305137,1,-0.22194669215619478,-0.34001731073191094,6.550517445404575,4.332548969308204,1.2316629312613934,none,object_656,19,950,projection_zx
2295091.4760242226,7,-0.11803107093156846,-0.3080536755692333,3.0460750350149066,1.772667284320347,1.292334015421439,none,object_656,19,950,projection_zx
9136923.736814521,10,-0.5449464573794511,-0.3103024929042016,1.166762283549071,0.8292553348703616,1.9088713702993967,none,object_656,19,950,projection_zx
22950914.760242227,4,-0.2869603880236008,-0.7813343534218862,0.6612425154893027,0.385866147227924,1.0072983228039323,none,object_656,19,950,projection_zx
144810.482305137,1,0.71397807593482,0.8076321824580013,2.73379696625917,2.0899072744268765,0.6925883715093102,none,object_2163,13,650,projection_xy
2295091.4760242226,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2163,13,650,projection_xy
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2163,13,650,projection_xy
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2163,13,650,projection_xy
144810.482305137,1,-0.8576040600968737,0.26727468558654777,2.6950689707291184,1.890436094383615,2.7238928051200033,none,object_2163,13,650,projection_yz
2295091.4760242226,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2163,13,650,projection_yz
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2163,13,650,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2163,13,650,projection_yz
144810.482305137,1,-0.33767991973928896,-0.5845719812113965,2.740078926973945,2.005380892468277,1.30730071908976,none,object_2163,13,650,projection_zx
2295091.4760242226,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2163,13,650,projection_zx
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2163,13,650,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2163,13,650,projection_zx
144810.482305137,1,-0.08892453696132002,0.1605209454847372,4.372336001288753,2.9333299074289054,2.0027881227918636,none,object_945,17,850,projection_xy
2295091.4760242226,1,0.645689245937345,-0.06445136894520784,1.2900069938847605,1.1736252530235523,1.7599587411606437,none,object_945,17,850,projection_xy
9136923.736814521,1,0.31495654379525656,0.5422353614539938,0.3086287786497194,0.260163090194308,1.535939396925592,none,object_945,17,850,projection_xy
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_945,17,850,projection_xy
144810.482305137,1,-0.17922294177436168,1.270883528661188,5.889140914647517,2.998604021833084,2.0027388170100826,none,object_945,17,850,projection_yz
2295091.4760242226,1,-0.16227610849122268,1.8103577814032121,1.7997459049755034,1.0122880273574102,1.9186377045539236,none,object_945,17,850,projection_yz
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_945,17,850,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_945,17,850,projection_yz
144810.482305137,1,-1.1421575124276346,-0.08353061758988753,5.235617152568058,2.815077754231674,0.1058787621728177,none,object_945,17,850,projection_zx
2295091.4760242226,2,-1.9970082240832703,-0.6456543329319555,1.9396604259298604,0.8598687626317495,0.11137645145786487,none,object_945,17,850,projection_zx
9136923.736814521,1,-1.0,-1.0,-1.0,-1.0,-1.0,contour_small,object_945,17,850,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_945,17,850,projection_zx
144810.482305137,1,0.2854577489297959,-0.4425821465001364,1.342981386040845,0.866777575989284,0.8862183638006798,none,object_2086,14,700,projection_xy
2295091.4760242226,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2086,14,700,projection_xy
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2086,14,700,projection_xy
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2086,14,700,projection_xy
144810.482305137,1,0.46266204077476686,-0.35886395619899314,1.1085926547549074,0.9075703382331651,0.9232450709782102,none,object_2086,14,700,projection_yz
2295091.4760242226,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2086,14,700,projection_yz
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2086,14,700,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2086,14,700,projection_yz
144810.482305137,1,0.2972712145622299,-0.27520447398996445,1.1349149626637989,0.8455676287614433,2.4715957036425973,none,object_2086,14,700,projection_zx
2295091.4760242226,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2086,14,700,projection_zx
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2086,14,700,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2086,14,700,projection_zx
144810.482305137,1,-0.2569087397164489,0.19645143590758005,1.809317708539675,1.4246704661242102,0.7050854262855011,none,object_1639,11,550,projection_xy
2295091.4760242226,1,-0.38273407899717204,-0.13502236743857518,0.27224809507049397,0.25186884328485176,0.5796674112358464,none,object_1639,11,550,projection_xy
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1639,11,550,projection_xy
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1639,11,550,projection_xy
144810.482305137,1,-0.2410033587568062,0.4951954591852698,1.7110054267389265,1.4810240436330138,1.0555687482021832,none,object_1639,11,550,projection_yz
2295091.4760242226,1,0.11390115983410029,0.5290459240276996,0.30729276987784837,0.26982152857952435,1.2052590041566127,none,object_1639,11,550,projection_yz
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1639,11,550,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1639,11,550,projection_yz
144810.482305137,1,-0.45272538237945176,0.32030930527721085,1.6762787979113487,1.5749672294625459,2.9229123681194804,none,object_1639,11,550,projection_zx
2295091.4760242226,1,-0.537671312635389,0.3870001192217962,0.2951618499105628,0.2570622103835531,2.643963249760016,none,object_1639,11,550,projection_zx
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1639,11,550,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1639,11,550,projection_zx
144810.482305137,1,-0.5410280884657752,0.09945903938578238,4.338119654858155,2.0092225949744087,2.4348653113535,none,object_1036,13,650,projection_xy
2295091.4760242226,2,19.999999999999996,19.999999999999968,28.743871092520116,10.46949902939906,0.7680808374634635,center,object_1036,13,650,projection_xy
9136923.736814521,2,-1.0,-1.0,-1.0,-1.0,-1.0,contour_small,object_1036,13,650,projection_xy
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1036,13,650,projection_xy
144810.482305137,1,-0.23366491735634598,0.6491896787401303,3.191275933021746,3.108777341658949,0.8887347715339997,none,object_1036,13,650,projection_yz
2295091.4760242226,1,-0.033493718348227224,1.043323856858718,1.2097830478758165,1.0440517317462965,3.104527749138002,none,object_1036,13,650,projection_yz
9136923.736814521,1,-1.0,-1.0,-1.0,-1.0,-1.0,contour_small,object_1036,13,650,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1036,13,650,projection_yz
144810.482305137,1,-0.5763890130959995,0.4774120375999589,3.5078477462689515,2.8042685095904276,2.1954096399657006,none,object_1036,13,650,projection_zx
2295091.4760242226,2,-1.1723063660866035,0.5497329317566436,1.32974571420181,0.8465091181112209,1.9796342471555701,none,object_1036,13,650,projection_zx
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1036,13,650,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1036,13,650,projection_zx
144810.482305137,1,-0.04668305548806447,-0.21810825875689827,1.5887275386691024,1.2816190639934715,2.05398713529047,none,object_1495,10,500,projection_xy
2295091.4760242226,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1495,10,500,projection_xy
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1495,10,500,projection_xy
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1495,10,500,projection_xy
144810.482305137,1,0.3194709426394129,-0.09717373439951976,1.657190171966319,1.2624443957288973,3.1160193711741515,none,object_1495,10,500,projection_yz
2295091.4760242226,1,-1.0,-1.0,-1.0,-1.0,-1.0,contour_small,object_1495,10,500,projection_yz
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1495,10,500,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1495,10,500,projection_yz
144810.482305137,1,0.0960151750907963,0.06938294297408323,1.54999787109821,1.2876146903786625,1.5612908655746498,none,object_1495,10,500,projection_zx
2295091.4760242226,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1495,10,500,projection_zx
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1495,10,500,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1495,10,500,projection_zx
144810.482305137,1,0.12130748407079013,1.1533249821259264,4.771954247246647,3.653876036454794,2.358012710021974,none,object_841,13,650,projection_xy
2295091.4760242226,3,0.35326252824746557,0.752641742727729,2.0617639859179153,1.5363077020079015,2.775515053795334,none,object_841,13,650,projection_xy
9136923.736814521,4,-9.514837994085761,19.999999999999993,22.22844854716423,3.0515864842151212,2.0477176500137206,center,object_841,13,650,projection_xy
22950914.760242227,3,-19.999999999999996,-19.999999999999996,28.91314561112673,5.430484035709334,0.7877737265746511,center,object_841,13,650,projection_xy
144810.482305137,1,-1.053660214027777,-0.7806792138826795,4.91718018284048,2.5833119225234737,0.28183147799774577,none,object_841,13,650,projection_yz
2295091.4760242226,1,-0.9040367271252446,-0.6441737219849931,1.8646995161397133,1.1602055334549821,0.2949064537265897,none,object_841,13,650,projection_yz
9136923.736814521,1,-0.5924128670244658,-0.4810234087212248,1.2054902941047823,0.7331014128307805,0.36852974259431226,none,object_841,13,650,projection_yz
22950914.760242227,1,-0.1714123748992132,-0.21387763180867,0.6897522319129399,0.4602552262970899,0.32351582627102915,none,object_841,13,650,projection_yz
144810.482305137,1,0.751349228818845,-0.07907363684973133,4.621900504798081,2.6979266212910438,1.5596934006536864,none,object_841,13,650,projection_zx
2295091.4760242226,7,0.6354697765651818,-0.26746166650854053,2.2186160730130386,1.2019758979847304,1.5519792036111668,none,object_841,13,650,projection_zx
9136923.736814521,4,19.999999999999996,-19.999999999999996,28.393869484290367,10.194783774720543,2.2728843954834304,center,object_841,13,650,projection_zx
22950914.760242227,2,0.15083632996858576,-0.7172754804278624,0.4108133128568777,0.32855051324063256,1.6920742270620421,none,object_841,13,650,projection_zx
144810.482305137,2,0.2795629823815681,-0.4833290242446531,14.585344536931213,11.340620550771979,2.4871721764800756,none,object_161,26,1300,projection_xy
2295091.4760242226,30,0.6477554736786255,-1.2925789232121847,7.790960175783457,5.77791475991617,2.1208439865303492,none,object_161,26,1300,projection_xy
9136923.736814521,85,1.0553787626096653,-0.9612274957387412,4.8345249919340825,3.124262060256975,1.9032279290928247,none,object_161,26,1300,projection_xy
22950914.760242227,70,19.999999999999996,19.999999999999996,29.923753927429257,12.992638209340505,0.930613136748268,center,object_161,26,1300,projection_xy
144810.482305137,1,0.5182728799426265,-0.48146010227599945,15.311045070828587,10.216946848029696,2.41702029047684,none,object_161,26,1300,projection_yz
2295091.4760242226,24,1.0880947983659615,-0.22488844384632983,9.094301138810541,5.274137371464439,2.3594231607180816,none,object_161,26,1300,projection_yz
9136923.736814521,59,1.3438500752262355,-0.30038280162510983,5.947577330698452,2.7423280444894673,2.3428989098131154,none,object_161,26,1300,projection_yz
22950914.760242227,60,2.473242943209453,-2.7428444366598574,1.2843052158867225,0.6584477503619593,3.061181908586626,none,object_161,26,1300,projection_yz
144810.482305137,1,0.2820663355125928,-0.2246013763972824,15.703947316464298,9.959694735878514,0.8627848290332055,none,object_161,26,1300,projection_zx
2295091.4760242226,27,0.38053365909295855,-0.37940985017208845,8.5524782443131,5.735000185334497,0.6997020011548871,none,object_161,26,1300,projection_zx
9136923.736814521,62,-0.27015125347815233,-1.3100414575535502,4.290482237588494,3.3068372513657858,0.5142527976647471,none,object_161,26,1300,projection_zx
22950914.760242227,57,1.4141899189386762,-0.12419886407362932,2.1046963496629245,1.1838534532152363,1.3784401094063385,none,object_161,26,1300,projection_zx
144810.482305137,1,0.024548054322584938,-0.1812730645827309,1.5570668976908677,1.080379492372371,2.768340822388334,none,object_2561,10,500,projection_xy
2295091.4760242226,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2561,10,500,projection_xy
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2561,10,500,projection_xy
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2561,10,500,projection_xy
144810.482305137,1,0.1420738560392091,-0.3987251840746526,1.374167908529988,1.1208245247409834,2.2906887156972218,none,object_2561,10,500,projection_yz
2295091.4760242226,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2561,10,500,projection_yz
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2561,10,500,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2561,10,500,projection_yz
144810.482305137,1,0.384663616467679,0.004692436413993432,1.4500316709544951,1.152587193644227,1.943004244561979,none,object_2561,10,500,projection_zx
2295091.4760242226,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2561,10,500,projection_zx
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2561,10,500,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_2561,10,500,projection_zx
144810.482305137,1,-0.16577899280722008,-0.19873760111234448,2.813302180304026,2.372723234279583,3.073264121791783,none,object_1044,13,650,projection_xy
2295091.4760242226,2,-0.5634617617515498,-0.28912988964852265,0.31375311052259447,0.22683591628416871,1.6535138074715934,none,object_1044,13,650,projection_xy
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1044,13,650,projection_xy
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1044,13,650,projection_xy
144810.482305137,1,0.23722110569188729,0.07446383794447954,2.8561374433503923,2.4426605876914254,1.5626091137330345,none,object_1044,13,650,projection_yz
2295091.4760242226,1,0.21966121822693255,-0.09994304140356725,0.4523232776882256,0.36836615909635423,1.3674487502187727,none,object_1044,13,650,projection_yz
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1044,13,650,projection_yz
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1044,13,650,projection_yz
144810.482305137,1,-0.08947911787325517,0.1434834467350237,3.2673965843685866,2.1964888121486563,0.8238241472239628,none,object_1044,13,650,projection_zx
2295091.4760242226,1,-0.009625567225410726,0.5695169917986155,0.2732591096515197,0.24748143072416967,1.8258369290701097,none,object_1044,13,650,projection_zx
9136923.736814521,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1044,13,650,projection_zx
22950914.760242227,0,-1.0,-1.0,-1.0,-1.0,-1.0,no_contour,object_1044,13,650,projection_zx
144810.482305137,11,2.6476403903704853,1.5176751730658844,46.91869047720512,42.27892109669525,1.2738127860038646,none,object_10,53,2650,projection_xy
