galaxyID,Mstar_r80star,sfr
830,87250247.57255507,0.0
831,32332695.3766036,0.0
833,162950027.50904942,0.0
835,140285727.82452935,0.04688762128353119
836,49516567.75445493,0.0
837,90647558.76219755,0.0
838,122075135.9170746,0.0
839,209855214.7905436,0.0
840,134404132.813615,0.0
841,124396533.67463714,0.0
842,141213953.90131384,0.0
843,196347050.766332,0.0
844,23494980.19221493,0.0
845,222561750.74515885,0.0
846,22422506.805693395,0.0
847,143967081.33887842,0.0
848,243310739.80755973,0.02546530030667782
850,65544969.53396522,0.0
851,592688803.6305755,0.0
852,125947508.51316866,0.0
853,69884834.6481611,0.0
854,1276187435.630502,0.0
855,114337165.77567552,0.0
856,10615394.60080713,0.0
857,162649516.95276827,0.0
859,3620768.6371558905,0.0
861,397654889.786632,0.17935185506939888
862,214219236.1222834,0.0
863,72014626.9925884,0.0
864,125348165.9110749,0.0
865,3738352043.6778975,0.0
866,82674746.89491448,0.0
867,253627839.67467725,0.0
868,1722181860.9766624,0.0
869,314088129.89587414,0.0
870,1411470414.2015488,0.6941096279770136
871,96227645.72643556,0.0
872,66980334.02866791,0.0
873,49754600.69370538,0.0
874,64930349.14615579,0.06928463093936442
875,82143947.04390395,0.0
876,23642020.351537056,0.0
877,1874853.1184464144,0.0
878,81195662.34275192,0.0
880,154033160.81263888,0.0
881,85586517.25902107,0.0
882,16685005.19932317,0.0
883,121908410.08126035,0.0
884,224824541.6892339,0.0
885,34478361.04519304,0.0
886,137732394.07864326,0.0
887,84361433.41392487,0.0
888,129345850.13117328,0.0
889,57714825.68935227,0.0
890,961375499.9338976,0.0
892,2360997847.0176024,0.0
893,503969779.2064618,0.0
894,285518376.5423339,0.0
895,31947969.44077836,0.0
896,13775794.353224356,0.0
897,63891872.1284944,0.0
899,40570395.18926071,0.0
900,355610105.2881107,0.0
901,31127825.86354291,0.0
902,153610844.89957178,0.07439010590314865
903,76542754.83486941,0.0
904,419456819.5915484,0.0
905,287907002.4189495,0.0
906,84919910.65620035,0.0
907,294252403.8125285,0.0
908,60664924.64606321,0.0
909,93483541.63029948,0.0
910,45044921.33562913,0.0
911,36018971.4068331,0.0
913,50422292.05088376,0.0
914,36035899.41053549,0.1608303226530552
915,41735315.84571143,0.0
916,65900866.57888391,0.0
917,153907652.61143792,0.07665003836154938
918,94116399.34375653,0.0
919,92909116.31317168,0.049068855121731765
920,134654758.76365802,0.18229183927178386
921,755851623.9696107,0.02546034939587116
922,168726353.85524067,0.0
923,82693495.60993798,0.0
925,222566879.49842843,0.0
926,872631606.8345844,0.0
927,157921295.37215653,0.0
928,140016168.38730335,0.0
929,239244938.27085173,0.0
930,49263708.10140166,0.0
931,108249058.52669948,0.0
932,212836087.51551408,0.0
933,134050254.85633264,0.0
934,57430392.70082319,0.0
935,40935430.03781194,0.0
936,92106731.59674862,0.0
937,124553420.08415309,0.0
938,215905703.82350117,0.04972475953400135
939,50809940.06402519,0.0
941,188521359.3373229,0.0
942,25960619.392239854,0.0
943,72431843.98553066,0.0
945,61585899.60716698,0.0
946,80383137.94527134,0.0
947,101095088.41662818,0.0
948,49127824.30972434,0.0
949,307056514.10870373,0.0
950,139346957.39927796,0.0
951,84309238.06480932,0.0
952,22932016.622965086,0.0
953,52019844.86010541,0.044639883562922485
954,268386907.5366796,0.0
955,68078467.09500948,0.0991500448435545
956,70095242.50820348,0.0
957,167915264.03662062,0.0
959,22684561.92479981,0.0
960,10785962.091758933,0.0
961,27694429.60561397,0.0
962,7700674.551641799,0.0
963,120064279.38906378,0.0
964,6166319.715102717,0.0
965,98469246.91749114,0.0
966,29281171.14229443,0.0
967,233490779.50196412,0.0
968,100054636.99055976,0.0
970,218052281.92714283,0.0
972,45900892.26748958,0.0
974,43576354.80975511,0.06653156131505966
975,533114644.0663124,0.05719306506216526
976,168282270.1988265,0.0
977,8525740.14127304,0.0
978,49634988.01264249,0.0
979,202403232.08280703,0.0
980,21351459.1098498,0.0
981,96472296.99176805,0.0
982,1440227935.5087926,0.0
984,832348391.6461939,0.0
985,61790249.24767953,0.0
986,59700125.829100706,0.0
987,46963883.70518269,0.0
988,197694971.73248893,0.0
989,96249235.25970665,0.0
990,36900074.49413242,0.0
991,38917608.37341103,0.0
992,12149040.037520645,0.0
993,32320739.85124341,0.0
994,115740838.13601704,0.0
996,72001965.77640636,0.0
997,32756680.43868088,0.0
998,16313180.618369993,0.0
999,55924250.80883235,0.0
1000,96370452.91226754,0.0
1001,51214537.1164584,0.0
1002,11873522.208347972,0.0
1003,26778291.56464076,0.0
1004,141819336.72503892,0.04467980749905109
1005,5258172.1301906565,0.0
1006,12612774.697116245,0.0
1007,49079054.38497246,0.0
1008,19846097.676153798,0.0
1009,902475074.8955078,0.0
1010,21432977.358957093,0.0
1011,7995894.1050411975,0.0
1012,6969970.171838278,0.0
1013,25232528.564418525,0.0
1014,57833160.7713605,0.0
1015,23723118.566882946,0.0
1016,13637081.649033558,0.0
1017,159788927.20471045,0.0
1019,55819099.97966067,0.0
1020,144683037.89756978,0.0
1021,85878566.66485246,0.0
1023,27680758.24143217,0.0
1024,36067217.009366296,0.0
1025,49741622.403019704,0.0
1026,27324010.41483697,0.0
1027,100751959.39041558,0.0
1028,148878423.43448222,0.0
1029,44371508.10346104,0.0
1030,112439440.20139216,0.15126984752714634
1032,11158759.915285807,0.0
1033,6194309.750206224,0.0
1035,12390041.344467532,0.0
1036,48873466.97439893,0.0
1037,77757628.47077598,0.0
1038,25131199.563158236,0.0
1039,76581817.86055693,0.0
1040,50593759.920108296,0.0
1043,11654847.787966413,0.0
1044,52437610.24519,0.0
1045,1490948584.7086813,0.0
1046,55139796.46023847,0.0
1047,14825315.364109535,0.0
1048,36395517.52937065,0.0
1050,72873137.26614775,0.0
1051,113574993.89287314,0.0
1052,35080351.959850386,0.0
1053,29586473.80857077,0.0
1054,82961192.98632549,0.0
1056,33471974.48875197,0.0
1057,19670286.785117246,0.0
1060,13785630.271912813,0.0
1061,85235441.99948388,0.0
1062,39342980.243723735,0.0
1063,53569329.49814694,0.0
1065,53433316.16322148,0.0
1066,10945131.67333196,0.0
1067,817417648.5229198,0.0
1068,71803447.27376926,0.0
1069,27942235.14532119,0.0
1070,14293267.716980034,0.0
1071,25922465.67664306,0.0
1072,77291151.59536994,0.0
1073,71364198.86927313,0.0
1075,7334982.145402833,0.0
1076,57791514.21144661,0.0
1077,115987485.81539302,0.1252144929021597
1080,127985273.21192732,0.0
1081,66299755.72299206,0.0
1083,6649263.2545677135,0.0
1084,12221552.540310316,0.0
1085,185514531.70255008,0.0
1086,25658849.1072532,0.0
1087,7352262.517884001,0.0
1088,20230297.66518317,0.0
1089,168705541.3934909,0.02533664740622044
1090,104213871.77793272,0.0
1091,5284311.734951466,0.0
1092,29231671.728678774,0.0
1093,75763480.59162456,0.0
1094,42235369.12334752,0.0
1095,32547759.295014605,0.0
1096,20176646.802314594,0.0
1097,43588321.23052348,0.0
1098,61286846.04488382,0.0
1100,40666751.749101,0.0
1101,43036764.03255136,0.0
1103,5562101.891121507,0.0
1104,116211808.94772908,0.0
1105,352434995.4356525,0.026417957618832588
1106,6251943.425173491,0.0
1108,33178065.21727523,0.0
1109,66567277.47385816,0.0
1110,45537697.80979679,0.0
1111,10897195.371499157,0.0
1112,22424177.763891827,0.0
1113,8152269.064763099,0.0
1114,58842371.79286717,0.03201765939593315
1115,6986081.3891488435,0.0
1116,30098414.33904625,0.0
1117,412086906.7137977,0.0
1119,8342753.294746785,0.0
1120,15527429.115377,0.0
1121,858042825.2942003,0.0
1122,18128723.21623667,0.0
1123,18003275.329142198,0.0
1124,20119562.51638928,0.0
1127,9822826.227588672,0.0
1128,25109015.1493273,0.0
1129,12108974.399320535,0.0
1130,8927885.84434425,0.0
1131,29827407.16187049,0.0
1132,153336634.91881254,0.0
1133,118437010.33077629,0.0
1135,26562476.11145072,0.0
1136,11129458.305982336,0.0
1140,8903436.16908411,0.0
1141,7470802.437593989,0.0
1142,10899778.40224085,0.0
1143,7542107.023606854,0.0
1144,18970513.95895469,0.0
1145,52416188.70796936,0.0
1146,18088251.359894406,0.0
1147,30098610.42618451,0.0
1148,57106855.61568405,0.0
1150,52942522.29083462,0.0
1151,71649967.62276213,0.060734663158655174
1153,53305905.58548648,0.0
1154,8748185.309368279,0.0
1155,390023719.99422586,0.0867899265140295
1158,103260160.21359658,0.0
1159,18945922.97233145,0.0
1160,5733702.874978775,0.0
1162,521417787.9747688,0.0
1163,73038081.35364096,0.0
1165,247856918.568682,0.0
1167,75652900.72421499,0.0
1168,36457366.27055675,0.0
1169,10134697.791179046,0.0
1170,33800182.716660365,0.0
1172,95178522.48521984,0.0
1174,23145698.24436329,0.0
1176,60490873.30303045,0.0
1177,23832595.34973644,0.0
1178,23875365.932455424,0.0
1179,23785953.094124075,0.0
1181,31597497.64789287,0.0
1182,7765173.750236155,0.0
1184,54522270.61346342,0.0
1185,8203491.080677716,0.0
1187,8330911.805307029,0.0
1188,651229682.5752902,0.0
1189,42566322.86656921,0.0
1190,7273124.838264264,0.0
1191,8577653.367790503,0.0
1192,18144139.16150141,0.0
1193,484159733.43238115,0.0
1194,104615945.38535625,0.0
1195,26277029.86338664,0.0
1197,61519646.54323242,0.0
1198,66991392.4651885,0.0
1199,95065730.61834563,0.0
1202,18882920.85182763,0.0
1203,17714463.00748695,0.0
1204,40251665.6677395,0.0
1208,30397727.320125595,0.0
1210,13659401.728486193,0.0
1215,38474667.73795668,0.0
1216,29824873.73108158,0.0
1217,31207601.300476715,0.0
1218,7197238.810310363,0.0
1219,726690582.617341,0.0
1220,49187017.72648376,0.0
1221,250527166.31781787,0.0
1222,7430881.1148821525,0.0
1223,69450853.98555505,0.0
1224,31801224.21270424,0.0
1226,6760511.316617748,0.0
1229,175569735.02219665,0.0
1230,26248967.31642145,0.0
1232,18750722.34973325,0.0
1233,49777625.53756808,0.0
1235,16013250.190548025,0.0
1236,61897775.66855371,0.0
1238,6807393.23764455,0.0
1239,8267830.211426863,0.0
1241,50421330.74425322,0.0
1243,161373515.66641513,0.0
1244,89536152.08791737,0.0
1249,41471555.57844114,0.0
1251,236141273.9968959,0.0
1252,5428644.600159608,0.0
1254,5407795.511578651,0.0
1259,1439212.376267301,0.0
1260,34114371.635560125,0.0
1263,20244664.724337906,0.0
1266,12629490.8747497,0.0
1268,20309620.137101814,0.0
1269,208550506.40286818,0.0
1271,17273391.750181578,0.0
1272,29113481.656967673,0.0
1273,893938079.3813652,0.0
1276,6735981.144229108,0.0
1277,29156985.12203707,0.0
1278,83158619.43407723,0.04507457464933395
1279,6704333.232604482,0.0
1281,29106402.98478525,0.0
1283,6210580.172724937,0.0
1284,12889255.004360445,0.0
1285,5544911.35373112,0.0
1288,57962741.71037818,0.0
1291,44338171.14846876,0.0
1292,33561350.44850977,0.0
1294,10748038.173277102,0.0
1295,30057677.069083694,0.0
1296,30596505.677912246,0.0
1299,5958231.163890231,0.0
1301,66675943.29060257,0.0
1302,210742418.52770388,0.0
1303,36068796.72607344,0.0
1304,98754908.43545929,0.0
1305,7446927.177920292,0.0
1307,498698880.8803581,0.0
1308,47960420.97373912,0.0
1309,24298378.09432859,0.0
1310,5476033.479897225,0.0
1311,50117822.51411152,0.0
1314,15871644.681639548,0.0
1316,12991686.257748842,0.0
1317,199225862.07425418,0.0
1320,31488443.936491605,0.0
1321,6782208.850706369,0.0
1322,6590605.119209899,0.0
1323,7929856.831278186,0.0
1327,101143035.26142988,0.0
1331,6527936.872814767,0.0
1332,7326268.470540307,0.0
1333,451781133.68044025,0.0
1334,137393869.67816237,0.0
1335,11385070.764806895,0.0
1340,74123779.18785825,0.0
1341,11663339.446230344,0.0
1343,199419290.99137223,0.0
1345,8085256.594905885,0.0
1346,5942237.258506985,0.0
1347,11550292.356265515,0.0
1348,97804404.1288676,0.0
1350,108598273.64535303,0.0
1352,6764572.105065038,0.0
1353,221706476.19636703,0.0
1356,11495402.323648594,0.0
1357,72975675.35898241,0.0
1358,19730272.938484244,0.0
1360,10145926.247758428,0.0
1363,55603603.17855957,0.0
1364,5321659.77438475,0.0
1367,23156373.87813529,0.0
1368,34045692.28908685,0.0
1369,7720181.7293933425,0.0
1370,27591675.01772923,0.0
1372,7576487.13169707,0.0
1378,55625215.63716578,0.0
1381,8579519.929781917,0.0
1382,15617855.693232065,0.0
1385,7310901.816424424,0.0
1392,7084652.086585297,0.0
1393,10824079.442336548,0.0
1394,30874840.876373284,0.0
1395,113655400.81705862,0.0
1396,12345840.452437935,0.0
1397,6505445.289701862,0.0
1398,5591251.048624493,0.0
1399,10328070.606678907,0.0
1400,7741817.975971779,0.0
1401,103761976.84558056,0.0
1404,159459521.21027613,0.0
1405,8632741.430996496,0.0
1406,17278759.782860707,0.0
1409,7072955.563807317,0.0
1411,8327792.257948019,0.0
1412,5727097.9919373365,0.0
1415,9385121.1076492,0.0
1417,6844498.043635393,0.0
1418,20818169.617790088,0.0
1419,6310733.057299972,0.0
1420,12636243.419774165,0.0
1421,12820613.999922808,0.0
1423,43423177.70268413,0.0
1428,10296595.437286837,0.0
1429,5379228.070189778,0.0
1430,6461424.359874938,0.0
1432,18538631.11556056,0.0
1434,4780462.441384565,0.0
1436,5055975.245780267,0.0
1437,6742758.8164949985,0.0
1438,46661635.42863636,0.0
1439,7061146.693460828,0.0
1442,8799411.00407753,0.0
1443,7438535.229759736,0.0
1444,24763598.25522396,0.0
1445,22660735.67432357,0.0
1446,512842809.4296878,0.0
1447,43136443.53077316,0.0
1452,9696052.114890436,0.0
1453,13366083.383536395,0.0
1455,5094436.22799941,0.0
1456,1012927291.9713119,0.0
1457,5318850.551478295,0.0
1461,86076840.24233863,0.0
1462,9370035.0757471,0.0
1465,29566655.27925796,0.0
1467,9114993.994818162,0.0
1472,8405762.41704404,0.0
1473,15350207.077656247,0.0
1474,21315182.33474167,0.0
1475,9669467.785480168,0.0
1479,11973190.44529605,0.0
1483,6194755.115959489,0.0
1487,12367821.156372756,0.0
1488,4782146.768779179,0.0
1491,6276853.02025033,0.0
1492,528745389.6424972,0.0
1493,11410695.324893147,0.0
1495,11205559.268183852,0.0
1496,282031904.15935296,0.0
1497,6658948.8360912865,0.0
1500,8054828.314467978,0.0
1502,154585840.12353092,0.0
1504,9504434.12806477,0.0
1505,18386989.29435319,0.0
1506,60168100.97082111,0.0
1508,8646876.36358054,0.0
1509,55988061.28068155,0.0
1510,48369476.63799409,0.0
1511,254428160.2180904,0.0
1514,14358714.728815855,0.0
1516,8444148.01418233,0.0
1518,1019739.8827852235,0.0
1519,34276291.17653778,0.0
1521,24380191.31831923,0.0
1526,71693425.5795308,0.0
1528,29115891.26073767,0.0
1529,113145138.42111637,0.0
1530,127968141.21302085,0.0
1534,46679776.23627338,0.0
1535,7930729.437336719,0.0
1536,7110845.98041943,0.0
1537,5975642.123511097,0.0
1540,16270139.620749695,0.0
1541,23452918.81464077,0.0
1543,5148195.662301495,0.0
1548,4674747.061569338,0.0
1550,15982156.7330211,0.0
1552,57561207.47600832,0.07679060846567154
1553,99587220.87122127,0.0
1555,476292366.7951807,0.0
1556,19992393.339412533,0.0
1559,54572052.94518293,0.0
1561,40152955.62924328,0.0
1567,19084860.12663006,0.0
1568,6132081.905205544,0.0
1571,7820306.767909748,0.0
1578,84390483.72396155,0.0
1581,102770298.19063067,0.0
1584,5863242.242945816,0.0
1589,8709381.695763813,0.0
1590,5447426.531744847,0.0
1600,5368064.01936895,0.0
1603,36235065.803954706,0.0
1604,41852163.026476294,0.0
1607,20089040.708639696,0.0
1615,10909154.401112612,0.0
1617,19970005.725883286,0.0
1618,9359371.43833642,0.0
1619,13425876.863391172,0.0
1621,72089612.59863421,0.0
1624,6879296.003720125,0.0
1625,7443884.458964848,0.0
1626,44073067.84927656,0.0
1631,6774423.45723681,0.0
1639,12079275.362717185,0.0
1642,5224062.678674387,0.0
1645,7220338.693527775,0.0
1647,14087223.424280627,0.0
1648,116579229.21264696,0.0
1653,7665391.896938208,0.0
1655,562793883.8405366,0.0
1658,26395193.78746073,0.0
1661,9622618.06733264,0.0
1667,38844492.645642295,0.0
1670,7122174.9090423165,0.0
1675,6853387.414507179,0.0
1677,7994917.771071649,0.0
1684,140806538.3484301,0.0
1685,16141857.712450655,0.0
1689,9720260.332330726,0.0
1690,12547546.956209298,0.0
1692,10527189.820228294,0.0
1697,6770255.6413756525,0.0
1698,73921178.96188143,0.0
1700,39539034.145282395,0.0
1708,13344144.74406719,0.0
1715,25630596.54181826,0.0
1717,28421731.610581856,0.0
1718,5522586.5012438465,0.0
1720,5205599.073591335,0.0
1725,4610630.58852259,0.0
1734,19061776.187093753,0.0
1741,11233019.64748777,0.0
1751,22731521.402604666,0.0
1752,8902429.357509408,0.0
1753,12401708.792684294,0.0
1769,18755005.81937889,0.0
1770,34461649.794996195,0.0
1772,8907956.33022809,0.0
1778,32667391.35016746,0.0
1782,137521295.30337575,0.0
1787,19104433.187028512,0.0
1790,14345142.0778378,0.0
1795,8980930.528457046,0.0
1798,5679781.838881529,0.0
1799,49019043.07751152,0.0
1801,5909325.164015781,0.0
1803,7715003.060653895,0.0
1806,10384051.10652617,0.0
1808,57076614.12805745,0.0
1810,35796243.66971671,0.0
1816,12935402.14657792,0.0
1821,4576658.155323495,0.0
1824,7617201.429332565,0.0
1825,9873166.984221622,0.0
1837,17407254.530911148,0.0
1842,6791658.814832221,0.0
1858,4791858.659054861,0.0
1865,12769681.343359224,0.0
1882,277351143.78572947,0.0
1883,339824254.1117109,0.0
1886,5078309.882652895,0.0
1891,15550975.28404634,0.0
1892,16368641.038696025,0.0
1893,17207191.011730142,0.0
1901,103546569.919849,0.0
1904,9691309.296044054,0.0
1906,271351628.1278189,0.0
1915,13783327.155149803,0.0
1916,30270293.001410283,0.0
1917,46247394.07035256,0.0
1920,18500928.64641793,0.0
1921,9630920.39522254,0.0
1942,3625912.7064290494,0.0
1948,8594177.304908553,0.0
1949,5356982.157385103,0.0
1950,22317964.612282667,0.0
1953,12136626.257199734,0.0
1957,5872253.725632079,0.0
1968,12980752.886819433,0.0
1969,854713684.3340492,0.0
1974,5268759.815261092,0.0
1995,6812653.383629315,0.0
1996,4783690.932755737,0.0
2000,17723246.09274561,0.0
2001,10497929.500024047,0.0
2011,19669830.295709413,0.0
2022,51299020.13502506,0.0
2028,14751974.091992974,0.0
2033,7982350.384292083,0.0
2042,12898841.634364204,0.0
2044,7618671.88986706,0.0
2054,10718828.879565537,0.0
2074,9345915.911318073,0.0
2084,10039112.87865194,0.0
2086,7451125.934592498,0.0
2092,21776244.85687927,0.0
2096,16229120.993485747,0.0
2112,14276724.55346085,0.0
2133,5917393.495728591,0.0
2146,9736563.555197187,0.0
2153,5312369.760624352,0.0
2162,21382446.875875507,0.0
2163,15322991.96587282,0.0
2166,4625415.633934421,0.0
2168,178877732.9795577,0.0
2174,8199260.725307837,0.0
2179,130621611.03045064,0.0
2181,126176257.80941802,0.0
2184,23881093.718355104,0.0
2186,113641043.89137194,0.0
2204,35601646.24188849,0.0
2212,17374558.18295615,0.0
2214,10197388.623896323,0.0
2215,35420622.07928963,0.0
2230,10114271.878103817,0.0
2234,32446791.90986813,0.0
2239,536856695.6479208,0.0
2265,12687451.45895444,0.0
2280,9855310.78639694,0.0
2281,28185258.067397416,0.0
2283,172525312.53645045,0.0
2290,46935166.65835998,0.0
2294,11614839.449677926,0.0
2303,40262786.88208489,0.0
2323,34621217.47853856,0.0
2324,6599563.101615488,0.0
2325,12751653.030979535,0.0
2327,37100158.250040464,0.0
2339,166334407.07096505,0.0
2345,46436531.02236028,0.0
2361,228427360.61132315,0.0
2368,66836480.04786557,0.0
2374,167991513.8288896,0.0
2387,81340954.16499549,0.0
2388,37441728.07151124,0.0
2405,46891150.59219493,0.0
2406,586203659.4333867,0.0
2414,13928363.861712793,0.0
2429,12799759.305879228,0.0
2438,221532966.7169588,0.0
2452,26986206.366651364,0.0
2454,6951255.0493117375,0.0
2466,22531146.31368569,0.0
2468,12820106.312837508,0.0
2497,6555052.79140574,0.0
2521,14772376.270801025,0.0
2531,25898994.16132352,0.0
2544,11282731.565198375,0.0
2550,195863900.74444863,0.0
2554,52668708.55922113,0.0
2561,8560805.683318693,0.0
2576,7816171.957146768,0.0
2585,15853137.390870254,0.0
2605,43317495.21048732,0.0
2606,10512849.580023464,0.0
2629,91350685.44405667,0.0
2645,5050657.276259824,0.0
2646,17110517.901010253,0.0
2649,5517077.593555001,0.0
2661,33700959.80854335,0.0
2665,5896019.4841039125,0.0
2676,22062514.33593892,0.0
2677,57627668.33477791,0.0
2694,57527827.05350648,0.0
2723,9625816.013967367,0.0
2727,6363121.781449713,0.0
2728,91968645.23083964,0.0
2731,78074966.69969168,0.0
2739,74314050.60829961,0.0
2755,25797332.826617613,0.0
2768,240783258.56605133,0.0
2776,7512816.779630585,0.0
2783,4816869.3303568065,0.0
2796,15208849.88402878,0.0
2823,10025406.176559675,0.0
2852,21300012.469286013,0.0
2855,8619780.940172061,0.0
2862,30629358.079261374,0.0
2884,23348589.96782268,0.0
2908,15228312.385907575,0.0
2909,4830680.6699890485,0.0
2920,21011714.819726672,0.0
2931,132144553.2055102,0.0
2951,5236064.168828066,0.0
2957,10463328.006369352,0.0
2964,13981332.979490254,0.0
2982,21656887.177373774,0.0
3000,9659096.018130723,0.0
3005,8873743.842253085,0.0
3018,9602815.10240915,0.0
3036,32623519.57263817,0.0
3039,5413068.3722295305,0.0
3043,9736300.205864036,0.0
3061,790981661.1356318,0.0
3085,25195152.65878723,0.0
3094,670007177.349592,0.0
3109,33096579.590617765,0.0
3117,179425966.98069283,0.0
3122,38087650.362856135,0.0
3139,13345627.546689145,0.0
3142,44284128.02069643,0.0
3176,6857057.90835404,0.0
3179,8399982.322444063,0.0
3208,6794209.642694643,0.0
3209,27832235.39630105,0.0
3218,5518949.797931244,0.0
3238,15968221.079668105,0.0
3243,5068487.796366512,0.0
3270,11474889.707157208,0.0
3274,9485443.831028538,0.0
3299,24916981.277453884,0.0
3304,7283740.302262043,0.0
3307,149765885.11355034,0.0
3332,5213702.17595522,0.0
3349,5661655.716213943,0.0
3380,10508774.448976304,0.0
3392,18938918.644694906,0.0
3427,7043505.218420197,0.0
3429,10932865.756387938,0.0
3452,166017805.62808418,0.0
3454,76798314.92457551,0.0
3468,38241259.875985056,0.0
3484,36604262.96695797,0.0
3488,24940377.629225824,0.0
3503,226225929.03476447,0.0
3521,21616006.14239952,0.0
3526,23515410.17344627,0.0
3538,8197291.949215975,0.0
3600,21256740.493040066,0.0
3635,9700700.62434563,0.0
3659,263930421.71583492,0.0
3667,4572429.911232651,0.0
3676,11817660.171729635,0.0
3681,7395651.289146348,0.0
3683,10101334.614705332,0.0
3698,6322211.369823441,0.0
3726,5990343.842210607,0.0
3772,16815346.13837541,0.0
3792,152745409.58042806,0.0
3793,8701030.006237198,0.0
3815,37837845.418406494,0.0
3828,10826144.088622063,0.0
3855,26612845.10686034,0.0
3860,18368481.69813653,0.0
3888,5228500.473083477,0.0
3908,7288882.179698617,0.0
3919,23960033.954784546,0.0
3928,59939889.91981975,0.0
3934,5456831.259451686,0.0
3948,5777493.181975878,0.0
4031,13136387.24744926,0.0
4036,44008026.58902043,0.0
4045,19716494.12060489,0.0
4063,14540412.305512875,0.0
4077,7456758.56524675,0.0
4091,45844996.16509871,0.0
4114,4956511.373258368,0.0
4120,46617941.99880225,0.0
4126,5248692.900179414,0.0
4199,240666430.40022403,0.0
4297,9109460.27876151,0.0
4302,26185259.50845233,0.0
4334,16227654.953546628,0.0
4363,11743966.38314546,0.0
4382,7032614.677253097,0.0
4392,47372941.25582688,0.0
4416,21946370.771639068,0.0
4468,6459781.016132186,0.0
4513,60073174.09932701,0.0
4530,19536883.793298364,0.0
4549,8025141.358140063,0.0
4559,48693386.03997451,0.0
4645,13286512.38151662,0.0
4661,145005390.91432247,0.0
4666,5949249.148483222,0.0
4672,17928566.97196289,0.0
4707,11965588.286679495,0.0
4734,14145376.42689869,0.0
4739,196580323.32854745,0.0
4749,11979655.876511095,0.0
4787,7075203.753749765,0.0
4790,6757478.563302135,0.0
4796,18383601.34603153,0.0
4805,13621757.210428687,0.0
4899,137537856.07207543,0.0
5077,6537798.099999133,0.0
5320,36584286.44751334,0.0
5404,37973095.67868437,0.0
5478,27336536.391680986,0.0
5632,32976723.69289527,0.0
5665,51956747.99050047,0.0
5674,8430486.226278896,0.0
5701,5484025.825704149,0.0
5718,13238496.354565134,0.0
5818,9898990.890670206,0.0
5912,14830174.10526556,0.0
6019,4739545.417326339,0.0
6107,694334456.3868395,0.0
6110,4699750.422273919,0.0
6211,4934981.99969183,0.0
6272,12219097.106009396,0.0
6278,9262369.636043347,0.0
6387,6310275.517287468,0.0
6438,5721583.515708079,0.0
6466,76397550.27323169,0.0
6495,8215370.522791644,0.0
6497,5176363.857132563,0.0
6499,9253319.740833586,0.0
6524,26595695.67060157,0.0
6591,63361626.77521689,0.0
6635,12530264.811462102,0.0
6815,18610529.38048322,0.0
6871,10681547.45451021,0.0
7019,16616841.263389973,0.0
7052,14115357.71445425,0.0
7166,4936088.554935552,0.0
7254,20324194.61515637,0.0
7274,352011135.64056027,0.0
7299,12614117.977423953,0.0
7368,7680983.695970744,0.0
7465,38618693.42381317,0.0
7468,10675126.585044723,0.0
7537,11621003.635947242,0.0
7689,17729498.704348642,0.0
8129,13499826.590014208,0.0
8196,8728890.249706779,0.0
8269,9216935.310634043,0.0
8353,29059907.46474413,0.0
8544,61230647.63351628,0.0
8546,10489510.0045391,0.0
8604,15324964.333488638,0.0
8685,9579506.195854107,0.0
8705,14414625.257720714,0.0
8710,10158693.830111137,0.0
8723,14048202.916194916,0.0
8968,5046011.3983511515,0.0
9084,6131000.591326443,0.0
9224,5315254.244418777,0.0
9244,58259804.48757641,0.0
9293,5516319.255019839,0.0
9378,5405820.928630298,0.0
9973,22080018.816158324,0.0
10159,5700161.733458232,0.0
10201,5141094.323239387,0.0
10280,12592411.25977501,0.0
10454,79277375.09243128,0.0
10459,6402028.881292556,0.0
10473,6614945.15564904,0.0
10640,4520035.695743477,0.0
10691,5485390.326212271,0.0
10928,262251697.68934733,0.0
11010,4784605.593210188,0.0
11061,5781951.958269305,0.0
11272,10665926.61112554,0.0
11441,5259307.454548227,0.0
11777,6709131.179665295,0.0
11869,28133699.73043863,0.0
12140,16975016.066227302,0.0
12208,18966243.250967067,0.0
12631,7083219.541802768,0.0
12654,9385192.99854646,0.0
12682,7727490.712245093,0.0
12738,9832956.85934845,0.0
13249,6937585.967593762,0.0
13299,5772055.121292752,0.0
13377,5643760.652729563,0.0
13514,5950644.693855887,0.0
13781,5075834.976921633,0.0
13807,13485552.396927945,0.0
14240,13786757.342478415,0.0
14442,31778195.894797336,0.0
14650,6013247.843040192,0.0
15000,6259396.03206124,0.0
15492,13851958.81155546,0.0
15529,10509995.026714187,0.0
15840,19654346.63847014,0.0
15909,22150693.411947247,0.0
17026,8332023.764619506,0.0
17588,8352427.423672472,0.0
17633,5649729.778969337,0.0
17795,16948750.073388908,0.0
18379,13818029.644472053,0.0
18862,7383683.284079563,0.0
19129,4723019.288371708,0.0
19715,5421561.984013969,0.0
20157,6719934.722038569,0.0
20512,5649756.581136424,0.0
20747,6331120.514216367,0.0
22246,8271425.877382573,0.0
23231,9162409.485398693,0.0
25513,5412891.773304434,0.0
28102,5212742.520754394,0.0
28823,13793236.18652498,0.0
29309,6470287.049415957,0.0
30409,8511034.676647615,0.0
31281,7511145.6603170615,0.0
35974,5970083.9985178085,0.0
46322,10175091.211323382,0.0
49407,9181471.310823232,0.0
