galaxyID,host,ParticleSelection,A,B,C,Rmax,R50,RotationMatrix
11,host,AS,1.1971553470408685,0.9950180914689792,0.6243894616552381,13.864308452047188,4.515768502709744,"[[ 0.27101475,-0.27399867,-0.92275443], [-0.42555473, 0.82575334,-0.37018183], [ 0.86339688, 0.49300725, 0.10718991]]"
13,host,AS,0.745077004523746,0.5649475359108621,0.3692267291110958,22.819044511779857,3.2708570232994263,"[[-0.62860582,-0.06507488,-0.77499677], [ 0.67644522, 0.44596938,-0.58611703], [-0.38376632, 0.89267943, 0.23631935]]"
15,host,AS,0.9075536244291524,0.7904162157696918,0.3221595294710662,13.80993129047607,3.6535592032929647,"[[ 0.01173488,-0.99344076,-0.1137442 ], [ 0.4219968 ,-0.09820547, 0.90126266], [-0.90652137,-0.0585759 , 0.4180764 ]]"
19,host,AS,0.8521628284679821,0.7820006041929107,0.2340783337844683,12.820787200864224,3.6271494760349134,"[[-0.42186585, 0.59735329,-0.68205443], [-0.75996617,-0.64323191,-0.09329596], [-0.49444982, 0.47897991, 0.72532587]]"
20,host,AS,1.2182411792734078,1.1214467872151626,0.3508094793995875,12.049600393621525,5.350667119541421,"[[ 0.83570707, 0.48274845,-0.26181601], [ 0.54434467,-0.79125504, 0.27857555], [-0.07268132,-0.37532571,-0.92403898]]"
21,host,AS,0.5274279859943352,0.5081374119153026,0.2801033720786957,16.6502642245713,2.6041135577123646,"[[ 0.9971707 , 0.07193494,-0.02181659], [ 0.06810484,-0.98739931,-0.14284372], [ 0.03181714,-0.14095375, 0.98950478]]"
22,host,AS,0.6745668683954719,0.4075553642027356,0.2923902767151454,15.271266005077528,2.837395819355229,"[[-0.93936603, 0.33970501, 0.04681852], [-0.15564846,-0.30072628,-0.94092362], [ 0.30555691, 0.89115891,-0.33536661]]"
24,host,AS,1.2146206873226162,1.1086996574237264,0.3451513108239945,11.486474712713234,5.436100140722792,"[[-0.01113999, 0.99803535, 0.06165503], [ 0.2518279 , 0.06247166,-0.96575359], [ 0.96770792,-0.00476797, 0.25202908]]"
25,host,AS,0.7837588562516238,0.6807095480900351,0.3024433994318445,17.95336112536169,4.113822006649919,"[[-0.15628925, 0.9873374 ,-0.02717574], [-0.47140385,-0.05038576, 0.88047696], [-0.86795857,-0.15041984,-0.47330941]]"
27,host,AS,0.6836168326034748,0.4560386110210284,0.3137404174179133,20.538368688687253,3.356436596707063,"[[ 0.87146914, 0.35158759, 0.34194692], [-0.47412947, 0.42557323, 0.77077148], [ 0.12547023,-0.83383067, 0.53757197]]"
28,host,AS,1.0520437911702587,0.9998167843890942,0.3254243260021194,10.260148971569016,3.791975425304909,"[[-0.33343458,-0.65358106, 0.67945065], [ 0.90422961,-0.01774041, 0.42667798], [-0.26681491, 0.75664858, 0.59690261]]"
29,host,AS,1.0784076398145055,1.0485382302352313,0.5628416001912047,14.207479958413789,5.682447509232094,"[[ 0.31475505,-0.2312248 , 0.92057827], [ 0.74771679, 0.65783241,-0.09042193], [ 0.58467843,-0.71679259,-0.37994673]]"
30,host,AS,0.6410378801049775,0.5957876937935673,0.312188217995263,20.52579549968537,3.3307457611865003,"[[-0.63478072,-0.08955083,-0.76748556], [-0.22850816,-0.92707841, 0.29716939], [ 0.73813106,-0.36401411,-0.5680284 ]]"
32,host,AS,0.6398090122938035,0.6070057302368942,0.2879254326946436,14.217378320596351,2.378042226119655,"[[ 0.38023721, 0.23905357, 0.89346128], [-0.39523197, 0.9153724 ,-0.07671417], [ 0.83618859, 0.32395488,-0.44254026]]"
33,host,AS,1.1120811593708373,0.9962081645906666,0.3251593898905566,11.96124804740686,4.859164010076787,"[[ 0.90649155, 0.00874494,-0.42213339], [ 0.24705432, 0.79978258, 0.54709413], [-0.34239923, 0.60022608,-0.72283568]]"
34,host,AS,0.8806437713672786,0.7936412777781993,0.3451830314840876,13.789061583556364,3.934968198199353,"[[-0.0481524 ,-0.22135348, 0.9740041 ], [-0.09921537,-0.96925274,-0.22517865], [-0.99390022, 0.10747907,-0.02471018]]"
35,host,AS,0.8687275946493331,0.8182898066854651,0.3674310568083929,13.118478429410406,3.718543916385958,"[[ 0.80675434,-0.16704137, 0.56678445], [-0.56791583,-0.4840532 , 0.66570572], [ 0.16315343,-0.85894684,-0.48537746]]"
36,host,AS,0.8200394068010703,0.7048425871025742,0.3114101600038151,11.08249078750418,2.630327649920434,"[[ 0.26105685,-0.6831406 , 0.68203244], [ 0.08093164,-0.68855629,-0.72065269], [ 0.96192484, 0.24332933,-0.12446465]]"
37,host,AS,0.8878076618466398,0.783108597872332,0.327893632289484,10.39546946483117,3.1037576582011823,"[[-0.75020418, 0.60197721, 0.27352717], [-0.48135583,-0.21361336,-0.85009758], [ 0.45331031, 0.76941066,-0.45001888]]"
38,host,AS,0.7731096905501516,0.6502863170157613,0.3575466388296851,10.686347663967046,2.561255585330871,"[[-0.70952099, 0.1290069 , 0.69277499], [-0.57687361, 0.45828591,-0.6761589 ], [ 0.40471818, 0.87939254, 0.25074279]]"
39,host,AS,0.7946725344723952,0.7255945096427866,0.239339527866654,13.05496119220932,3.549893598758908,"[[ 0.29347246, 0.95567579, 0.02361585], [-0.85488103, 0.25130365, 0.45389965], [ 0.42784616,-0.15339579, 0.8907398 ]]"
40,host,AS,0.8129533072861058,0.7694128010323811,0.3408238661555992,7.828422670863305,2.595310835441786,"[[-0.38947164,-0.78922747, 0.47479664], [-0.91235789, 0.25998044,-0.31624871], [ 0.12615433,-0.55635436,-0.82131292]]"
41,host,AS,0.9560921768833772,0.9054260575053728,0.2789173854958708,12.227973762267595,4.544648967626167,"[[-0.22464258, 0.09698147,-0.96960317], [ 0.93724218, 0.29380973,-0.18775764], [ 0.26666984,-0.95093135,-0.1568973 ]]"
42,host,AS,0.5148366287771399,0.4965274536514387,0.3544306293844429,21.29166437055917,2.5082502748188,"[[-0.47700425, 0.78841143, 0.38842549], [-0.22097956, 0.32016369,-0.9212292 ], [-0.85066737,-0.52526434, 0.02150337]]"
43,host,AS,0.9293892164259552,0.8600905935888712,0.2985507879956545,11.579617179587611,3.7047864642439774,"[[ 0.53816246, 0.42721498, 0.72654561], [ 0.23587198, 0.75123699,-0.61644739], [-0.8091635 , 0.5031206 , 0.30351951]]"
44,host,AS,1.0713273778060863,0.9200500947069012,0.2720130909475495,11.196303641717511,4.1453139180212215,"[[ 0.43605897, 0.89540461, 0.09001756], [-0.89929318, 0.42984355, 0.08066156], [ 0.03353126,-0.11612537, 0.9926684 ]]"
45,host,AS,0.9543743735161622,0.8612635156185614,0.3413226023050179,12.376963626171976,3.803557173042414,"[[ 0.00715322, 0.49125361,-0.87098721], [ 0.80641653, 0.51221122, 0.29551994], [ 0.59130466,-0.70449241,-0.39249108]]"
46,host,AS,0.996728918395886,0.897745922223337,0.3598684068825107,11.89504845042678,4.467548754828619,"[[-0.48419656,-0.12699486,-0.86569394], [ 0.45524856,-0.88150164,-0.12531404], [-0.74719639,-0.45478255, 0.48463428]]"
47,host,AS,0.9440813168845774,0.9037106219364568,0.3309074868111399,13.243577233894827,4.829161293061972,"[[-0.81629482, 0.1304565 , 0.56271118], [ 0.55323341,-0.10358583, 0.82656081], [-0.16611914,-0.98602793,-0.01238368]]"
48,host,AS,1.221471524156723,1.0917659202923162,0.3442196132376345,10.582066391759382,5.821277892277319,"[[-0.84571187, 0.49917549,-0.18866706], [ 0.53310574, 0.80611443,-0.25686143], [ 0.02386831,-0.31781025,-0.94785386]]"
49,host,AS,0.7303241499748767,0.6804907608848875,0.3065803390712583,13.766688429358377,3.1656795400572864,"[[ 0.19870399, 0.63326999,-0.74798787], [-0.96857025, 0.01036819,-0.24852397], [-0.1496275 , 0.7738615 , 0.61542667]]"
50,host,AS,0.8630818043126711,0.7764597594861612,0.3103961531859435,10.39640235893165,3.312829021045712,"[[-0.10981977,-0.76104273, 0.63933839], [-0.9486129 ,-0.11180292,-0.29602985], [ 0.29677126,-0.63899458,-0.70965678]]"
51,host,AS,0.6441219928210047,0.5686584613679242,0.2836937732543321,15.441029947225298,2.8852885102847163,"[[ 0.76579123,-0.61249635, 0.19598981], [ 0.63322179, 0.66498707,-0.39600804], [ 0.11222279, 0.4273645 , 0.8970873 ]]"
52,host,AS,1.209430597259944,1.1878507945550765,0.607484634247525,8.448469777249786,4.373870760074622,"[[-0.28896948,-0.34746241, 0.89205746], [ 0.91109551,-0.38591762, 0.14481907], [-0.29394151,-0.85459784,-0.42808986]]"
53,host,AS,0.8362220004698135,0.6124469578268512,0.3077378239805971,11.927081791207549,3.288640747891129,"[[-0.12688283,-0.78726647,-0.60341715], [-0.83458738, 0.41349462,-0.36398641], [-0.53606404,-0.45742071, 0.70950803]]"
54,host,AS,1.8663565420016657,1.7784635669361557,0.6280378900636333,6.905518554745509,6.407838569207961,"[[ 0.99859398,-0.04794592,-0.02261085], [ 0.04939292, 0.68670931, 0.72525213], [-0.0192458 ,-0.72534923, 0.68811198]]"
55,host,AS,1.5589168077479785,1.2908664790132751,0.4252892064589125,8.694021856605318,6.099576381251121,"[[-0.12228342,-0.79475358,-0.59448593], [ 0.07458993, 0.58992812,-0.80400321], [ 0.98968839,-0.14265892,-0.01285781]]"
56,host,AS,0.8633723900179529,0.8308469883677702,0.31894965945628,12.924959594842798,3.692922944560309,"[[-0.38688792,-0.29439435,-0.87387053], [ 0.82720879,-0.52957324,-0.18782384], [-0.40748417,-0.79554016, 0.44841108]]"
57,host,AS,1.2145017895468695,1.0646711405665508,0.4532585821166815,9.828720753863715,4.7583185652044735,"[[ 0.07945443, 0.96352056,-0.25556825], [-0.95586655, 0.14638984, 0.25473348], [ 0.28285354, 0.22404944, 0.9326284 ]]"
58,host,AS,1.58466825123372,1.4921762442185271,0.5029867693927528,7.689381490145791,5.923451755345859,"[[-0.70411539,-0.66249506, 0.2555813 ], [ 0.59868821,-0.74741041,-0.2880106 ], [-0.38182972, 0.04977918,-0.92289116]]"
59,host,AS,0.5981808906582867,0.5132453085402021,0.3200043406053823,17.867096986719574,3.204368168763301,"[[-0.66735661,-0.17415452, 0.72408933], [ 0.68645213, 0.23321977, 0.68876121], [ 0.28882283,-0.95670201, 0.03609201]]"
60,host,AS,0.7952045611462185,0.7496920623438323,0.3692746758206794,14.136818996812384,3.876896751660458,"[[ 0.32312818, 0.85019874, 0.4156324 ], [-0.94310097, 0.2529068 , 0.21586734], [ 0.07841388,-0.46173614, 0.88354457]]"
61,host,AS,1.4580281495362075,1.346269831488796,0.4202736818780531,8.451981699471638,5.802726905560389,"[[ 0.3553113 , 0.24606895,-0.90177822], [-0.93280568, 0.1555    ,-0.32510507], [-0.06022825,-0.95669735,-0.28478542]]"
62,host,AS,1.2169617109607662,1.089739648041058,0.6319279613232169,10.592428291599097,6.392731034684094,"[[ 0.25257502, 0.31698299,-0.91418141], [ 0.31360476, 0.86699338, 0.38726546], [ 0.91534579,-0.38450523, 0.1195735 ]]"
64,host,AS,0.796839055486047,0.7233982870060733,0.3183128034532901,10.067784226713217,2.674120290993017,"[[-0.89787354,-0.43992854,-0.01691106], [-0.43038196, 0.86900476, 0.24413541], [-0.09270635, 0.22648094,-0.96959369]]"
66,host,AS,1.0994036123986322,1.0609187733117165,0.4332640420368461,8.821869967887196,4.145884803916527,"[[ 0.59258412,-0.78486511,-0.18119279], [ 0.34476569, 0.04383504, 0.93766471], [-0.72799772,-0.61811427, 0.29657051]]"
67,host,AS,1.3146927267051016,1.2498857811899104,0.5938283627294682,7.561646689708571,4.465764455672279,"[[-0.68700134, 0.68188424,-0.25112357], [ 0.48121327, 0.68587072, 0.54590764], [ 0.54448412, 0.25419529,-0.79932584]]"
68,host,AS,0.940528048382374,0.8758004920667197,0.3841077044113284,11.95187349071284,4.896935227021683,"[[ 0.54258588, 0.48909522,-0.68292491], [-0.13852497, 0.85397347, 0.50153779], [ 0.82849949,-0.17752517, 0.53110584]]"
69,host,AS,1.7246631518313629,1.542177968732005,0.4914904714740388,7.305710386363999,6.611905442415131,"[[-0.54518287, 0.72064865, 0.42830032], [-0.62099924,-0.00396291,-0.78380115], [ 0.56314792, 0.69328913,-0.44968277]]"
70,host,AS,1.454570126752294,0.9566171087009356,0.6965968982271783,9.538678671827316,6.250660851392913,"[[ 0.92981731,-0.34545218,-0.12689587], [ 0.2410948 , 0.83228968,-0.4991665 ], [ 0.27805227, 0.43353972, 0.85716407]]"
72,host,AS,0.943786931789498,0.905823327137436,0.4377127397430595,11.1566879258674,3.9359538638724656,"[[-0.56143146,-0.35368343, 0.74813284], [-0.32686845, 0.92532839, 0.19215718], [ 0.76023137, 0.13665794, 0.63511643]]"
73,host,AS,1.062406787705647,1.0134438178551295,0.4276848349529424,10.893427869748542,4.991569314990612,"[[-0.86849051, 0.3508507 , 0.35018285], [ 0.39456491, 0.91691356, 0.05990046], [ 0.30007128,-0.19019285, 0.93476409]]"
74,host,AS,0.8240495417053308,0.7899191687832464,0.467341569962664,12.678920441041289,4.923672779602389,"[[ 0.02420452, 0.99781176,-0.06152909], [-0.88235592, 0.0502559 , 0.46789142], [ 0.46995976, 0.04296547, 0.88164153]]"
75,host,AS,1.4647215882551776,1.3774060229528131,0.5140598438271197,7.976161392749363,5.783748620157673,"[[-0.6546464 ,-0.41297821,-0.63315645], [ 0.09188415, 0.78789828,-0.60891182], [-0.75033019, 0.45679898, 0.47784862]]"
76,host,AS,2.7474447356014577,2.096461077380833,0.8229162968120275,5.239594230481813,8.511601565353606,"[[-0.63649244,-0.25494164,-0.72793003], [ 0.34362992,-0.93867905, 0.02828641], [ 0.69050405, 0.23213446,-0.6850677 ]]"
77,host,AS,2.1321749658116524,2.008879583650101,0.6937170008075415,5.762695262758124,6.567023715744081,"[[ 0.13704927,-0.92070372, 0.36540684], [-0.51009168, 0.25062142, 0.82279729], [-0.84913131,-0.29915476,-0.43529583]]"
78,host,AS,0.9483277916512256,0.9009467855142944,0.301224936162526,10.014774264032244,3.637939823694136,"[[-0.7356902 ,-0.1002948 ,-0.66985139], [ 0.27116088, 0.86264958,-0.4269748 ], [-0.62067038, 0.49575866, 0.60744682]]"
79,host,AS,1.4609791301599366,1.2997704493951143,0.441971264478649,8.105935927176672,5.7649834732976055,"[[ 0.0981895 , 0.14218735, 0.98495765], [ 0.8585443 ,-0.51260844,-0.01158791], [-0.50324995,-0.84676759, 0.17240691]]"
80,host,AS,1.329211365891415,1.257370554723441,0.4681144175860469,7.469132416768252,4.687060616534378,"[[ 0.88551   , 0.36713218,-0.28475605], [-0.23321484, 0.88129516, 0.41101055], [-0.40184933, 0.29754462,-0.86601635]]"
82,host,AS,1.065761537065446,0.79610568551243,0.3346421868447659,10.058604747579611,4.734269920550359,"[[ 0.76510031,-0.24982127,-0.59347355], [-0.34229526, 0.62286115,-0.70347562], [ 0.54539479, 0.74137259, 0.39103862]]"
83,host,AS,0.9085739051733032,0.8636766077649399,0.377800673321206,11.998270420508652,4.218212919380614,"[[ 0.49465332,-0.18985789,-0.84809909], [-0.85910955, 0.04064881,-0.51017492], [-0.13133496,-0.98096975, 0.14300166]]"
84,host,AS,0.994890514470527,0.9116989726835908,0.3783527096303013,8.9843784239476,3.70765241718562,"[[ 0.777261  ,-0.6284878 ,-0.02946892], [ 0.54715942, 0.65207367, 0.52480139], [-0.31061537,-0.42403185, 0.85071445]]"
85,host,AS,0.5741765991531308,0.5642211822595354,0.4087030911387007,14.19290190255189,2.459140011864875,"[[-0.26240812, 0.6529209 ,-0.71051832], [ 0.17259306, 0.75620502, 0.63116211], [ 0.94939645, 0.04299153,-0.31112396]]"
88,host,AS,0.5938477109393115,0.5253807484687267,0.3249518967593768,11.626103084454543,2.243204492121261,"[[-0.77786885, 0.62513657, 0.06422089], [ 0.05404359, 0.16835966,-0.98424302], [ 0.62609851, 0.76214125, 0.16474636]]"
91,host,AS,1.511334251384458,1.4080357758010922,0.4759584352048274,6.725789916017264,4.922743856273698,"[[ 0.23702802,-0.54663683, 0.80312259], [-0.86803402, 0.25207362, 0.42775674], [-0.43627361,-0.79852807,-0.41475085]]"
95,host,AS,1.947213021784176,1.9187881349405689,0.6774193480348075,5.640107537108338,6.178312328474099,"[[-0.50767724,-0.30709932,-0.8049558 ], [ 0.85473147,-0.06223839,-0.51532562], [ 0.10815699,-0.94964014, 0.29408446]]"
97,host,AS,0.8381199983119091,0.8223232190134959,0.4316157931790257,11.789207878635777,4.374996283421029,"[[-0.43198014, 0.25241841,-0.86583954], [ 0.40816145,-0.80137692,-0.43726339], [ 0.80423715, 0.54229141,-0.24315145]]"
99,host,AS,1.6028667597925843,1.4953695489603602,0.5720236984405109,7.03712167063112,6.1824188995882325,"[[ 0.75135718,-0.43743023,-0.49408217], [-0.49791548, 0.11555552,-0.85949235], [ 0.43306186, 0.8917969 ,-0.13097981]]"
100,host,AS,1.4916270575615034,1.3365719048766949,0.5527129964679478,7.279126301801094,5.270655978639233,"[[-0.56034131,-0.49115811,-0.66691928], [-0.33620763,-0.60100296, 0.72509301], [-0.75695577, 0.63052292, 0.17163568]]"
101,host,AS,1.1554091884198947,1.0968132263684875,0.3554849355872285,8.392253716571247,4.495546958441436,"[[-0.29226748, 0.74894445, 0.59469481], [-0.6144024 , 0.3294874 ,-0.71690149], [ 0.73286384, 0.57490891,-0.36385481]]"
102,host,AS,1.1595587577383404,1.1270554327175657,0.5102241183975237,8.690372468638252,4.330138667512055,"[[-0.59029938,-0.71236694,-0.37957871], [-0.34291338,-0.20438861, 0.91686188], [ 0.73072365,-0.67138562, 0.12362969]]"
103,host,AS,2.095265807185542,1.7677991716211108,0.7411748579647038,5.310545083957101,5.854243302095605,"[[ 6.47735898e-04,-3.06866614e-02,-9.99528844e-01], [ 9.98074075e-01, 6.20206336e-02,-1.25731016e-03], [-6.20299948e-02, 9.97603012e-01,-3.06677342e-02]]"
105,host,AS,0.9565891528417734,0.88428050894804,0.3294286508382064,9.358802821115397,3.841940326724632,"[[ 0.23737851,-0.1100786 , 0.96516016], [-0.71622976,-0.6910426 , 0.09733985], [ 0.65625176,-0.71438283,-0.24288024]]"
106,host,AS,0.8037982565919922,0.7646594213994657,0.3485325934686885,11.087526576863622,3.3146468417764323,"[[ 0.38552072,-0.1661734 , 0.90761235], [ 0.61963192, 0.7754759 ,-0.12121637], [-0.68368857, 0.60911701, 0.40192837]]"
107,host,AS,2.2159152511641365,1.905543205149314,0.678421126670393,5.279668220918598,6.657537110351453,"[[-0.58635053, 0.66401568, 0.46397869], [ 0.44835168, 0.74306551,-0.49682434], [ 0.67466572, 0.08328759, 0.7334094 ]]"
110,host,AS,1.841326160354976,1.80011125905195,0.627667048006557,5.808028517768966,5.856470245527067,"[[-0.3972855 ,-0.81218023, 0.42723238], [-0.71429105,-0.0186102 ,-0.69960128], [-0.57615321, 0.58310971, 0.57273951]]"
112,host,AS,1.3461115001864137,1.016941046157597,0.4816989600645088,7.896629578453249,5.109165695747244,"[[ 0.3527086 ,-0.30082495, 0.88605925], [-0.61037413,-0.79169239,-0.02581838], [-0.70925318, 0.53172127, 0.46285248]]"
113,host,AS,1.5802475720789746,1.5480763783258151,0.5989995170248195,6.231698174098033,5.360790552841041,"[[-0.25809611, 0.31980133,-0.91165427], [ 0.2185121 ,-0.89984947,-0.3775227 ], [ 0.94108388, 0.29664462,-0.16236719]]"
114,host,AS,1.8985436263682745,1.813874101165152,0.8156449401357427,5.942038829206278,6.084559042133054,"[[ 0.74157457,-0.04159394,-0.66957979], [ 0.59043487,-0.43340501, 0.68084269], [ 0.31851817, 0.90023888, 0.29684362]]"
116,host,AS,0.6617711740871793,0.6319748123480965,0.3422260512869776,12.95322933150171,2.826815921407313,"[[ 0.06432753,-0.99781291, 0.01521063], [ 0.94754068, 0.06585452, 0.31277762], [-0.31309524,-0.00570752, 0.94970458]]"
118,host,AS,1.8487323123471044,1.685246928502811,0.6617980429201157,6.056508493713228,6.235034445909267,"[[-0.7165955 ,-0.5617294 ,-0.41346218], [ 0.1427234 ,-0.69833595, 0.70139641], [-0.68273049, 0.44360678, 0.58059633]]"
120,host,AS,0.9627639813586878,0.9237193992206424,0.3769601155776098,9.335988484998332,3.757317712657626,"[[ 0.03371259, 0.93190066,-0.36114349], [-0.93959318, 0.1527085 , 0.30634094], [-0.340629  ,-0.32900041,-0.88075571]]"
121,host,AS,1.4291786881350554,1.378220400725105,0.4946757693162503,7.032759240998936,5.181619493976757,"[[-0.51796046,-0.56133348, 0.64546238], [ 0.81466639,-0.09361952, 0.57232338], [ 0.2608364 ,-0.82227739,-0.50579074]]"
123,host,AS,0.5296676355242557,0.520686375152307,0.3488724250173926,15.05314368044212,2.184624309997248,"[[ 0.06431314, 0.43265917, 0.89926073], [ 0.07964466, 0.8960264 ,-0.43679906], [-0.99474647, 0.09971324, 0.02316728]]"
137,host,AS,0.710099634779574,0.653481503287515,0.3679836878025113,10.53632854991756,3.0237295908566453,"[[ 0.64615839,-0.48333835,-0.59064657], [-0.47229179,-0.86115532, 0.18802122], [-0.5995163 , 0.15746604,-0.78471947]]"
157,host,AS,1.1268289924289876,0.9723967486391872,0.4224798331784853,8.172861598183024,4.815928076933917,"[[ 0.60310988, 0.14383881,-0.78458197], [-0.64041972,-0.49905676,-0.58378501], [-0.47552188, 0.85454827,-0.20886885]]"
0,host,AS,5.029985161442548,2.220669435777685,1.0455291418688573,10.752682151400933,13.843553861313383,"[[-0.23137399, 0.74801782, 0.62204133], [-0.78903152, 0.22975549,-0.56977335], [-0.56911804,-0.62264095, 0.5370502 ]]"
1,host,AS,1.324948319090741,1.022180976384334,0.7058872417570192,24.12638234067125,4.505914126110122,"[[-0.91163158,-0.05527989, 0.40727385], [-0.19909033,-0.80750743,-0.55524299], [-0.35957044, 0.58726134,-0.72514359]]"
2,host,AS,1.4044470009436678,1.3770997430225491,0.9083665887098734,24.348187571617785,10.639264629157976,"[[-0.81400896,-0.27577071,-0.51121417], [-0.58081861, 0.39592543, 0.71126141], [-0.00625763,-0.87589587, 0.48245961]]"
3,host,AS,1.4590382541622768,1.3110102851513734,0.3435249871136699,17.89691612002095,9.365148755200163,"[[-0.23874292, 0.16277319,-0.95734357], [ 0.1981539 , 0.97327472, 0.11606616], [-0.95065075, 0.16199139, 0.26461659]]"
4,host,AS,1.1458977364224183,1.0217820588414457,0.3980148323836168,19.701808461380026,5.686710257768024,"[[-0.42247221, 0.8581279 ,-0.29177687], [-0.15676816, 0.24788252, 0.95602197], [-0.89271551,-0.44963404,-0.02980365]]"
5,host,AS,1.5812316574736918,1.2766955914158264,0.7949511391672046,16.792578429837036,6.11149388773163,"[[-0.84869579, 0.48475695, 0.21148561], [-0.52517967,-0.72521732,-0.44524843], [-0.06246424,-0.4889484 , 0.87007337]]"
7,host,AS,1.1104264803084556,0.9587545797490216,0.3624631663430475,18.187354349358824,4.745015207622313,"[[-0.86151707, 0.50411863,-0.06043791], [ 0.08904263, 0.03282283,-0.99548685], [-0.49985973,-0.86301047,-0.07316548]]"
8,host,AS,0.651216957854363,0.4953216318447243,0.3323064515044464,27.77482519118936,2.539984940067549,"[[ 0.31733489, 0.89883114,-0.30232622], [-0.90631158, 0.3812833 , 0.18227002], [-0.27910191,-0.21616112,-0.93561557]]"
9,host,AS,1.0790199029510965,1.0237640115782105,0.5014627486683179,21.75816081592411,5.986146811054388,"[[-0.82256339, 0.16824799,-0.54321459], [ 0.43548546, 0.80066439,-0.41144738], [-0.36570738, 0.57500361, 0.73186676]]"
10,host,AS,0.7295557286646024,0.6286609370460138,0.4823544721201865,23.701744857806563,3.254898219474705,"[[-0.53483002,-0.7420422 , 0.40414134], [ 0.23455052, 0.32912032, 0.91469441], [-0.81175298, 0.58399759,-0.00197704]]"
12,host,AS,0.884870585104115,0.7384846570534174,0.3082051710526853,13.46587140941249,3.4298564113361456,"[[ 0.80617119,-0.26214277, 0.53044243], [-0.58685664,-0.23999306, 0.77330629], [ 0.07541415, 0.93471092, 0.34731571]]"
16,host,AS,0.8887214024966916,0.7291079692955016,0.3318467739614225,12.989555774728249,3.17932830453202,"[[ 0.49048992,-0.1487903 ,-0.85865073], [-0.59814719, 0.6590788 ,-0.45588932], [ 0.6337504 , 0.73720864, 0.23427301]]"
17,host,AS,0.7590676785292123,0.6960718993850749,0.5010774018352046,23.552432809797786,4.749405354776683,"[[ 0.33917635,-0.31168768, 0.88758673], [-0.52106835,-0.84780072,-0.09859879], [-0.78322869, 0.42905097, 0.44996454]]"
525,host,AS,1.828269367864516,1.0183055298085126,0.652186771312808,4.492155684697546,4.63437874317987,"[[ 0.14344972,-0.86363242,-0.48328173], [-0.7314969 ,-0.42144391, 0.53600123], [ 0.66658418,-0.27662986, 0.69220044]]"
573,host,AS,1.4561078244468153,0.7172381306501001,0.5701461769387101,4.834377498829007,3.942004721187868,"[[-0.86685766, 0.49623518, 0.0480463 ], [ 0.23671873, 0.49449107,-0.83632698], [-0.43877334,-0.71360299,-0.54612153]]"
590,host,AS,1.08979099086371,0.6367166519950928,0.5794895780163718,5.035273193812757,2.0674248034047147,"[[ 0.33208242, 0.92407196,-0.18924129], [ 0.11271026, 0.16031517, 0.98060973], [ 0.93649221,-0.34697269,-0.05091455]]"
616,host,AS,0.660945998688696,0.3871260858716633,0.2998309149994014,8.953071224230824,2.645542057792908,"[[-0.47063442,-0.28451814, 0.83519619], [-0.82329198,-0.1988231 ,-0.5316575 ], [-0.3173225 , 0.93782664, 0.1406685 ]]"
619,host,AS,1.598022976818118,1.0882887623858513,0.8530017352528787,4.008974977061817,3.765687618935225,"[[ 0.29604366, 0.95446496,-0.03680764], [ 0.03375441, 0.02805696, 0.99903626], [-0.95457781, 0.29700077, 0.02391131]]"
638,host,AS,1.429368869815667,0.84543917795076,0.549485236443737,5.08826491350643,3.963888673138939,"[[-0.89089121,-0.36122367,-0.27537304], [ 0.13296448,-0.78710207, 0.60232116], [ 0.43431935,-0.49998779,-0.74925223]]"
648,host,AS,1.4490961770908644,0.7685300729677798,0.5415738395230414,4.798593068515446,3.674677405008344,"[[-0.33395261,-0.58503851,-0.73905723], [ 0.88309066,-0.46834872,-0.02829063], [-0.3295854 ,-0.66210227, 0.67304833]]"
652,host,AS,1.0430776371307695,0.864595275862652,0.6220491501948857,4.29913213431024,2.434980150057368,"[[-0.33798082,-0.87954964,-0.33490506], [-0.2211691 ,-0.27165429, 0.93663663], [ 0.9147968 ,-0.39063587, 0.10271527]]"
665,host,AS,2.0410387939693724,1.191071003799631,0.6789457844097386,3.808171618212501,4.136528382356061,"[[ 0.33241639, 0.93395153,-0.13127791], [ 0.20968979,-0.20889731,-0.95519218], [ 0.9195268 ,-0.2899939 , 0.26528099]]"
668,host,AS,1.3996714078050674,1.066222073795765,0.6827530878336627,4.077466453615256,3.154019469092717,"[[ 0.25035475, 0.96193247,-0.10958295], [-0.71760522, 0.10839307,-0.68796344], [ 0.64989634,-0.25087221,-0.71742448]]"
678,host,AS,1.482721050301725,1.0821383958169906,0.7569597258113855,4.142189951901527,3.6233489721137895,"[[ 0.35871416,-0.28805753, 0.88788908], [ 0.36761727, 0.91791785, 0.14927949], [-0.85801031, 0.2728547 , 0.43516505]]"
688,host,AS,0.982642365032352,0.8626135037190883,0.5652115985916492,5.540656427095626,2.422500932600492,"[[-0.58527852,-0.70747129,-0.39614825], [ 0.80611654,-0.56031631,-0.19032014], [-0.08732229,-0.43073195, 0.8982454 ]]"
691,host,AS,1.3265426524201993,0.9707201382672574,0.6747994004854422,4.598393508947458,3.3998337485190144,"[[ 0.24681395, 0.75688981, 0.60514518], [-0.3780174 , 0.65019207,-0.65905471], [ 0.89229239, 0.06609151,-0.446594  ]]"
