groupID,galaxyID1,galaxyID2,dist,MassRatioID2overID1,MassRatioSmalloverLarge,NearestNeighbor
0.0,1162.0,3659.0,570.05771979,0.2377728873239437,0.2377728873239437,0
0.0,1162.0,3792.0,43.49216317,0.3073327464788733,0.3073327464788733,1
0.0,1162.0,3828.0,928.54278843,0.019492539612676052,0.019492539612676052,0
0.0,1162.0,4199.0,608.19781744,0.4409176936619718,0.4409176936619718,0
0.0,1162.0,4513.0,197.16346774,0.11214480633802816,0.11214480633802816,0
0.0,1162.0,4899.0,614.6235373,0.28409771126760563,0.28409771126760563,0
0.0,1162.0,5632.0,445.28817924,0.062378961267605636,0.062378961267605636,0
0.0,1162.0,7254.0,691.87753207,0.0375149647887324,0.0375149647887324,0
0.0,1162.0,7299.0,842.00476651,0.022960387323943662,0.022960387323943662,0
0.0,1162.0,9973.0,539.00910328,0.02662323943661972,0.02662323943661972,0
0.0,1162.0,12140.0,381.30958018,0.031189920774647887,0.031189920774647887,0
0.0,1162.0,12654.0,630.61992013,0.017273613556338028,0.017273613556338028,0
0.0,1162.0,13377.0,679.04759166,0.010560805457746479,0.010560805457746479,0
0.0,1162.0,13514.0,353.03971147,0.0109724911971831,0.0109724911971831,0
0.0,1162.0,17795.0,499.22263959,0.027106514084507042,0.027106514084507042,0
0.0,1162.0,18862.0,1001.10352158,0.01426786971830986,0.01426786971830986,0
0.0,1162.0,22246.0,673.0367289,0.014555325704225353,0.014555325704225353,0
0.0,1162.0,25513.0,627.95857639,0.011135233274647887,0.011135233274647887,0
0.0,1162.0,30409.0,1078.91989365,0.023008582746478875,0.023008582746478875,0
0.0,1162.0,31281.0,569.83264825,0.013510475352112677,0.013510475352112677,0
0.0,1456.0,18.0,133.03922091,201.29250082666678,0.004967894958298029,0
0.0,1456.0,125.0,61.03931991,34.0296671868383,0.02938612342311626,0
0.0,1456.0,227.0,506.60560775,6.094535877340047,0.16408140342861496,0
0.0,1456.0,237.0,401.32402545,9.977421843728065,0.10022629248943833,0
0.0,1456.0,258.0,411.27201449,5.0176645647091584,0.1992959049182602,0
0.0,1456.0,279.0,282.33117342,7.115507109334664,0.14053812112535505,0
0.0,1456.0,305.0,236.29194642,6.6245424326629125,0.15095382211900535,0
0.0,1456.0,381.0,116.75050632,6.508402995724538,0.15364752315689645,0
0.0,1456.0,383.0,117.34884,5.103371060279963,0.1959489106686946,0
0.0,1456.0,413.0,203.05168219,6.864235202663897,0.14568265370800762,0
0.0,1456.0,462.0,328.80671462,1.4716293748078362,0.6795189176830471,0
0.0,1456.0,500.0,452.69719546,1.1314893345477115,0.8837909200440924,0
0.0,1456.0,501.0,610.11575153,3.4470324111405684,0.2901046119462265,0
0.0,1456.0,636.0,518.64533767,2.5840038519773287,0.3869963271280656,0
0.0,1456.0,893.0,471.37680704,0.4813776620121941,0.4813776620121941,0
0.0,1456.0,929.0,348.66618351,0.22473619176349788,0.22473619176349788,0
0.0,1456.0,984.0,21640.33507302,0.8277597619199555,0.8277597619199555,0
0.0,1456.0,1009.0,48.68655705,0.889912344311082,0.889912344311082,1
0.0,1456.0,1162.0,423.67829631,0.5272103910569153,0.5272103910569153,0
0.0,1456.0,1492.0,316.67918235,0.5069677860992349,0.5069677860992349,0
0.0,1456.0,1511.0,646.26200735,0.2511257171697249,0.2511257171697249,0
0.0,1456.0,1530.0,461.98571201,0.11630883112212045,0.11630883112212045,0
0.0,1456.0,1621.0,417.50544622,0.06856890920587774,0.06856890920587774,0
0.0,1456.0,1648.0,21654.50570376,0.11145673196851123,0.11145673196851123,0
0.0,1456.0,1655.0,507.91008734,0.5791958417208593,0.5791958417208593,0
0.0,1456.0,1957.0,524.46477543,0.005533400240168466,0.005533400240168466,0
0.0,1456.0,1969.0,184.49027698,0.8232754569872199,0.8232754569872199,0
0.0,1456.0,2283.0,455.68291962,0.16972369024069056,0.16972369024069056,0
0.0,1456.0,2661.0,21477.48909171,0.03235034429947963,0.03235034429947963,0
0.0,1456.0,2728.0,333.67451976,0.0909125821590797,0.0909125821590797,0
0.0,1456.0,2768.0,359.539285,0.2450402891303465,0.2450402891303465,0
0.0,1456.0,2783.0,614.66889867,0.004565416901130649,0.004565416901130649,0
0.0,1456.0,3005.0,457.67215248,0.008283143538366042,0.008283143538366042,0
0.0,1456.0,3061.0,130.53061789,0.5990764536283422,0.5990764536283422,0
0.0,1456.0,3094.0,132.78265652,0.5464412718486591,0.5464412718486591,0
0.0,1456.0,3526.0,412.37360903,0.022366413542252828,0.022366413542252828,0
0.0,1456.0,3600.0,748.79515815,0.020204897348284883,0.020204897348284883,0
0.0,1456.0,3659.0,235.10241233,0.1253563369087882,0.1253563369087882,0
0.0,1456.0,3792.0,444.19582084,0.16202901745572254,0.16202901745572254,0
0.0,1456.0,3828.0,647.98310851,0.010276669431891356,0.010276669431891356,0
0.0,1456.0,4199.0,323.00754583,0.2324563896994413,0.2324563896994413,0
0.0,1456.0,4513.0,362.75420019,0.059123907204473865,0.059123907204473865,0
0.0,1456.0,4899.0,359.91147664,0.14977926545576895,0.14977926545576895,0
0.0,1456.0,5632.0,280.2973257,0.032886836563618536,0.032886836563618536,0
0.0,1456.0,7254.0,302.44236105,0.019778279256754013,0.019778279256754013,0
0.0,1456.0,7299.0,525.47345373,0.01210495477987458,0.01210495477987458,0
0.0,1456.0,9973.0,188.46297582,0.014036048474582171,0.014036048474582171,0
0.0,1456.0,12140.0,409.35739315,0.01644365032863632,0.01644365032863632,0
0.0,1456.0,12654.0,461.55936094,0.009106828558003006,0.009106828558003006,0
0.0,1456.0,13377.0,315.97965857,0.005567766375254525,0.005567766375254525,0
0.0,1456.0,13514.0,211.73575513,0.005784811374935462,0.005784811374935462,0
0.0,1456.0,17795.0,116.53195984,0.014290835890682741,0.014290835890682741,0
0.0,1456.0,18862.0,611.96987873,0.0075221691737392595,0.0075221691737392595,0
0.0,1456.0,22246.0,275.06292397,0.007673718956485419,0.007673718956485419,0
0.0,1456.0,25513.0,577.59198146,0.005870610689237089,0.005870610689237089,0
0.0,1456.0,30409.0,667.9111115000001,0.01213036390743652,0.01213036390743652,0
0.0,1456.0,31281.0,168.2484159,0.007122862993752139,0.007122862993752139,0
0.0,1492.0,18.0,362.00136575,397.05185683586114,0.002518562708581902,0
0.0,1492.0,125.0,264.65174517,67.12392408336824,0.014897817933856118,0
0.0,1492.0,227.0,748.52237863,12.0215446512554,0.08318398583626031,0
0.0,1492.0,237.0,411.73546238,19.680583495250065,0.05081150161230492,0
0.0,1492.0,258.0,395.28629648,9.897403153199543,0.101036603695054,0
0.0,1492.0,279.0,449.20488555,14.035422574052589,0.07124830012946735,0
0.0,1492.0,305.0,240.02836721,13.066988898119476,0.07652872500288982,0
0.0,1492.0,381.0,229.32090702,12.83790247463686,0.07789434465448271,0
0.0,1492.0,383.0,272.51282951,10.066460237142211,0.09933978543026484,0
0.0,1492.0,413.0,422.52579102,13.539785743546787,0.0738564124234101,0
0.0,1492.0,462.0,147.40056006,2.9028064803308364,0.3444942013103225,0
0.0,1492.0,500.0,548.82124407,2.2318761972111423,0.4480535261093594,0
0.0,1492.0,501.0,901.03324892,6.799312511871986,0.14707369285555608,0
0.0,1492.0,636.0,430.75517028,5.096978393557202,0.19619467119265066,0
0.0,1492.0,893.0,157.01164640000002,0.9495231752614124,0.9495231752614124,0
0.0,1492.0,929.0,507.4001975,0.4432948166049896,0.4432948166049896,0
0.0,1492.0,984.0,21853.10855351,1.6327659954274258,0.6124576349584129,0
0.0,1492.0,1009.0,327.73060071,1.7553627049133431,0.569682833753362,0
0.0,1492.0,1162.0,395.24927502,1.0399287795254868,0.9616043133802816,0
0.0,1492.0,1456.0,316.67918235,1.972511917757745,0.5069677860992349,0
0.0,1492.0,1511.0,730.16872649,0.4953484699727431,0.4953484699727431,0
0.0,1492.0,1530.0,218.53648545,0.2294205555288555,0.2294205555288555,0
0.0,1492.0,1621.0,500.42182503,0.13525299059624266,0.13525299059624266,0
0.0,1492.0,1648.0,21870.36440077,0.2198497321222191,0.2198497321222191,0
0.0,1492.0,1655.0,588.98966321,1.1424707005101236,0.8752959700003605,0
0.0,1492.0,1957.0,745.9890717000001,0.010914697919455868,0.010914697919455868,0
0.0,1492.0,1969.0,342.97854506,1.6239206505047454,0.6157936347993241,0
0.0,1492.0,2283.0,222.25629139999998,0.33478200172558603,0.33478200172558603,0
0.0,1492.0,2661.0,21690.89246663,0.06381143967428991,0.06381143967428991,0
0.0,1492.0,2728.0,498.11067736,0.17932615178291486,0.17932615178291486,0
0.0,1492.0,2768.0,472.56110301,0.4833448906404122,0.4833448906404122,0
0.0,1492.0,2783.0,457.47814315,0.009005339247012838,0.009005339247012838,0
0.0,1492.0,3005.0,456.34476909,0.016338599345925076,0.016338599345925076,0
0.0,1492.0,3061.0,206.29904017,1.18168544442995,0.846248893657486,0
0.0,1492.0,3094.0,199.79347531,1.0778619210761795,0.927762620096608,0
0.0,1492.0,3526.0,324.52710177,0.04411801726959192,0.04411801726959192,0
0.0,1492.0,3600.0,548.62237675,0.039854400816563794,0.039854400816563794,0
0.0,1492.0,3659.0,337.35702323,0.2472668685190398,0.2472668685190398,0
0.0,1492.0,3792.0,383.47614723,0.3196041679539905,0.3196041679539905,0
0.0,1492.0,3828.0,694.05369061,0.020270852929262416,0.020270852929262416,0
0.0,1492.0,4199.0,367.49675319,0.4585229990410868,0.4585229990410868,0
0.0,1492.0,4513.0,442.37145522,0.1166226115852277,0.1166226115852277,0
0.0,1492.0,4899.0,568.41643173,0.2954413861445053,0.2954413861445053,0
0.0,1492.0,5632.0,450.22644392,0.06486967705908872,0.06486967705908872,0
0.0,1492.0,7254.0,560.75042163,0.039012891546688085,0.039012891546688085,0
0.0,1492.0,7299.0,554.3024118,0.023877167567221188,0.023877167567221188,0
0.0,1492.0,9973.0,438.28767315,0.02768627289433875,0.02768627289433875,0
0.0,1492.0,12140.0,125.28347620000001,0.0324352962446762,0.0324352962446762,1
0.0,1492.0,12654.0,306.13565164,0.017963327863637506,0.017963327863637506,0
0.0,1492.0,13377.0,364.04598582,0.010982485530480394,0.010982485530480394,0
0.0,1492.0,13514.0,308.78960996,0.011410609379040766,0.011410609379040766,0
0.0,1492.0,17795.0,430.87743305,0.028188844109091823,0.028188844109091823,0
0.0,1492.0,18862.0,780.59821457,0.014837568342590618,0.014837568342590618,0
0.0,1492.0,22246.0,480.92287324,0.015136502095191016,0.015136502095191016,0
0.0,1492.0,25513.0,301.98688786,0.011579849549036169,0.011579849549036169,0
0.0,1492.0,30409.0,864.0809639,0.023927287374156947,0.023927287374156947,0
0.0,1492.0,31281.0,416.87879525,0.014049932143731706,0.014049932143731706,0
0.0,1511.0,18.0,602.52821982,801.5606808227533,0.001247566184226453,0
0.0,1511.0,125.0,671.86455797,135.5084918038846,0.0073796113194681216,0
0.0,1511.0,227.0,1078.86723401,24.26886400177413,0.04120506011022588,0
0.0,1511.0,237.0,730.79932646,39.730784868141406,0.02516939958067281,0
0.0,1511.0,258.0,569.84436654,19.98068784535492,0.05004832705158739,0
0.0,1511.0,279.0,825.86473981,28.334442165178984,0.03529273645729045,0
0.0,1511.0,305.0,660.60388964,26.37938681598936,0.03790838683914629,0
0.0,1511.0,381.0,649.1353389,25.91691153369925,0.038584844444127527,0
0.0,1511.0,383.0,722.147813,20.3219770471808,0.04920781072030228,0
0.0,1511.0,413.0,812.96257364,27.333860028460016,0.03658466089161209,0
0.0,1511.0,462.0,596.05771651,5.860130102936556,0.1706446755335504,0
0.0,1511.0,500.0,578.48176183,4.505668902810889,0.22194262862416367,0
0.0,1511.0,501.0,1067.91057033,13.726321819962669,0.07285272872924085,0
0.0,1511.0,636.0,1120.37471441,10.28968231967622,0.09718473019208493,0
0.0,1511.0,893.0,789.23462512,1.9168791927704163,0.5216812847526012,0
0.0,1511.0,929.0,576.85732995,0.8949150819611539,0.8949150819611539,0
0.0,1511.0,984.0,22092.54483812,3.2961967067694182,0.3033799523997746,0
0.0,1511.0,1009.0,638.62773396,3.5436925948513243,0.2821915200694645,0
0.0,1511.0,1162.0,875.81428645,2.099388294431816,0.4763292253521127,0
0.0,1511.0,1456.0,646.26200735,3.982069265029292,0.2511257171697249,0
0.0,1511.0,1492.0,730.16872649,2.0187808393857067,0.4953484699727431,0
0.0,1511.0,1530.0,816.6854536000001,0.4631498216628782,0.4631498216628782,0
0.0,1511.0,1621.0,406.68042402,0.27304614588530984,0.27304614588530984,0
0.0,1511.0,1648.0,22101.96730171,0.4438284267524164,0.4438284267524164,0
0.0,1511.0,1655.0,1153.29113588,2.306397959749404,0.43357651951298665,0
0.0,1511.0,1957.0,622.38037504,0.02203438302748055,0.02203438302748055,0
0.0,1511.0,1969.0,825.87973512,3.2783398939217534,0.3050324348167993,0
0.0,1511.0,2283.0,719.11359674,0.6758514904548059,0.6758514904548059,0
0.0,1511.0,2661.0,21928.59861513,0.1288213117480734,0.1288213117480734,0
0.0,1511.0,2728.0,886.55568837,0.3620201992201216,0.3620201992201216,0
0.0,1511.0,2768.0,916.9221921,0.975767404039844,0.975767404039844,0
0.0,1511.0,2783.0,1160.1486177000002,0.018179806324037626,0.018179806324037626,0
0.0,1511.0,3005.0,540.92763379,0.032984051301953386,0.032984051301953386,0
0.0,1511.0,3061.0,658.14761111,2.385563933396168,0.4191880946893623,0
0.0,1511.0,3094.0,616.20300162,2.1759669937720614,0.4595657943627581,0
0.0,1511.0,3526.0,825.47066797,0.08906460793553991,0.08906460793553991,0
0.0,1511.0,3600.0,1278.04254644,0.08045730073367707,0.08045730073367707,0
0.0,1511.0,3659.0,781.85804483,0.4991776163811424,0.4991776163811424,0
0.0,1511.0,3792.0,892.85287983,0.6452107704533274,0.6452107704533274,0
0.0,1511.0,3828.0,207.66048182,0.0409224094916006,0.0409224094916006,1
0.0,1511.0,4199.0,871.67635327,0.925657444881817,0.925657444881817,0
0.0,1511.0,4513.0,728.44161043,0.2354354937073793,0.2354354937073793,0
0.0,1511.0,4899.0,365.7907128,0.5964314095100811,0.5964314095100811,0
0.0,1511.0,5632.0,923.59803105,0.1309576611040269,0.1309576611040269,0
0.0,1511.0,7254.0,489.49449264,0.07875847794348652,0.07875847794348652,0
0.0,1511.0,7299.0,357.61554761,0.048202768383507975,0.048202768383507975,0
0.0,1511.0,9973.0,785.63382439,0.055892517233094935,0.055892517233094935,0
0.0,1511.0,12140.0,848.00205976,0.0654797545785515,0.0654797545785515,0
0.0,1511.0,12654.0,927.97226109,0.03626402210271479,0.03626402210271479,0
0.0,1511.0,13377.0,643.81054989,0.022171231357764595,0.022171231357764595,0
0.0,1511.0,13514.0,541.7270424,0.02303551958012234,0.02303551958012234,0
0.0,1511.0,17795.0,626.33297062,0.056907098371865236,0.056907098371865236,0
0.0,1511.0,18862.0,973.35971213,0.029953798673097887,0.029953798673097887,0
0.0,1511.0,22246.0,470.15407713,0.030557280405093236,0.030557280405093236,0
0.0,1511.0,25513.0,959.43703627,0.02337717839256344,0.02337717839256344,0
0.0,1511.0,30409.0,928.25307182,0.0483039492894236,0.0483039492894236,0
0.0,1511.0,31281.0,524.48611433,0.028363733806434917,0.028363733806434917,0
0.0,1530.0,18.0,543.73337856,1730.6725455379765,0.0005778100557371191,0
0.0,1530.0,125.0,404.88172462,292.5802525786565,0.003417865666553017,0
0.0,1530.0,227.0,848.71956821,52.39959699140115,0.019084116241659288,0
0.0,1530.0,237.0,332.65579858,85.78387167567783,0.011657202927150329,0
0.0,1530.0,258.0,346.65304311,43.14087345130979,0.0231798737484681,0
0.0,1530.0,279.0,641.00047589,61.17770285098656,0.01634582459618903,0
0.0,1530.0,305.0,269.06011205,56.956487041876976,0.017557262604078,0
0.0,1530.0,381.0,348.30254262,55.95794345909064,0.01787056382318756,0
0.0,1530.0,383.0,380.60052843,43.8777607086567,0.022790588759528663,0
0.0,1530.0,413.0,585.78736863,59.01731739919797,0.016944179167547008,0
0.0,1530.0,462.0,297.40131030000003,12.652774175528199,0.07903405104108358,0
0.0,1530.0,500.0,754.90394046,9.728318336891249,0.1027926888666718,0
0.0,1530.0,501.0,1017.61446402,29.63689324262314,0.033741728318601935,0
0.0,1530.0,636.0,486.16430117,22.216746802864954,0.045011090456819065,0
0.0,1530.0,893.0,214.29356767,4.138788580092971,0.24161659399802846,0
0.0,1530.0,929.0,518.14591573,1.9322366977236,0.5175349382289015,0
0.0,1530.0,984.0,21952.81376934,7.116912395507053,0.14051037085004808,0
0.0,1530.0,1009.0,490.38848331,7.651287831933444,0.13069695219494895,0
0.0,1530.0,1162.0,299.31895444,4.532849190990165,0.2206117957746479,0
0.0,1530.0,1456.0,461.98571201,8.59779941344293,0.11630883112212045,0
0.0,1530.0,1492.0,218.53648545,4.358807333958462,0.2294205555288555,0
0.0,1530.0,1511.0,816.6854536000001,2.159128543782296,0.4631498216628782,0
0.0,1530.0,1621.0,517.09397671,0.5895417273507172,0.5895417273507172,0
0.0,1530.0,1648.0,21969.65028922,0.958282624743132,0.958282624743132,0
0.0,1530.0,1655.0,654.73708886,4.9798096682161885,0.2008108876896512,0
0.0,1530.0,1957.0,767.58122878,0.047575065339265414,0.047575065339265414,0
0.0,1530.0,1969.0,487.51386106,7.078357241186682,0.1412757177867941,0
0.0,1530.0,2283.0,112.78848559999999,1.459250244398779,0.6852834212900932,1
0.0,1530.0,2661.0,21790.74294751,0.2781417712427429,0.2781417712427429,0
0.0,1530.0,2728.0,684.2507099999999,0.7816481455619176,0.7816481455619176,0
0.0,1530.0,2768.0,660.2911961,2.1068072541547798,0.4746518686168021,0
0.0,1530.0,2783.0,398.82010023,0.03925253875466353,0.03925253875466353,0
0.0,1530.0,3005.0,651.40646048,0.07121680665562716,0.07121680665562716,0
0.0,1530.0,3061.0,390.86753517,5.150739181613232,0.19414689129857984,0
0.0,1530.0,3094.0,366.34093611,4.69819244658141,0.21284781570147035,0
0.0,1530.0,3526.0,532.56196249,0.19230193723440334,0.19230193723440334,0
0.0,1530.0,3600.0,547.19380096,0.1737176545697584,0.1737176545697584,0
0.0,1530.0,3659.0,536.33755235,1.0777886399457337,0.9278257006404798,0
0.0,1530.0,3792.0,269.97917258,1.3930929912415455,0.7178271703949818,0
0.0,1530.0,3828.0,818.17504747,0.08835674241366237,0.08835674241366237,0
0.0,1530.0,4199.0,561.41976649,1.9986134110089182,0.5003468877431334,0
0.0,1530.0,4513.0,399.83519758,0.5083354946830796,0.5083354946830796,0
0.0,1530.0,4899.0,661.86298111,1.2877720806815234,0.7765349280369344,0
0.0,1530.0,5632.0,560.26892125,0.282754424116673,0.282754424116673,0
0.0,1530.0,7254.0,718.97689338,0.17004967779263014,0.17004967779263014,0
0.0,1530.0,7299.0,713.70262192,0.10407597310615883,0.10407597310615883,0
0.0,1530.0,9973.0,600.05975739,0.12067912934181912,0.12067912934181912,0
0.0,1530.0,12140.0,177.03730846,0.14137920715041,0.14137920715041,0
0.0,1530.0,12654.0,479.13987810000003,0.07829868523432358,0.07829868523432358,0
0.0,1530.0,13377.0,579.13106486,0.04787053847535064,0.04787053847535064,0
0.0,1530.0,13514.0,374.34472012,0.04973664784629811,0.04973664784629811,0
0.0,1530.0,17795.0,570.7852329,0.12286974043852125,0.12286974043852125,0
0.0,1530.0,18862.0,989.09040897,0.0646741017097939,0.0646741017097939,0
0.0,1530.0,22246.0,654.41085333,0.06597709634299623,0.06597709634299623,0
0.0,1530.0,25513.0,393.52241233,0.050474333140474434,0.050474333140474434,0
0.0,1530.0,30409.0,1072.83431216,0.104294435688207,0.104294435688207,0
0.0,1530.0,31281.0,579.31054967,0.0612409472697165,0.0612409472697165,0
0.0,1621.0,18.0,465.56514555,2935.6234940574486,0.0003406431383398754,0
0.0,1621.0,125.0,421.95146989,496.28421366109865,0.002014974428912376,0
0.0,1621.0,227.0,837.84469677,88.88191379917156,0.011250882854069695,0
0.0,1621.0,237.0,333.53957738,145.50941467904812,0.006872407549750044,0
0.0,1621.0,258.0,194.07398285,73.17696347835503,0.01366550280944343,1
0.0,1621.0,279.0,687.60162875,103.77162465820179,0.00963654566740912,0
0.0,1621.0,305.0,328.47063327,96.61146005360479,0.010350738923158295,0
0.0,1621.0,381.0,375.31614717,94.91769770149172,0.01053544306505323,0
0.0,1621.0,383.0,437.67842999,74.42689579554377,0.013436003064632369,0
0.0,1621.0,413.0,617.75877668,100.10710804883992,0.009989300654975702,0
0.0,1621.0,462.0,423.5322885,21.462050247719084,0.04659387097028517,0
0.0,1621.0,500.0,654.34311111,16.501492405988575,0.06060057935348252,0
0.0,1621.0,501.0,888.72190329,50.27106965914936,0.0198921567967472,0
0.0,1621.0,636.0,846.44898265,37.684774074775966,0.02653591601785249,0
0.0,1621.0,893.0,588.33249212,7.020348837209302,0.14244306418219466,0
0.0,1621.0,929.0,205.42034505,3.277523215204267,0.3051084414478133,0
0.0,1621.0,984.0,21955.18447622,12.071940060102337,0.0828367267416272,0
0.0,1621.0,1009.0,441.43119969,12.978365189376508,0.07705130695648432,0
0.0,1621.0,1162.0,493.35627112,7.688767360641093,0.13005985915492954,0
0.0,1621.0,1456.0,417.50544622,14.583869155589245,0.06856890920587774,0
0.0,1621.0,1492.0,500.42182503,7.393551858569998,0.13525299059624266,0
0.0,1621.0,1511.0,406.68042402,3.6623846008067793,0.27304614588530984,0
0.0,1621.0,1530.0,517.09397671,1.696232774724531,0.5895417273507172,0
0.0,1621.0,1648.0,21965.44651864,1.6254703955383492,0.6152065289806795,0
0.0,1621.0,1655.0,864.04344019,8.446916371118391,0.11838639759938782,0
0.0,1621.0,1957.0,363.75437782,0.08069838508812302,0.08069838508812302,0
0.0,1621.0,1969.0,587.98167587,12.00654154370956,0.08328793069673904,0
0.0,1621.0,2283.0,443.35404736,2.4752280910739906,0.4040031719121708,0
0.0,1621.0,2661.0,21791.75243555,0.4717931884018735,0.4717931884018735,0
0.0,1621.0,2728.0,744.16735726,1.3258572028047757,0.7542290360414053,0
0.0,1621.0,2768.0,770.15727841,3.5736355145247316,0.2798270825145953,0
0.0,1621.0,2783.0,840.37996946,0.0665814427268051,0.0665814427268051,0
0.0,1621.0,3005.0,603.95411704,0.1208002815604949,0.1208002815604949,0
0.0,1621.0,3061.0,454.345351,8.736852613910171,0.11445769365593668,0
0.0,1621.0,3094.0,397.51304735,7.969228009854617,0.12548266893147195,0
0.0,1621.0,3526.0,723.3905111,0.3261888485800146,0.3261888485800146,0
0.0,1621.0,3600.0,1016.32001858,0.2946655792294989,0.2946655792294989,0
0.0,1621.0,3659.0,627.87641873,1.82818041530173,0.5469919662359779,0
0.0,1621.0,3792.0,514.90958656,2.363009989982944,0.4231890699739352,0
0.0,1621.0,3828.0,523.48322117,0.1498736023499472,0.1498736023499472,0
0.0,1621.0,4199.0,715.79000392,3.3901135717573165,0.29497536847464223,0
0.0,1621.0,4513.0,333.40369889999994,0.8622553266372472,0.8622553266372472,0
0.0,1621.0,4899.0,243.18945781,2.184361209627203,0.4577997428230592,0
0.0,1621.0,5632.0,660.35654933,0.4796173213850611,0.4796173213850611,0
0.0,1621.0,7254.0,452.63498939999994,0.28844383680320546,0.28844383680320546,0
0.0,1621.0,7299.0,529.3060331,0.1765370766440155,0.1765370766440155,0
0.0,1621.0,9973.0,595.62417469,0.20469989441481445,0.20469989441481445,0
0.0,1621.0,12140.0,594.39862931,0.23981204483309415,0.23981204483309415,0
0.0,1621.0,12654.0,773.89562281,0.13281279611229932,0.13281279611229932,0
0.0,1621.0,13377.0,594.60333829,0.08119957630560143,0.08119957630560143,0
0.0,1621.0,13514.0,228.38730640000003,0.0843649321818231,0.0843649321818231,0
0.0,1621.0,17795.0,428.01751385,0.20841568075371575,0.20841568075371575,0
0.0,1621.0,18862.0,964.62361346,0.10970233099602024,0.10970233099602024,0
0.0,1621.0,22246.0,445.14557479999996,0.1119125131981482,0.1119125131981482,0
0.0,1621.0,25513.0,790.49947071,0.08561621815523729,0.08561621815523729,0
0.0,1621.0,30409.0,972.72665643,0.17690764003573653,0.17690764003573653,0
0.0,1621.0,31281.0,402.74312901,0.1038789019140699,0.1038789019140699,0
0.0,1648.0,18.0,21657.46988657,1806.0147401732181,0.0005537053368147418,0
0.0,1648.0,125.0,21679.62724988,305.31728847435045,0.0032752812819638595,0
0.0,1648.0,227.0,21164.43854566,54.6807336775483,0.0182879770029603,0
0.0,1648.0,237.0,21854.72187347,89.51834193870752,0.01117089501819294,0
0.0,1648.0,258.0,21983.96261867,45.01894570286476,0.022212870256896437,0
0.0,1648.0,279.0,21484.18541847,63.840981012658226,0.015663919697626868,0
0.0,1648.0,305.0,21818.28588504,59.436000999333785,0.016824819691540302,0
0.0,1648.0,381.0,21740.50203724,58.393987341772146,0.01712505080612383,0
0.0,1648.0,383.0,21663.35479691,45.78791222518321,0.021839825215922447,0
0.0,1648.0,413.0,21481.10817464,61.586546469020654,0.016237312486794844,0
0.0,1648.0,462.0,21950.83572586,13.203593437708195,0.07573695787573223,0
0.0,1648.0,500.0,21746.92563161,10.151825866089274,0.09850444769155836,0
0.0,1648.0,501.0,21082.0569154,30.927090273151236,0.03233411197651953,0
0.0,1648.0,636.0,21548.07053672,23.183919053964022,0.043133345905511114,0
0.0,1648.0,893.0,21995.17490204,4.318964440373085,0.2315369838779263,0
0.0,1648.0,929.0,21789.03248769,2.0163536808794142,0.4959447390022664,0
0.0,1648.0,984.0,313.80785789,7.4267363424383745,0.13464864698181492,1
0.0,1648.0,1009.0,21646.98958232,7.984375,0.12524461839530332,0
0.0,1648.0,1162.0,21769.82263234,4.730179880079946,0.21140845070422531,0
0.0,1648.0,1456.0,21654.50570376,8.972091522318452,0.11145673196851123,0
0.0,1648.0,1492.0,21870.36440077,4.548561375749499,0.2198497321222191,0
0.0,1648.0,1511.0,22101.96730171,2.2531229180546304,0.4438284267524164,0
0.0,1648.0,1530.0,21969.65028922,1.0435334776815457,0.958282624743132,0
0.0,1648.0,1621.0,21965.44651864,0.6152065289806795,0.6152065289806795,0
0.0,1648.0,1655.0,21318.17329848,5.196598101265823,0.1924335845322372,0
0.0,1648.0,1957.0,21699.1061878,0.0496461733844104,0.0496461733844104,0
0.0,1648.0,1969.0,21538.60235531,7.386502748167888,0.13538206565319902,0
0.0,1648.0,2283.0,22036.46495407,1.522776482345103,0.656695195646824,0
0.0,1648.0,2661.0,315.20770349,0.2902502498334444,0.2902502498334444,0
0.0,1648.0,2728.0,21424.5102749,0.8156760076615591,0.8156760076615591,0
0.0,1648.0,2768.0,21448.87945462,2.198523900732845,0.4548506384973414,0
0.0,1648.0,2783.0,21691.87289314,0.04096133827448368,0.04096133827448368,0
0.0,1648.0,3005.0,21890.72626787,0.07431712191872085,0.07431712191872085,0
0.0,1648.0,3061.0,21728.18964404,5.3749687708194545,0.18604759257932255,0
0.0,1648.0,3094.0,21769.20904031,4.902721102598268,0.20396836350124745,0
0.0,1648.0,3526.0,21730.6067472,0.20067350932711525,0.20067350932711525,0
0.0,1648.0,3600.0,21700.23512132,0.18128018820786146,0.18128018820786146,0
0.0,1648.0,3659.0,21587.96305172,1.1247085276482345,0.8891192477138944,0
0.0,1648.0,3792.0,21792.59036056,1.4537391738840773,0.6878813049580386,0
0.0,1648.0,3828.0,22103.49733883,0.09220321868754164,0.09220321868754164,0
0.0,1648.0,4199.0,21556.70066576,2.0856200033311127,0.47947372886854706,0
0.0,1648.0,4513.0,21775.75133459,0.530465106595603,0.530465106595603,0
0.0,1648.0,4899.0,21798.58536802,1.34383327781479,0.7441399290439524,0
0.0,1648.0,5632.0,21433.93074431,0.2950637075283145,0.2950637075283145,0
0.0,1648.0,7254.0,21646.44572785,0.17745253164556962,0.17745253164556962,0
0.0,1648.0,7299.0,21996.395198500002,0.10860676215856097,0.10860676215856097,0
0.0,1648.0,9973.0,21482.22463127,0.12593271152564955,0.12593271152564955,0
