galaxyID,groupID,Rvir,Redge,r80_stars,Mgas,Mstar,Mvir,DistToHost,GaltoHostGasMassRatio,GaltoHostStellarMassRatio,GaltoHostDMMassRatio,DistToHostRvirRatio,DistToHostr80_starsRatio,DistNearestSate,NearestSategalaxyID,NearestSateRvir,NearestSateRedge,NearestSater80_stars,GaltoNearestSateGasMassRatio,GaltoNearestSateStellarMassRatio,GaltoNearestSateDMMassRatio
463.0,-1.0,97.72660171242987,96.44257390250552,8.19761878171297,1302000000.0,1114500000.0,34730600000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
464.0,-1.0,90.33067611455564,88.9572959273026,9.340516072366773,3608270000.0,555869000.0,27421300000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
465.0,-1.0,82.41806908768822,41.4329480303522,8.4937543462222,1721400000.0,3229790000.0,20825500000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,57.099372779032066,2862.0,28.55033953351048,27.733016760412873,5.1306081006763815,0.001136888579063553,0.008000024769412252,0.16287388057909774
466.0,-1.0,93.1945674638323,89.83205157063931,8.534044899210738,2831820000.0,669059000.0,30116700000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
467.0,-1.0,90.10924121641571,76.90278807924278,7.305764867528063,4021070000.0,162540000.0,27227300000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,109.91131797571751,1311.0,54.960141718334796,52.91976081376325,5.5565748854451416,0.1048865103069581,0.2545921004060539,0.28296342274114583
468.0,-1.0,97.10658399763805,96.0429423357974,7.203220675184808,1211880000.0,1236520000.0,34068200000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
469.0,12.0,89.35636256273989,84.99891871781483,8.924886465370555,2655310000.0,1544630000.0,26546800000.0,21928.22332741379,0.027002914550583627,0.012270167216109941,0.015951976060138085,61.77657925552133,2699.558912485174,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
470.0,-1.0,93.23885444346027,91.84281128690456,8.725067072255932,2174050000.0,1146680000.0,30161300000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
471.0,70.0,79.00797165633304,76.96994775207763,8.081844513968152,2134130000.0,1360280000.0,29465400000.0,158.0106547740548,0.10147640603305627,0.09537124027203253,0.11047812589048696,0.8195116571774347,9.47185874995876,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
472.0,-1.0,89.90256864481842,81.00602402521237,9.315692762899424,3790610000.0,227421000.0,27043300000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
473.0,-1.0,97.12134632418072,95.44776063040726,7.1585820472805475,1593660000.0,741280000.0,34088200000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
474.0,-1.0,99.7933274284027,97.11923705299792,8.255135149504822,1534580000.0,145420000.0,36984100000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
475.0,-1.0,92.7959846471804,90.54410917093595,8.601690371238918,2449860000.0,855218000.0,29735900000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
476.0,-1.0,90.10924121641571,88.38505191058584,7.512729412399795,2610590000.0,1233910000.0,27226800000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
477.0,-1.0,93.82934750516682,92.92462992232821,6.969347244174615,1772760000.0,1254330000.0,30735800000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
