galaxyID,FOV,pixel,view,band,b_a,b_a_e,PA,PA_e,n,n_e,Re,Re_e,Ie,Ie_e,Mstar_ahf_cat,flag
647,29,1450,projection_xy,band_r,0.6649549945543285,6.609094165034012e-10,1.9584722327588568,1.1847752036924764e-09,0.775727010174687,1.194534875236976e-09,3.546551972991433,3.1932204175723553e-09,6.937092870258459,5.95000666237372e-10,1069980000.0,none
647,29,1450,projection_xy,band_u,0.6772898815062991,3.7977739806770304e-10,2.015388364394592,7.016114510269531e-10,1.6244190583343592,1.1497887008123406e-09,3.623843198615493,2.9110289247641353e-09,7.041139509127371,5.365859216394695e-10,1069980000.0,none
647,29,1450,projection_yz,band_r,0.7648180888053084,7.007185026941664e-10,1.0975594934826036,1.688260696574986e-09,0.7036189445804002,1.0355896866025252e-09,2.8312392080753184,2.2451541760939033e-09,7.049112600408442,5.213191537994593e-10,1069980000.0,none
647,29,1450,projection_yz,band_u,0.6969806913581624,3.796965444504662e-10,0.8504900260013648,7.383877819718531e-10,0.4486396841058713,4.783657535294253e-10,2.369987452158188,9.504266094708271e-10,7.394096642423637,2.5389738738465004e-10,1069980000.0,none
647,29,1450,projection_zx,band_r,0.6291648102676637,5.89821909892754e-10,2.943296713157407,9.762804230557182e-10,0.644408426395656,1.0045990841220299e-09,3.450885156670698,2.696059039428554e-09,7.002460903500294,5.10732278895828e-10,1069980000.0,none
647,29,1450,projection_zx,band_u,0.5585719446985797,3.362193493584897e-10,2.8072323500113803,4.88688133151044e-10,0.8579021138716822,7.726145327880206e-10,3.324785347639469,1.907592132532991e-09,7.209513951514258,3.808019108497776e-10,1069980000.0,none
650,13,650,projection_xy,band_r,0.7809237695398387,8.010258812485476e-10,1.843981297134793,2.0530769032887667e-09,0.4608077823544035,9.129338406091231e-10,3.832072087308332,2.91519635010662e-09,6.885488163494191,4.829686253822643e-10,2087110000.0,none
650,13,650,projection_xy,band_u,0.4139984596818165,1.8128183941856128e-10,0.1415793490729601,2.1877915066876157e-10,0.3600000000751193,3.4690982128817997e-10,0.8893861899461911,2.723556608799406e-10,8.027342943043033,1.8941995578933804e-10,2087110000.0,fit
650,13,650,projection_yz,band_r,0.6708623451321463,8.426267586402005e-10,0.9985767393688478,1.5375191853876974e-09,4.063157836517414,6.860894090341529e-09,14.49740872119873,7.060739442632889e-08,5.716533511623385,3.137685634073859e-09,2087110000.0,none
650,13,650,projection_yz,band_u,0.7475330018718793,3.0372747138090436e-10,2.5254826180964525,6.884208466344756e-10,0.5777112362284168,4.134022423049647e-10,0.2447034551346814,7.927490861331939e-11,8.487079315197887,2.111224530068287e-10,2087110000.0,fit
650,13,650,projection_zx,band_r,0.6533028088631582,6.953731261557976e-10,2.801031358646364,1.2131417694191859e-09,0.4909444763772451,9.79070957957891e-10,4.048874842696647,3.256655382774664e-09,6.882904778500798,5.139488358839416e-10,2087110000.0,none
650,13,650,projection_zx,band_u,0.6170350457535211,5.76306517927849e-10,2.875879756360934,9.306257517549607e-10,0.3600000015602199,7.38513662274123e-10,3.580522734677232,2.340026604989592e-09,7.006286716618617,4.0371350316708444e-10,2087110000.0,fit
660,45,2250,projection_xy,band_r,0.6714412649531167,1.8938208197247808e-09,1.1971731857117314,3.448534552313509e-09,1.2252334242965088,4.651041628320933e-09,6.2096775663445625,2.060407819762497e-08,6.171588748564177,2.21830647396352e-09,827309000.0,none
660,45,2250,projection_xy,band_u,0.7966012319979575,1.3485311085229074e-09,0.8936276630106245,3.6911493473361436e-09,2.898373205861684,5.7046338162801035e-09,6.561039377286285,2.5556268389735572e-08,6.06460427220471,2.57273390485209e-09,827309000.0,none
660,45,2250,projection_yz,band_r,0.7659974137968967,2.177124130616206e-09,2.8010072118373683,5.268278714205853e-09,1.6842373975968543,5.991416495337417e-09,6.820256770327415,2.8520202919254713e-08,6.025108154826,2.791071978433505e-09,827309000.0,none
660,45,2250,projection_yz,band_u,0.906907789803476,1.5799403526403234e-09,2.8245911978889446,8.899880136773927e-09,2.7064772363135465,5.507573369707358e-09,6.025009815926552,2.2717359157604743e-08,6.091177430410417,2.493953660838753e-09,827309000.0,none
660,45,2250,projection_zx,band_r,0.7629987153951264,2.380653747041718e-09,2.494360339086969,5.697651097646727e-09,1.5205138982484097,6.065268520711271e-09,7.281281506929197,3.1004215658300543e-08,5.983507397752992,2.8454004357665583e-09,827309000.0,none
660,45,2250,projection_zx,band_u,0.8250422418516964,1.376238678826187e-09,2.368038967258744,4.312020868332343e-09,3.175432464246313,6.142555455965327e-09,6.593785260221929,2.7524940305952305e-08,6.018104922010317,2.753541009610403e-09,827309000.0,none
664,26,1300,projection_xy,band_r,0.5643881225549316,7.5098675587587e-10,0.2134250034857068,1.1020159652498774e-09,0.5586733839706919,1.31297002154943e-09,3.7943937946598014,3.9824275734362175e-09,6.84115072026469,6.78632463608475e-10,979859000.0,none
664,26,1300,projection_xy,band_u,0.4891273860773676,4.343358144056983e-10,0.3800844817151437,5.709269318981271e-10,0.4272381391829819,7.609613241105339e-10,3.468677390700475,2.2384346753547074e-09,7.093807006648474,4.0639333950155236e-10,979859000.0,none
664,26,1300,projection_yz,band_r,0.5696025966139776,9.480842900168587e-10,2.746135377293333,1.4034197957679e-09,0.5772352599428306,1.672831245869179e-09,5.457088318357406,7.2502082687641924e-09,6.582485276236397,8.613754506618836e-10,979859000.0,none
664,26,1300,projection_yz,band_u,0.5066530294289715,5.05893720379716e-10,2.8270955090776875,6.806025527571223e-10,0.3600000017165609,7.89520616114033e-10,5.52697340482128,3.861594594336388e-09,6.83154042610739,4.3159680196074045e-10,979859000.0,fit
664,26,1300,projection_zx,band_r,0.3288474299141358,4.6037666017294757e-10,1.7990647060170455,5.16198085086926e-10,0.5649948117670842,1.390172781922468e-09,5.48218752269591,6.078272155223054e-09,6.776025920520526,7.175752161627677e-10,979859000.0,none
664,26,1300,projection_zx,band_u,0.2526132311606023,2.895228313748528e-10,1.830555159040189,3.0910409167505394e-10,1.486678076765637,2.2066462095339783e-09,7.2325142379884255,1.1233944364983114e-08,6.66735024306126,1.0372913604071343e-09,979859000.0,none
666,31,1550,projection_xy,band_r,0.9756517459002682,1.423179092263041e-09,0.3283611679023078,2.958566579920893e-08,1.048365492540065,2.1486244296513327e-09,3.1002490080261103,4.825222412621166e-09,6.706112051194075,1.0387115964537451e-09,827327000.0,none
666,31,1550,projection_xy,band_u,0.8350050371513802,7.761966027960402e-10,3.078184967178163,2.563648772338905e-09,1.1859693595867622,1.497037648376026e-09,2.83863744706434,3.0395983399448822e-09,6.952487632873718,7.158150572082503e-10,827327000.0,none
666,31,1550,projection_yz,band_r,0.7462695702769374,1.200166049093361e-09,2.9652335416980664,2.708677749522452e-09,0.903705849157317,2.1372791372811435e-09,3.791575219869795,5.9762019642859955e-09,6.656160485348344,1.04798622060421e-09,827327000.0,none
666,31,1550,projection_yz,band_u,0.8408451216247472,8.806393948151596e-10,1.4574916966546798,3.005721291347406e-09,1.832873345568467,2.366753077549322e-09,3.996582228353572,6.569372283892322e-09,6.646583316085775,1.0959934423300922e-09,827327000.0,none
666,31,1550,projection_zx,band_r,0.6433910208364162,9.964371489260175e-10,1.9488153251461504,1.7002639715592979e-09,0.9423902122660702,2.117855329671878e-09,3.9119125749199903,6.07689176167651e-09,6.685501095994484,1.0341772226974724e-09,827327000.0,none
666,31,1550,projection_zx,band_u,0.8303384339982439,7.874109617422317e-10,2.3221239001622047,2.5355995445015713e-09,1.5403960254426847,1.864355508302236e-09,2.9064646549115003,3.797614698894726e-09,6.878091440865781,8.732896939916003e-10,827327000.0,none
674,11,550,projection_xy,band_r,0.965986641139612,2.5538222110424323e-09,1.1628303762183794,3.81909600819123e-08,0.3710658976016867,2.119199384891001e-09,3.3772030873089944,6.284356641318036e-09,6.483028529941356,1.153393623065807e-09,3755570000.0,none
674,11,550,projection_xy,band_u,0.9765125348985352,4.9193550158653125e-09,1.2401316136704634,1.0596730428774584e-07,0.3600000062337745,3.983462348006459e-09,3.949152408797407,1.39209561154464e-08,6.132160215949397,2.177562183291879e-09,3755570000.0,fit
674,11,550,projection_yz,band_r,0.960930281927765,2.571308202918088e-09,2.5740824640100466,3.356229971655098e-08,0.3804851412453212,2.1697372010359547e-09,3.39385617648422,6.4249465595436765e-09,6.477148612681941,1.1767427798114043e-09,3755570000.0,none
674,11,550,projection_yz,band_u,0.9612028158828008,4.857771188978468e-09,2.568699397834475,6.384342557122293e-08,0.3600000115454312,3.996301804931981e-09,3.9924528709015887,1.4118807740396196e-08,6.129463292303759,2.184573917191921e-09,3755570000.0,fit
674,11,550,projection_zx,band_r,0.9585798744725312,2.538389845142536e-09,2.404119597823472,3.129000718586934e-08,0.3987985573577134,2.1949524362021684e-09,3.4017089745023625,6.438781728072927e-09,6.481629118576484,1.1828367322360927e-09,3755570000.0,none
674,11,550,projection_zx,band_u,0.9999998051139516,6.967508340483237e-09,1.6908123053794384,0.0175729871719014,0.9577215046085316,1.0696019851612214e-08,5.399294143351104,4.294597049126628e-08,5.811438715581509,5.349364768715399e-09,3755570000.0,fit
676,14,700,projection_xy,band_r,0.4865909521091507,2.3093727505349958e-10,0.9330441850973462,3.0257816591513555e-10,0.608442606246866,4.91709889790752e-10,3.4434344235888537,1.3308846320527643e-09,7.358619637955149,2.51626771987853e-10,571075000.0,none
676,14,700,projection_xy,band_u,0.9347298121172496,1.2773911991991188e-10,0.0372707972876194,1.0115505927062891e-09,0.6363010094358481,1.4583942273108004e-10,0.4246509585094381,4.809935138020056e-11,8.664387444337025,7.407712837082941e-11,571075000.0,fit
676,14,700,projection_yz,band_r,0.3324203762003778,3.203573891138585e-10,0.394751094037614,3.5550029263443176e-10,2.971050499207951,4.059345321016314e-09,20.85494387078512,6.563075747894139e-08,6.018848750444615,1.9544992888741966e-09,571075000.0,none
676,14,700,projection_yz,band_u,0.830177878107348,1.1695627003528187e-10,0.7992340125469598,3.7630156374202416e-10,0.6363497198939687,1.5034156761128459e-10,0.4595928443688182,5.3665068116584435e-11,8.642565474382671,7.636718320696315e-11,571075000.0,fit
676,14,700,projection_zx,band_r,0.3072860202018103,3.240713618235173e-10,0.9368695162071634,3.570539578443895e-10,3.8782345100430455,6.267521517352109e-09,42.86113785318607,2.1252220407637066e-07,5.55270196646476,3.0424598622541566e-09,571075000.0,none
676,14,700,projection_zx,band_u,0.9415438333225302,1.2745474072053346e-10,1.6732671266786852,1.1229997285143367e-09,0.5454424034616485,1.3224082940042204e-10,0.3891654274350789,4.119292658025706e-11,8.71351143781133,6.839125171824566e-11,571075000.0,fit
682,2,100,projection_xy,band_r,0.8237202335011679,2.88149667527796e-09,0.5722330313138431,9.286859119846312e-09,0.3600000034955027,3.111835712423088e-09,1.2869862443522613,3.5320576905202153e-09,6.838343586151704,1.6939297930038587e-09,3559470000.0,fit
682,2,100,projection_xy,band_u,0.999999989968156,4.76688235355678e-09,1.4848746101146697,0.2227621579524121,0.486301039581866,4.803101870622923e-09,1.1850970188551615,4.6996826060246795e-09,6.7286933589755975,2.5862115742177084e-09,3559470000.0,fit
682,2,100,projection_yz,band_r,0.2727003126368441,1.5774921700556995e-10,0.0068339521973439,1.7039798554376555e-10,0.3600000001839494,4.680094404715085e-10,0.3729668481029414,1.4973299931520101e-10,8.380648523739902,2.5235699680956926e-10,3559470000.0,fit
682,2,100,projection_yz,band_u,0.2096841082782703,2.5913581350360165e-11,3.131679517840256,2.7090913235337767e-11,0.3600000002789553,1.0104321594800736e-10,0.3911316658783963,3.338001793008465e-11,9.090719134342852,5.414029451915439e-11,3559470000.0,fit
682,2,100,projection_zx,band_r,0.6021403495213363,2.2139683804591624e-09,3.089039911250808,3.3613217529241102e-09,5.350565316624547,3.981964889743712e-08,6.099708979761001,1.6240124970151528e-07,5.503305124913028,1.7198000945147036e-08,3559470000.0,none
682,2,100,projection_zx,band_u,0.4988866613070984,7.906342003995365e-10,3.0834510139666347,1.0524025511900023e-09,0.3600000187203565,1.3076873893191975e-09,0.1612418174298399,1.7694111014276578e-10,8.18173213408146,6.969845651433031e-10,3559470000.0,fit
683,22,1100,projection_xy,band_r,0.8595178092176845,8.20436067094945e-10,1.07766702801128,3.140675651248655e-09,0.636884872089713,1.015787453186582e-09,2.576301198402366,2.039545634422005e-09,7.054635065494244,5.171044229748813e-10,739070000.0,none
683,22,1100,projection_xy,band_u,0.9144615194046304,5.3920400210804e-10,0.9621660168295816,3.292645124393629e-09,0.6391183379291512,6.287947705835284e-10,2.328871129760042,1.1405205608034628e-09,7.293992717854792,3.1996938947212565e-10,739070000.0,none
683,22,1100,projection_yz,band_r,0.6080135542756872,5.82894570100893e-10,2.720817678739136,9.247600482631599e-10,0.5577180438302093,9.450762964181047e-10,3.267608822559757,2.4694060183862357e-09,7.032353741683488,4.885728982065439e-10,739070000.0,none
683,22,1100,projection_yz,band_u,0.5465170965488644,3.191697879454901e-10,2.7509713786245817,4.5509889938694576e-10,0.5091157351187877,5.476605043169848e-10,3.2951787803760544,1.470827724144058e-09,7.270726600776687,2.862114086882173e-10,739070000.0,none
683,22,1100,projection_zx,band_r,0.7394532408092473,7.968220244676231e-10,1.9975566469486328,1.758177525869489e-09,0.8219930456867669,1.344604754421113e-09,3.401474985753944,3.417463115563847e-09,6.890797596408834,6.656771576207044e-10,739070000.0,none
683,22,1100,projection_zx,band_u,0.7356769306597332,4.873837351951426e-10,1.6151652083410446,1.0623480827042386e-09,0.9542396190590756,9.137907565798331e-10,3.35418025708698,2.2446238499428088e-09,7.090230492230193,4.456685861918594e-10,739070000.0,none
704,16,800,projection_xy,band_r,0.802551937781827,3.221698308522275e-09,1.442254601478925,9.051954076350057e-09,0.4262416202724913,3.436052192655332e-09,5.198347709712139,1.5156726478344982e-08,6.155383460682177,1.8356490146509875e-09,3744830000.0,none
704,16,800,projection_xy,band_u,0.9999999645138208,8.554128993708075e-09,2.249243758650344,0.1205278181397846,0.3600002726767208,6.763900915760551e-09,5.4612606729245465,3.268894324196956e-08,5.756263192207755,3.697515695370844e-09,3744830000.0,fit
704,16,800,projection_yz,band_r,0.8741784367493495,3.4077874211948702e-09,3.112831664973477,1.44512843265047e-08,0.4051273454634007,3.255523111691574e-09,4.855599991825866,1.3579021645347848e-08,6.179221498029249,1.7507113913941187e-09,3744830000.0,none
704,16,800,projection_yz,band_u,0.999999976166229,8.478749261262661e-09,1.3460112074632633,0.1778725450698349,0.3600053588549099,6.704264083327455e-09,5.349098935038718,3.17354365815989e-08,5.769119823362999,3.664918893380667e-09,3744830000.0,fit
704,16,800,projection_zx,band_r,0.9049148787043682,3.526227459311688e-09,2.736608888871732,1.946801590692672e-08,0.5085618828553788,3.652470265000706e-09,5.111644543162414,1.5220156321855712e-08,6.146299430941094,1.909141949680599e-09,3744830000.0,none
704,16,800,projection_zx,band_u,0.8871637432520803,7.565828449968013e-09,2.967760388722648,3.5514146330781695e-08,0.4925418503468722,7.879604448464151e-09,6.0976969669988605,3.9416629141056416e-08,5.735069808290636,4.13337444568431e-09,3744830000.0,none
705,36,1800,projection_xy,band_r,0.8306701282380291,1.5505744680793698e-09,0.0154037279311942,5.0020605907728046e-09,0.7939042162048546,2.276950120060005e-09,4.89854145900287,8.377944543275694e-09,6.4723616688415095,1.1314324773426742e-09,1138940000.0,none
705,36,1800,projection_xy,band_u,0.8074991980391885,1.5738200712768614e-09,0.0430544469709461,4.523185669670129e-09,0.8008193079601003,2.390769142934983e-09,5.172923150009285,9.27740379708632e-09,6.435150047368177,1.186910340947281e-09,1138940000.0,none
705,36,1800,projection_yz,band_r,0.7232823174822907,1.5278589071927951e-09,2.729779361524386,3.20398077687044e-09,0.7997805941897843,2.588967483340886e-09,6.304096927832011,1.224600502883528e-08,6.338358848560026,1.2854996148877274e-09,1138940000.0,none
705,36,1800,projection_yz,band_u,0.7553023183618331,1.610948046669765e-09,2.735012754246812,3.750591367056232e-09,0.8072266763388634,2.629795760990528e-09,6.330936835106388,1.2474863283565721e-08,6.321908153264521,1.3045063899921535e-09,1138940000.0,none
705,36,1800,projection_zx,band_r,0.572185686029914,1.1315488434492963e-09,1.1864264447321555,1.6823410094296943e-09,0.883648395712006,2.588575528266772e-09,6.340653729330341,1.2141202170599922e-08,6.403631360397133,1.272169798142963e-09,1138940000.0,none
705,36,1800,projection_zx,band_u,0.5730003811915738,1.1848279899566351e-09,1.1814688979291352,1.7639982207054542e-09,1.0597810713031297,3.068996819158453e-09,6.80157027504649,1.5104360418331394e-08,6.327175215746435,1.4822911303159794e-09,1138940000.0,none
707,24,1200,projection_xy,band_r,0.7102614857026252,9.94735848802517e-10,2.3440733143013475,2.007423306755617e-09,0.6528430802086559,1.5124956027121395e-09,3.52394992667152,4.135340016436558e-09,6.791765057471972,7.678166010831491e-10,1046900000.0,none
707,24,1200,projection_xy,band_u,0.7360673075529498,5.630620319865043e-10,0.503930979303334,1.2298089539415524e-09,3.0028937057117218,2.753387919143372e-09,3.0694219265449227,5.659649776434807e-09,6.742332926172145,1.224036285878219e-09,1046900000.0,none
707,24,1200,projection_yz,band_r,0.485239495108214,6.75515699347174e-10,0.677366702144078,8.835542063355204e-10,0.6821597026869765,1.5439162735364663e-09,4.200892779144123,4.992991166409319e-09,6.797426379359319,7.798891827553055e-10,1046900000.0,none
707,24,1200,projection_yz,band_u,0.63896175528811,4.879420038897399e-10,0.5747074746068667,8.28641204527608e-10,3.611842957984189,3.435956978950661e-09,3.511975236608329,7.857637875896035e-09,6.623484682698594,1.48876802450149e-09,1046900000.0,none
707,24,1200,projection_zx,band_r,0.7886758929316555,1.1683594635820808e-09,0.99424191829901,3.090976979625672e-09,0.6991627407013833,1.667849629288607e-09,3.6703464593098567,4.692848135504731e-09,6.721556316827855,8.402178293229554e-10,1046900000.0,none
707,24,1200,projection_zx,band_u,0.7847351457115359,3.887150678880434e-10,2.049985557036563,1.011775838920695e-09,0.5531641374778528,4.90894908547984e-10,0.2543262290980299,9.891109502385496e-11,8.375437023829596,2.5232914195984884e-10,1046900000.0,fit
708,28,1400,projection_xy,band_r,0.6664366557565502,1.1823649129819654e-09,2.406488675453216,2.1270803653343827e-09,0.9016359048089077,2.354434455565765e-09,2.950172584023307,5.1234270980118915e-09,6.74736486694444,1.1546449506832702e-09,475208000.0,none
708,28,1400,projection_xy,band_u,0.5970618651452163,4.3460647777350095e-10,2.3895941685875752,6.753731214184069e-10,2.015051244977797,1.7878948557453893e-09,3.0683670924912283,3.783018171950354e-09,6.964665570425631,8.214006201879754e-10,475208000.0,none
708,28,1400,projection_yz,band_r,0.7070509101542681,1.142426820610836e-09,1.4119713501084543,2.284476214791063e-09,0.8182131746959316,2.010277365234501e-09,2.5451500080643346,3.825243045674912e-09,6.851091458875679,9.956510261309983e-10,475208000.0,none
708,28,1400,projection_yz,band_u,0.606019849412707,3.125784306579417e-10,1.6993656392362737,4.940070054021482e-10,0.360000001031827,4.080085096090861e-10,1.434851239387736,5.178180018648975e-10,7.665319028721547,2.2298687333568964e-10,475208000.0,fit
708,28,1400,projection_zx,band_r,0.742083160607177,1.2468065568393182e-09,2.961853658119796,2.7748588563639427e-09,1.056683948403481,2.48933529350684e-09,2.5718523412941705,4.6325408085891615e-09,6.784056170075418,1.2023779420187124e-09,475208000.0,none
708,28,1400,projection_zx,band_u,0.7297837285989337,3.6655874920083645e-10,2.955346014108636,7.842237116217271e-10,0.4376504802705702,4.357505100039026e-10,1.2202103623063971,4.4816945560166126e-10,7.708046405543367,2.3195426748007172e-10,475208000.0,none
720,15,750,projection_xy,band_r,0.7838035349970209,1.3546651536111032e-09,1.8827541069225944,3.512660177253677e-09,0.6369793971412463,1.8394726943588634e-09,2.349180975095907,3.3675473148905803e-09,6.856901557521675,9.36387714936394e-10,247909000.0,none
720,15,750,projection_xy,band_u,0.8701462849959716,6.960260941440253e-10,1.7770386969472023,2.86612705633703e-09,0.6748104999110621,8.813433760752425e-10,2.1441251507966537,1.4574187651888355e-09,7.204217044402511,4.4572747553631847e-10,247909000.0,none
720,15,750,projection_yz,band_r,0.9277889652178892,1.4870061471366143e-09,2.8229003265379595,1.0681928324872338e-08,0.6107046982271618,1.6641467402708523e-09,1.9737243335499124,2.5798574324770082e-09,6.931424371643149,8.512302834385932e-10,247909000.0,none
720,15,750,projection_yz,band_u,0.8165363805009099,6.577823072623891e-10,3.0741208998393645,1.973718035996871e-09,0.6532298775113965,8.70372672392021e-10,2.139051021868496,1.4441883443086364e-09,7.218450302517137,4.417918520203074e-10,247909000.0,none
720,15,750,projection_zx,band_r,0.6868684518746578,1.2253400829569736e-09,2.578653404857931,2.319771548054006e-09,0.6902723408449085,1.992913881371813e-09,2.546676035422654,3.8989025371975696e-09,6.830681457542684,1.005343667564615e-09,247909000.0,none
720,15,750,projection_zx,band_u,0.6148922918430129,5.279375606726682e-10,2.31094643684956,8.488850857189759e-10,0.7458777167429764,1.0065331491378747e-09,2.6823097376872487,2.04740481433313e-09,7.142878844734846,5.034437984656533e-10,247909000.0,none
737,11,550,projection_xy,band_r,0.9349452765292848,2.562814396002849e-09,1.4608550000598242,2.0359618330365596e-08,0.4162987907371848,2.319340613034982e-09,2.9643481705789045,5.867238812725576e-09,6.531909836845831,1.2428421965799034e-09,2543970000.0,none
737,11,550,projection_xy,band_u,0.941217518231577,4.463388239610738e-09,1.5335365667578869,3.91149269652735e-08,0.3680670565353427,3.787266245520224e-09,3.4557937062225053,1.1516148843748548e-08,6.224786909375782,2.063651335612046e-09,2543970000.0,fit
737,11,550,projection_yz,band_r,0.8473459271559279,2.351814518155545e-09,0.8162045404228052,8.339623485934816e-09,0.3979134459153599,2.2981592127214634e-09,3.022775165293488,5.993843888724172e-09,6.539279521006764,1.2388211485112648e-09,2543970000.0,none
737,11,550,projection_yz,band_u,0.86567362500661,4.190977156654234e-09,0.7928690785634884,1.67231593325587e-08,0.360000004256438,3.828035417403972e-09,3.5303859313950587,1.1959525578540468e-08,6.224271383289729,2.0926215207115204e-09,2543970000.0,fit
737,11,550,projection_zx,band_r,0.9225473369452992,2.537539444743118e-09,0.0854729671680289,1.7041169839483542e-08,0.4149085767090726,2.323561227120477e-09,2.9779094166787434,5.9095682959394566e-09,6.531335969187277,1.2456436760200752e-09,2543970000.0,none
737,11,550,projection_zx,band_u,0.9380635020825004,4.439338895465076e-09,0.0609265851542693,3.698312779617264e-08,0.363124505862629,3.75651796179556e-09,3.459811977362642,1.147578766283423e-08,6.225650584265268,2.050916382489081e-09,2543970000.0,fit
746,33,1650,projection_xy,band_r,0.7384142589961381,1.0746555349366232e-09,1.6617232235628514,2.363207415044536e-09,0.9546707986674536,2.0077814945478296e-09,4.973027086878909,7.312545924142694e-09,6.576535908068386,9.792515076402541e-10,661554000.0,none
746,33,1650,projection_xy,band_u,0.4786061826303555,3.3500133335649747e-10,1.98236838611941,4.344841301938263e-10,2.179935648767436,1.832848398187237e-09,6.857714101586419,8.674727677231469e-09,6.653684267396936,8.402822325769013e-10,661554000.0,none
746,33,1650,projection_yz,band_r,0.7285210629708211,9.612879157636807e-10,0.3200532272411264,2.0485313560183723e-09,0.7615331867781108,1.5671785783854694e-09,4.4266829487675645,5.2443631006491734e-09,6.699803260494372,7.821845698777025e-10,661554000.0,none
746,33,1650,projection_yz,band_u,0.6286287938241234,3.9622098156739324e-10,2.503081817707804,6.550457265820791e-10,2.712348438197908,2.003739116825914e-09,5.6610725837105536,7.754799587271697e-09,6.638756908527987,9.062629700794415e-10,661554000.0,none
746,33,1650,projection_zx,band_r,0.8887909871154343,1.3627660048367587e-09,2.511377845006449,6.4877992486360954e-09,0.7444661097965553,1.7950452700982911e-09,4.9083009080000615,6.684740704948742e-09,6.548775716522082,8.981311225436054e-10,661554000.0,none
746,33,1650,projection_zx,band_u,0.8618934002479978,5.799979075357735e-10,0.6502575814965218,2.255574508272317e-09,0.5802864515514825,6.78376452360292e-10,3.6067071172468776,1.941101289709893e-09,7.0654177286204405,3.4908294646429584e-10,661554000.0,none
747,36,1800,projection_xy,band_r,0.7894099923228823,1.2314638435435375e-09,1.1794194700638936,3.2679396656680313e-09,0.8210604884010783,1.944937003608761e-09,4.996698927127656,7.263320587351433e-09,6.54904430942474,9.63053081874761e-10,1230340000.0,none
747,36,1800,projection_xy,band_u,0.7223122955999104,1.015058005171277e-09,1.0911215340022138,2.122375418037572e-09,0.962760834477276,1.9500190604163963e-09,5.01684633602685,7.157336363938291e-09,6.591512339764007,9.503071208119264e-10,1230340000.0,none
747,36,1800,projection_yz,band_r,0.5867749917147133,1.0039456397414662e-09,0.3448960964672403,1.531116196875912e-09,0.8725712328022407,2.2207176077582707e-09,6.3913234065078335,1.0517117720638104e-08,6.459192624326611,1.0927750175067087e-09,1230340000.0,none
747,36,1800,projection_yz,band_u,0.5181255919812198,7.561936519886911e-10,0.3738328638703739,1.033691978214262e-09,0.9219434524560578,1.965993374523572e-09,6.175522269214725,8.930769349301854e-09,6.563020278152905,9.6212185843627e-10,1230340000.0,none
747,36,1800,projection_zx,band_r,0.6246876889827222,1.1078031034978714e-09,1.048466793990616,1.816769456067149e-09,0.8991514088875777,2.348549172294643e-09,6.587884738489208,1.1418545563928134e-08,6.413054344872132,1.1522172591080867e-09,1230340000.0,none
747,36,1800,projection_zx,band_u,0.5467406655466571,8.017202226902114e-10,0.9996804381090522,1.143558237457693e-09,1.022042768543124,2.1212740684122212e-09,6.354562475493163,9.79292103898887e-09,6.521918007701373,1.0279501561079544e-09,1230340000.0,none
748,12,600,projection_xy,band_r,0.5477201846681379,5.183939375382798e-10,0.6028981411887788,7.4134765925286e-10,2.546758480563544,3.0025551667869602e-09,5.725954839186082,1.1969664360802848e-08,6.515752641891515,1.376886262662009e-09,460405000.0,none
748,12,600,projection_xy,band_u,0.5801116520679107,1.2768443611046368e-10,0.6753939031018275,1.9244525808516334e-10,1.8858053370429948,5.132688665106873e-10,2.416413475238213,8.568899152094547e-10,7.615139297793594,2.366256636873094e-10,460405000.0,none
748,12,600,projection_yz,band_r,0.4423110304134012,3.5377311058612127e-10,0.9789208895449713,4.397679147213282e-10,2.2531027431116226,2.223000897073892e-09,4.812783807543714,7.420197262953532e-09,6.756510156608725,1.0206316465799874e-09,460405000.0,none
748,12,600,projection_yz,band_u,0.6193780845943585,1.2090688366092043e-10,0.9200614751150094,1.9614496991981507e-10,1.81650841735936,4.4071820218591757e-10,2.18840574811384,6.67611223608849e-10,7.707249416578008,2.0368075315443157e-10,460405000.0,none
748,12,600,projection_zx,band_r,0.5938834075307972,5.12288850547647e-10,0.6047392555817601,7.920400259958955e-10,2.790483476493827,2.9740165381001604e-09,5.5998471368479095,1.1524963227840008e-08,6.509601445357442,1.354440690511976e-09,460405000.0,none
748,12,600,projection_zx,band_u,0.5746622753959622,1.2320917019133668e-10,0.5834383649280449,1.8393456503846586e-10,2.4514093392875527,6.346927660025276e-10,3.228277648210649,1.4003540306273441e-09,7.41282385223455,2.879427252973918e-10,460405000.0,none
751,22,1100,projection_xy,band_r,0.7072352625171198,1.4425525549341575e-09,2.7891227008622943,2.886154029449704e-09,0.556287293875069,2.007700254435645e-09,4.498839867981788,7.226981868186119e-09,6.532886227708375,1.0383012643688595e-09,484544000.0,none
751,22,1100,projection_xy,band_u,0.7093751813505178,8.074593707802825e-10,2.821013327665173,1.625363808983015e-09,0.5488963843160479,1.1120893393993796e-09,4.455538959173335,3.975417777234455e-09,6.7903607885014745,5.760362735084401e-10,484544000.0,none
751,22,1100,projection_yz,band_r,0.4949456409930072,8.06171397185591e-10,1.7341217693752653,1.0677359378596232e-09,0.4713885619633142,1.4666501917241566e-09,4.300352321702867,5.228729295657764e-09,6.733191633908223,7.737370462176587e-10,484544000.0,none
