35,29,projection_xy,band_g,1450,3881358.2264016885,9.999701439388364,0.21308299060351496
36,26,projection_xy,band_g,1300,2965090.6404561107,10.836174903247704,0.1844687258479615
37,25,projection_xy,band_g,1250,2601040.174114662,9.032119665855982,0.25180656478390956
38,15,projection_xy,band_g,750,2148962.609300122,9.797707680656005,0.39827505664703833
39,24,projection_xy,band_g,1200,4900702.398658584,5.322726474755722,0.16475686694797376
40,10,projection_xy,band_g,500,1907078.1525405461,4.645798205804075,0.21109512944944495
41,24,projection_xy,band_g,1200,3294044.0499588447,4.877794709771745,0.1637257329457948
42,32,projection_xy,band_g,1600,1885348.7197427659,12.426619831085995,0.4177085797078243
43,24,projection_xy,band_g,1200,3468170.63616471,6.258823705717073,0.1659014825142343
44,23,projection_xy,band_g,1150,3194250.0354642114,11.710961672412655,0.18369475533053672
45,24,projection_xy,band_g,1200,3365114.9541628244,8.658126861223513,0.17301138336246402
46,23,projection_xy,band_g,1150,1437898.3107215136,11.009009870307482,0.5035653382761573
47,36,projection_xy,band_g,1800,3796204.8030755925,5.6082567322105135,0.16384000087912062
48,23,projection_xy,band_g,1150,2969868.10216876,8.254189457875452,0.17206876022328846
49,19,projection_xy,band_g,950,2222528.7464283626,8.098394264755127,0.32923645141231134
50,16,projection_xy,band_g,800,3299600.0559168058,5.8667884487247175,0.17018080052492857
51,18,projection_xy,band_g,900,2069825.7236925706,7.559597729007051,0.3188470066269009
52,22,projection_xy,band_g,1100,104214.61570331155,99.99999999994505,3.472339347583788
53,16,projection_xy,band_g,800,1966003.147941012,7.587588641576973,0.4483204730929882
54,29,projection_xy,band_g,1450,4459386.779121004,7.620810660532737,0.43678183525605013
55,25,projection_xy,band_g,1250,3443621.0736708106,10.905275290419134,0.1941016357496951
56,33,projection_xy,band_g,1650,5803080.688781746,6.993674350496608,0.16416430938048604
57,39,projection_xy,band_g,1950,2630930.808658365,14.192103646815436,0.31832544271019475
58,32,projection_xy,band_g,1600,4066409.557441693,10.637459004062126,0.2778892569166217
59,54,projection_xy,band_g,2700,3351805.8358685398,9.12979434551421,0.35578300850423655
60,28,projection_xy,band_g,1400,3741755.764754434,5.930037674019252,0.1677633646316987
61,32,projection_xy,band_g,1600,2996695.2544240067,6.036015660646562,0.16425896959457895
62,36,projection_xy,band_g,1800,7308179.3246928835,5.235136154794337,0.1654937189082073
63,13,projection_xy,band_g,650,3092549.462655893,6.933552630118609,0.3935666626375268
64,14,projection_xy,band_g,700,3767294.890253717,6.081217618762635,0.1667061227239374
66,20,projection_xy,band_g,1000,2528908.807743519,3.156507399142328,0.16369260967673505
67,20,projection_xy,band_g,1000,2387756.68805182,5.512743705656431,0.24535702599728804
68,27,projection_xy,band_g,1350,3904231.6868301136,7.555762438754581,0.23479650816808012
69,32,projection_xy,band_g,1600,4342961.990093581,3.989118251545483,0.16359871072709423
70,50,projection_xy,band_g,2500,2476171.7312204326,15.741891180844007,1.0460287035889662
71,4,projection_xy,band_g,200,5086561.410528594,99.99999999999999,0.21347896032900465
72,25,projection_xy,band_g,1250,3281507.5726045705,7.9438209993666264,0.19326332309293145
73,43,projection_xy,band_g,2150,3588545.0738399597,6.50996049109604,0.17205310355137415
74,22,projection_xy,band_g,1100,3672223.9840513053,6.242430832249776,0.3301817604595616
75,40,projection_xy,band_g,2000,3162455.873998411,10.703976269098476,0.23248768535605915
76,34,projection_xy,band_g,1700,9799571.29962671,6.311325349565153,0.3778979772346675
77,25,projection_xy,band_g,1250,4559172.612832645,6.121812198197069,0.20218097277916114
78,19,projection_xy,band_g,950,4001332.492624985,8.598740358194867,0.20443822839774647
79,29,projection_xy,band_g,1450,2656441.449615123,4.461668403053528,0.16359745794133448
80,19,projection_xy,band_g,950,2317774.233156211,7.194427620817308,0.30039965098762744
82,18,projection_xy,band_g,900,1503405.5057144396,8.851642414003944,0.42082291673871913
83,29,projection_xy,band_g,1450,3426973.7172036087,10.426491001018558,0.21444903426746975
84,18,projection_xy,band_g,900,2600716.606972999,3.3682151849056003,0.16372233923130033
85,18,projection_xy,band_g,900,2501009.5338012157,6.029380973376786,0.28974715438874543
87,23,projection_xy,band_g,1150,1911455.6317061007,8.611930173667533,0.4142231170385811
88,13,projection_xy,band_g,650,2263810.9329213584,5.44770709592319,0.31635099405132583
90,34,projection_xy,band_g,1700,10084849.535097938,7.764872619060875,0.6429568027108282
91,21,projection_xy,band_g,1050,2651005.9225096256,6.117502748796174,0.1706401835769542
95,27,projection_xy,band_g,1350,4267588.872033129,10.794525634975873,0.2372030800107246
97,23,projection_xy,band_g,1150,4192166.841569914,3.895310669874576,0.1640630930751374
99,32,projection_xy,band_g,1600,6590374.507711627,8.919175692271352,0.20093603870514093
