pixel,sim,view,lum_g,mag_r,lum_r,mag_u,FOV,lum_u,mag_g
550,383,projection_zx,1493572675.1744,-18.24893360318694,1470867125.0432,-16.183273068662157,26,1490421914.0096002,-17.60556589905326
550,1684,projection_xy,97431722.3936,-15.191118996727104,87992893.44,-13.369046059351028,26,111588238.95040001,-14.64175095013992
550,1684,projection_yz,96633212.10880001,-15.185044493274537,87501963.264,-13.356535520497125,26,110309828.1984,-14.6328160395537
550,1684,projection_zx,96713873.81760001,-15.185810725888155,87563737.4976,-13.358192794832057,26,110478334.36160001,-14.633721947623043
550,2676,projection_xy,6126249.984,-12.17073916031602,5448734.720000001,-10.513781329697949,14,8044749.619200001,-11.637986785966083
550,2676,projection_yz,6126518.272,-12.170757687557222,5448827.699200001,-10.513785531005627,14,8044780.7488,-11.638034332771648
550,2676,projection_zx,6126419.5584,-12.170750668463393,5448792.4736,-10.513786415489385,14,8044787.3024,-11.63801683869294
550,180,projection_xy,689037901.824,-17.580423966157063,794638470.3488001,-15.191315393563453,14,597759046.4512,-16.765607779370974
550,180,projection_yz,667272085.5040001,-17.513356119034277,747037576.3968,-15.180733407167121,14,591961364.8896,-16.73075739265611
550,180,projection_zx,599899504.64,-17.432822270783817,693631660.8512,-15.031346555363385,14,515868039.5776,-16.615196258310036
550,5701,projection_xy,1922209.7920000001,-10.905159095523578,1698492.5184000002,-9.24396865634364,11,2497971.4048,-10.379501963190531
550,5701,projection_yz,1922015.8464000002,-10.905053179824108,1698326.8352,-9.243778769164864,11,2497534.5664,-10.37939240991262
550,5701,projection_zx,1922955.6736,-10.905364482309935,1698813.8496,-9.244544880329986,11,2499297.4848,-10.379923183382475
550,329,projection_xy,736791835.4432,-17.62366856210552,826927480.832,-15.283407264713901,19,650673179.8528,-16.838362011750448
550,329,projection_yz,634924407.1936,-17.492382878519336,732745485.5168,-15.08507009451752,19,542035882.8032,-16.676805055383788
550,329,projection_zx,586708995.2768,-17.415183789415572,682454207.6928,-14.995498689079945,19,499113682.53440005,-16.591056866906648
550,2920,projection_xy,15838234.2144,-13.1460486896715,13378871.296,-11.478374055326618,15,19559134.003200002,-12.669266902462999
550,2920,projection_yz,15392686.08,-13.124569826352074,13116801.024,-11.437394163538208,15,18834654.8224,-12.638286031049203
550,2920,projection_zx,15230130.5856,-13.116363996644234,13018039.910400001,-11.422733845239318,15,18582046.3104,-12.626759067657629
550,1715,projection_xy,11661100.6464,-12.835189240371465,10047909.0688,-11.184175669181482,9,14916614.5536,-12.336848859354836
550,1715,projection_yz,11319760.4864,-12.814020870889832,9853904.4864,-11.136647561706717,9,14277725.3888,-12.304593094397573
550,1715,projection_zx,11595787.4688,-12.83121551066611,10011201.536,-11.173627716509326,9,14772400.9472,-12.330750617178845
550,303,projection_xy,956730389.2992,-17.8571609524896,1025331691.5200001,-15.62040466943781,20,887486729.4208001,-17.121973922455794
550,303,projection_yz,1284492073.3696,-18.170754084641032,1368679094.6816,-15.970192500039133,20,1224833341.8496,-17.441828571423265
550,303,projection_zx,917848771.7888,-17.823622094616773,994142951.8336,-15.559240900884845,20,838873278.0544001,-17.076927827763512
550,941,projection_xy,188008025.2928,-15.721828316686564,143460165.2224,-14.365364270722235,16,279348091.2896,-15.355440969781407
550,941,projection_yz,201140600.83200002,-15.760728260883747,148693267.25120002,-14.521489083284301,16,322548950.6304,-15.428749357714755
550,941,projection_zx,175272479.9488,-15.668041732674029,136526417.1008,-14.24559408420275,16,250171385.44640002,-15.279284328959202
550,315,projection_xy,707976599.9616001,-17.593537736618003,804294492.1600001,-15.336560024163838,13,683319807.1808001,-16.795047259070827
550,315,projection_yz,226363021.7216,-16.473609928029113,286710746.3168,-13.904166125061948,13,182669672.448,-15.557013706755347
550,315,projection_zx,514249719.808,-17.2982755800344,612787971.6864,-14.895975481589758,13,455397028.6592,-16.447935159347274
550,683,projection_xy,421581973.09440005,-16.780592411933213,380396896.25600004,-14.93479740225061,19,471974962.7904,-16.232205080268045
550,683,projection_yz,405469344.5632,-16.74950161200303,369658455.6544,-14.896050977927377,19,455428695.65440005,-16.18989506258056
550,683,projection_zx,541531884.7488,-16.961288415389156,449278220.6976,-15.334912254288081,19,682283551.9488001,-16.504060081132778
550,367,projection_xy,885742003.8144001,-17.640638476297013,839953783.1936,-15.63473184355497,29,899275449.9584,-17.038268100890242
550,367,projection_yz,1033039039.6928,-17.759092778176438,936778924.0320001,-15.867588805157645,29,1114385678.336,-17.20529183575158
550,367,projection_zx,1067249985.1264,-17.77891879248827,954042050.1504,-15.94123291744954,29,1192595501.8752,-17.24066539355873
550,4787,projection_xy,3710348.0832,-11.558067075579485,3099037.4912,-9.964851462435231,10,4852221.1328,-11.093536636249075
550,4787,projection_yz,3710003.2,-11.558025100482995,3098917.6832000003,-9.964795553052195,10,4851971.2768,-11.093435710521268
550,4787,projection_zx,3712398.5408,-11.558490395192083,3100246.0160000003,-9.965705692968289,10,4856040.2432,-11.094136483238886
550,125,projection_xy,2310541829.7344003,-18.92878753881822,2751154723.2256002,-16.37157856775844,13,1772684417.4336002,-18.07928458833502
550,125,projection_yz,2463422742.5280004,-19.00543488678983,2952391557.1200004,-16.43999936127375,13,1887990238.4128,-18.148847366375193
550,125,projection_zx,2577054616.7808003,-19.068951114294904,3130260245.7088003,-16.495862867555587,13,1987673954.7136002,-18.197809057160313
550,12208,projection_xy,6161751.2448,-12.207741651265925,5637631.1808,-10.470678472832109,18,7731635.8144000005,-11.644260403732178
550,12208,projection_yz,6159777.3824000005,-12.20753014330308,5636533.0432,-10.47021695569003,18,7728350.0032,-11.643912542041624
550,12208,projection_zx,6161328.5376,-12.207703786400492,5637434.5728,-10.470583101800774,18,7730956.697600001,-11.644185917723918
550,2294,projection_xy,5359297.7408,-11.941910922688008,4413309.3376,-10.361227187324168,10,6990220.4928,-11.492769713375273
550,2294,projection_yz,5359929.3440000005,-11.943092079620728,4418113.1264,-10.359470364797513,10,6978918.8096,-11.49289766186571
550,2294,projection_zx,5401152.7168000005,-11.945448737659797,4427713.3312,-10.379092120502396,10,7106190.540800001,-11.501216142668765
550,2303,projection_xy,11375131.0336,-12.889468863887823,10563006.464,-11.102859552991521,13,13840246.374400001,-12.309891020321041
550,2303,projection_yz,11374694.4,-12.889389036664953,10562229.8624,-11.10274978385134,13,13838847.1808,-12.309849343613747
550,2303,projection_zx,11374234.8288,-12.889419267284756,10562523.9552,-11.102711991907157,13,13838365.4912,-12.309805475782822
550,4513,projection_xy,18561120.6656,-13.423425247202127,17273092.5056,-11.636907502007556,18,22634088.0384,-12.841510485228811
550,4513,projection_yz,18560068.8128,-13.423401972332632,17272722.2272,-11.636843525804927,18,22632754.3808,-12.841448955160223
550,4513,projection_zx,18562236.416,-13.423467367268254,17273762.6112,-11.637045187386097,18,22636958.5152,-12.841575749294366
550,892,projection_xy,396563814.8096,-16.92000741721457,432516785.76640004,-14.575370636135979,11,338959846.60480005,-16.165782709207576
550,892,projection_yz,396604316.0576,-16.920071180736848,432542187.52000004,-14.575597411156995,11,339030651.69920003,-16.16589359029222
550,892,projection_zx,396498593.38240004,-16.919946677167516,432492589.87520003,-14.575247531451751,11,338921416.29440004,-16.165604127385343
550,1066,projection_xy,4016048.9472000003,-11.710344383648733,3565642.1376,-10.041606583211493,8,5207660.1344,-11.179497493266537
550,1066,projection_yz,4015971.1232000003,-11.71034924783446,3565658.112,-10.041610426061027,8,5207678.5664,-11.179476453395205
550,1066,projection_zx,4015813.8368,-11.710372570678638,3565734.7072,-10.041642534672178,8,5207832.576,-11.179433929463139
550,1094,projection_xy,11361445.478400001,-12.886265023172234,10531882.5984,-11.105657486924098,12,13875958.579200001,-12.30858397178192
550,1094,projection_yz,11361464.32,-12.886331400157703,10532526.4896,-11.105644154249784,12,13875788.185600001,-12.30858577234421
550,1094,projection_zx,11363879.321600001,-12.88641373238279,10533325.2096,-11.10588924417912,12,13878920.806400001,-12.308816532743075
550,1272,projection_xy,39004179.6608,-13.91728012785567,27221499.904000003,-12.771399932341378,9,64351692.3904,-13.647777870538055
550,1272,projection_yz,33596915.712000005,-13.803609961856639,24515682.304,-12.569136211277591,9,53413924.044800006,-13.485748524520629
550,1272,projection_zx,33639930.2656,-13.80831646891909,24622184.8576,-12.539311049005981,9,51966613.913600005,-13.487137717123803
550,175,projection_xy,1008757165.2608,-18.05882609156022,1234611837.3376,-15.518424697437531,18,807922827.264,-17.1794665814001
550,175,projection_yz,907370771.2512001,-17.956177409492284,1123235869.4912,-15.382903702499114,18,713118135.0912,-17.06446196352963
550,175,projection_zx,961130843.3408,-18.013760453208846,1184415770.2144,-15.468446754767548,18,771575984.9472001,-17.12695628569798
550,433,projection_xy,851006455.8080001,-17.506402032997073,742268128.4608,-15.855638279235436,18,1102187069.44,-16.99483213673073
550,433,projection_yz,855041533.5424,-17.48390958243735,727049253.6832,-15.921620760187864,18,1171246494.5152001,-16.99996802761043
550,433,projection_zx,652644135.7312,-17.231277445350287,576117381.5296,-15.574644226379796,18,850859183.3088,-16.706691100140432
550,1906,projection_xy,78656385.8432,-15.040905963846752,76623570.5344,-13.09315132560275,23,86548696.2688,-14.409334968189176
550,1906,projection_yz,78690857.7792,-15.041300837602664,76651442.99520001,-13.093872839098175,23,86606230.3232,-14.409810698538186
