galaxyID,FOV,view,band,pixel,Ie_1D,reff_1D,n_1D,Ie_2D,reff_2D,n_2D,x0_2D,y0_2D,ellip_2D,theta_2D
45,24,projection_zx,mockmass,1200,2457752.532626332,1.5756330641666811,0.6438568481426173,1574309.4230513957,1.902688337149533,0.9785230073728918,-0.9222021691957292,-0.0782027351525761,0.2544376648547038,2.9607616616983634
46,23,projection_xy,band_g,1150,1702983.3109955704,11.249857305840928,0.3628835479926771,1672709.654317841,11.470633002136633,0.3371778248387885,-0.30596188564730603,0.2296161580285708,0.3740120619076127,1.0578105367318855
46,23,projection_xy,mockmass,1150,1808373.018905984,2.1129790470944685,1.1012352496643154,1145219.6211308427,2.6441273830802454,1.4172306219127526,0.2827019439816508,0.014616881447365709,0.27548297680656475,0.9300854090077592
46,23,projection_yz,band_g,1150,1517252.4290829338,11.22995408756674,0.4634674803251695,1614401.2735982887,11.025692628215527,0.3689909745254713,0.44875157450280667,0.042216924583523885,0.17943376279794834,2.373111741804472
46,23,projection_yz,mockmass,1150,1346808.8435585408,2.3634561921916344,1.0633300281665925,842924.6214511269,2.998308421772054,1.3962974288310264,-0.016934334275503005,-0.2786542100483964,0.236831452916913,1.92621324193442
46,23,projection_zx,band_g,1150,1739696.5174569432,11.189513764016626,0.34670124181064643,1689420.6651947303,11.478868804606444,0.3307389972303464,-0.004777319514917432,-0.7333656600743547,0.3855780421540541,2.6069373149513595
46,23,projection_zx,mockmass,1150,1814824.9857293838,2.5721721844096246,0.9738838269881652,1204846.9452544255,3.1449774960289303,1.272085478417404,0.28843465465799684,-0.2801559583162318,0.4931090915224791,2.6062996328529024
47,36,projection_xy,band_g,1800,4456817.06050978,8.170678275794986,0.1654546540672572,4037380.795052368,13.918813038146306,0.2386132294475655,-0.01218961979293398,0.049578284088448187,0.6410812361223636,0.243586427270408
47,36,projection_xy,mockmass,1800,1558428.797408457,2.313033548664918,1.0813071141529618,858340.4160463894,3.176461095373544,1.5220204392894598,0.137765686654889,0.08168961777333711,0.5032671074219459,0.22171248369096475
47,36,projection_yz,band_g,1800,3914246.6764505063,13.579601004317336,0.2632759484718609,2060290.2389755112,18.841651478114105,0.6945850670959726,-0.751584069204707,0.2961963924614422,0.626952769356835,1.4006234367721646
47,36,projection_yz,mockmass,1800,1525419.6237875726,2.459113203327977,1.1831597512278709,953945.7385936887,3.1350069785310155,1.506265599779438,-0.08248501467307738,-0.27277857301533753,0.5402075427203822,1.2634049908169622
47,36,projection_zx,band_g,1800,3648088.684672189,9.10605720645033,0.1708373305631108,3675344.7144247736,12.217986357579678,0.16440637908357175,0.23518353004939005,0.3381286477632717,0.04556835765648057,0.7609310013940379
47,36,projection_zx,mockmass,1800,919691.7398925434,2.0947399958828368,1.0943844343032478,438280.3750297171,3.1541115508659576,1.6407396572787654,0.2622013544403565,-0.15176958541186164,0.08146271559189862,0.9830025299110404
48,23,projection_xy,band_g,1150,2925557.207784853,9.496870837506279,0.18263100397372214,1109602.0743420015,17.94360927545652,0.8791169242774853,-1.1341788849249084,1.1871456684029364,0.10729731890327794,2.8950296229336523
48,23,projection_xy,mockmass,1150,471416.5855161409,3.2729934870911337,1.3855751615913252,259233.48692414802,4.66144357391946,1.793267656652968,-0.5227080738308332,0.8600440419227637,0.1491503927295256,0.4450328153716328
48,23,projection_yz,band_g,1150,60211.945460209696,99.99999999999982,4.859209345559994,249938.27426507574,60.68751697648941,2.8364410991290803,2.2587745101136067,0.219722751992812,0.8421604423990593,0.30703200104069595
48,23,projection_yz,mockmass,1150,1545059.23706601,3.2335099629759765,1.1895715323486535,1055340.456888409,3.947840269002562,1.450252218657846,-0.8529279097202367,-0.2302994959599398,0.6960071840696439,0.28818544364429144
48,23,projection_zx,band_g,1150,3174481.0062963013,4.5332966721187615,0.16363409795950928,3413968.03201436,11.124040209204187,0.12893976741814026,0.22144647229357267,0.24928955942744516,0.5912725069093157,1.6276714490289557
48,23,projection_zx,mockmass,1150,989921.45045949,3.461494602763361,1.264168628477658,653324.5483370526,4.337637413095549,1.5514104411837295,0.23192885223794504,0.5054752833535909,0.5873244159943958,1.6623407266108998
49,19,projection_xy,band_g,950,2390854.7557083205,9.307739511625275,0.30942237465674205,2213419.7611674,9.757731229851402,0.34329926034544883,-0.01241274524416436,-0.3486418140830093,0.24245806944760356,2.9272162114755558
49,19,projection_xy,mockmass,950,2994580.7279919875,1.4784244123558528,0.9116797446166864,1771551.2156651826,1.8755928121085288,1.293537233072229,0.00757374373981834,-0.1126346763035576,0.21276071429705265,2.704508412124632
