pixel,sim,view,lum_g,mag_r,lum_r,mag_u,FOV,lum_u,mag_g
550,1398,projection_zx,3453675.9296000004,-11.452139937019014,2810968.4736,-9.891483007795387,8,4535166.1568,-11.015703959461478
550,1150,projection_xy,27529111.1424,-13.743872209806389,23203253.452800002,-12.197384469130462,15,37927462.5024,-13.269480472890988
550,1150,projection_yz,27666094.489600003,-13.743723010071696,23200065.1264,-12.217355844769894,15,38631568.1792,-13.27486963969112
550,1150,projection_zx,27735192.371200003,-13.746204143524688,23253142.7328,-12.216799085162581,15,38611763.2,-13.277577956225878
550,277,projection_xy,938511066.7264,-17.680752777830413,871567668.0192001,-15.88669197652709,20,1134166435.4304001,-17.101098495243363
550,277,projection_yz,588573835.264,-17.26610695444105,594898373.8368,-15.280321152319658,20,648826322.944,-16.594502379657733
550,277,projection_zx,598035084.0832,-17.280354580198946,602756402.3808,-15.352564141305358,20,693466772.2752,-16.611816657198403
550,269,projection_xy,984081550.5408001,-17.799290471161456,972111740.9280001,-15.804434358811719,23,1051413970.944,-17.152577724437933
550,269,projection_yz,1343383037.5424001,-18.08104821032974,1260141412.352,-16.208844772997857,23,1525941587.1488001,-17.490499650757805
550,269,projection_zx,1011793946.2144,-17.832683695085116,1002474831.8720001,-15.850684966298147,23,1097170157.568,-17.182730191502415
550,848,projection_xy,246621641.11360002,-15.984031651941761,182647049.4208,-14.942508271062692,22,475338847.02720004,-15.650077958466001
550,848,projection_yz,246003007.488,-15.970419290853242,180371416.6784,-14.980260923065025,22,492157796.352,-15.647351041411481
550,848,projection_zx,232874023.32160002,-15.925465830800656,173055868.928,-14.883735160231478,22,450291826.688,-15.587802616170526
550,52,projection_xy,1238302929.7152,-18.173589917702913,1372258618.5728002,-15.88759110982408,18,1135106064.384,-17.402067251068814
550,52,projection_yz,1005241499.648,-17.93788514762356,1104470343.68,-15.664816908305593,18,924542251.8272,-17.17567602345857
550,52,projection_zx,1669621769.8304,-18.47580087299628,1812676686.6432002,-16.233781808178804,18,1561394780.5696,-17.726545246910945
550,1122,projection_xy,16231310.9504,-13.012571252159022,11831191.9616,-11.641788114803699,15,22736062.0544,-12.695883994502784
550,1122,projection_yz,16364704.5632,-13.01874958898148,11898708.7872,-11.654085300130252,15,22995037.388800003,-12.704770423173583
550,1122,projection_zx,16441004.851200001,-13.02160138642534,11930003.046400001,-11.661599100554511,15,23154725.6832,-12.7098208937149
550,278,projection_xy,1275159327.5392,-18.033268553246117,1205889243.5456002,-16.02927601649202,28,1293333141.9136,-17.433911130058355
550,278,projection_yz,874456442.4704001,-17.687005411611686,876601409.536,-15.605782024269129,28,875614227.6608001,-17.024345454302676
550,278,projection_zx,1384246883.1232002,-18.088190215207057,1268457983.1808,-16.146950347318313,28,1441385467.0848,-17.523033885735494
550,1893,projection_xy,15746098.7904,-12.929311775771568,10957833.830400001,-11.746463604824143,11,25037181.7472,-12.662932429652306
550,1893,projection_yz,15710581.555200001,-12.927395392796848,10938509.7216,-11.743157134890104,11,24961050.2144,-12.660480653806113
550,1893,projection_zx,15627878.4,-12.92462252155339,10910609.408,-11.732858493701578,11,24725404.057600003,-12.654750058337578
550,1128,projection_xy,54073294.848000005,-14.02384109303936,30028693.504,-13.598966384716238,8,137907077.12,-14.00245708311738
550,1128,projection_yz,53762372.4032,-14.019080175025609,29897306.9312,-13.59445795197382,8,137335616.3072,-13.996196062078964
550,1128,projection_zx,47451291.648,-13.939502047552727,27784386.9696,-13.376066088582913,8,112312070.9632,-13.860620096595538
550,1675,projection_xy,3125645.312,-11.32067238971901,2490399.1296,-9.817136847759812,14,4235012.915200001,-10.907349235406903
550,1675,projection_yz,3125373.3376,-11.3205634548454,2490149.2736,-9.816998226071455,14,4234472.2432,-10.90725475722036
550,1675,projection_zx,3127099.8016000004,-11.321008143952412,2491169.3824,-9.817891920107709,14,4237959.1680000005,-10.907854355004124
550,750,projection_xy,324892334.4896,-16.618476385396967,327635199.59040004,-14.576290120735173,28,339247025.3568,-15.949348661802434
550,750,projection_yz,357740524.3392,-16.674581514744695,345010733.056,-14.81492262037888,28,422638492.0576,-16.05392034799639
550,750,projection_zx,319270079.69280005,-16.602213650009475,322764275.712,-14.541384569143737,28,328513958.7072,-15.930395551647942
550,843,projection_xy,92548399.104,-15.12505750795046,82798601.8304,-13.313974340931907,25,106069308.2112,-14.585922276892697
550,843,projection_yz,93907314.2784,-15.135170703414223,83573440.51200001,-13.336528135436357,25,108295710.31040001,-14.601748550075209
550,843,projection_zx,92218812.0064,-15.124855106957652,82783168.1024,-13.307482235070946,25,105436964.4544,-14.5820488079814
550,212,projection_xy,1068844554.6496,-17.96223449669126,1129519670.8864,-15.833101728152375,20,1079544853.2992,-17.242286372547902
550,212,projection_yz,860913454.2848,-17.77977370786096,954793564.5696001,-15.486226271226919,20,784314977.4848,-17.007398737473522
550,212,projection_zx,1023326604.4928,-17.951786885913762,1118702875.4432,-15.714256629111993,20,967615132.4672,-17.19503566270508
550,1146,projection_xy,17384611.84,-13.097413473808638,12792793.4976,-11.968373041847688,10,30714907.8528,-12.770412495726502
550,1146,projection_yz,18080766.3616,-13.126661205413791,13142091.3664,-12.021012501351056,10,32240739.9424,-12.813042085752182
550,1146,projection_zx,17419698.176,-13.100425202965562,12828328.7552,-11.959664665593902,10,30469537.792000003,-12.772601564734037
550,44,projection_xy,4525993335.193601,-19.537673194108656,4820246829.4656,-17.438922638876917,19,4737716348.5184,-18.809284775233934
550,44,projection_yz,896648871.936,-17.883194380015055,1050213875.712,-15.521034106088297,19,809866887.168,-17.051556016097138
550,44,projection_zx,901090744.7296001,-17.948559011196828,1115381930.3936,-15.456489855602083,19,763125458.5344,-17.056921322483348
550,121,projection_xy,1062757885.5424,-18.04989641539406,1224499370.3936,-15.691175000342039,21,947261748.0192001,-17.2360858401667
550,121,projection_yz,772053296.7424,-17.72761433014628,910009093.3248,-15.300850005391052,21,661210896.7936001,-16.88911820447335
550,121,projection_zx,1555908945.5104,-18.39899888315503,1688882957.5168002,-16.225369210330264,21,1549343391.744,-17.64996044432783
550,878,projection_xy,70237801.6768,-14.674974479463105,54700310.528000005,-13.134411626567843,16,89901026.5088,-14.286427276088522
550,878,projection_yz,69409747.7632,-14.66429350627636,54164832.256000005,-13.12048974848317,16,88755627.6224,-14.273551165419908
550,878,projection_zx,68483534.02880001,-14.65693908859262,53799177.4208,-13.097073467918612,16,86861912.4736,-14.25896540902105
550,756,projection_xy,105413692.6208,-15.242920736528356,92292900.4544,-13.44255717146654,16,119405097.7792,-14.727242567120713
550,756,projection_yz,108675275.16160001,-15.263522876033845,94060904.448,-13.489301684545595,16,124658148.96640001,-14.760326871202812
550,756,projection_zx,90703580.3648,-15.121337969032867,82515433.8816,-13.243403872129345,16,99394315.8784,-14.564061076029132
550,15529,projection_xy,4297663.2832,-11.757479770805217,3723847.68,-10.160346384156266,38,5809497.2928,-11.253080965082203
550,15529,projection_yz,4297695.232,-11.757474157853066,3723828.4288000003,-10.16035289089455,38,5809532.1088000005,-11.253089036407859
550,15529,projection_zx,4297816.4736,-11.757483592373061,3723860.7872,-10.160371568844283,38,5809632.051200001,-11.253119665508057
550,186,projection_xy,1151506736.7424002,-18.063923005455628,1240421262.9504,-15.890689971673417,18,1138350463.3856,-17.32316620772955
550,186,projection_yz,542985578.0864,-17.349322536127765,642286826.2912,-14.917642785582323,18,464576367.8208,-16.50697073676828
550,186,projection_zx,785568759.8080001,-17.721405485330315,904820005.2736001,-15.355315455281026,18,695226282.8032,-16.907960510671877
550,459,projection_xy,134871711.74400002,-15.74603262218528,146694235.7504,-13.573062001459284,15,134655718.1952,-14.99480217362789
550,459,projection_yz,234170823.4752,-16.270280274260564,237745392.84480003,-14.192924092812785,15,238325019.44320002,-15.593831957913947
550,459,projection_zx,246090327.65440002,-16.313954828474266,247503834.3168,-14.261165607650284,15,253785171.5584,-15.647736361269692
550,3349,projection_xy,1630529.9456,-10.71493767411505,1425525.76,-9.09020086000793,21,2168105.1648,-10.200821948194424
550,3349,projection_yz,1630470.9632,-10.714935724317117,1425523.2,-9.090102809142653,21,2167909.376,-10.20078267232243
550,3349,projection_zx,1630497.0752,-10.714900861339057,1425477.4272,-9.090132143279583,21,2167967.9488,-10.20080006025353
550,424,projection_xy,381886503.3216,-16.687426868561694,349116799.38560003,-14.887578459035794,18,451888598.22080004,-16.124835774392764
550,424,projection_yz,315730663.83360004,-16.54298555312144,305628761.2928,-14.58679310549143,18,342544692.0192,-15.918291906797569
550,424,projection_zx,311364131.2256,-16.529610545021164,301886865.408,-14.561474487880943,18,334649203.09760004,-15.903171452275652
550,536,projection_xy,408738332.672,-16.606060282778593,323909818.7776,-15.151901225933731,20,576448469.4016,-16.198613422559312
550,536,projection_yz,390773866.496,-16.577963815167344,315635269.632,-15.019668541301577,20,510349174.3744,-16.14981378004211
550,536,projection_zx,346225927.7824,-16.483246113102823,289266702.7456,-14.885088352557503,20,450853391.5648,-16.01839896929897
550,759,projection_xy,217093518.13120002,-15.937316774808432,174955141.5296,-14.586178899181753,14,342350967.6032,-15.511617141755847
550,759,projection_yz,184136577.8432,-15.842392891301698,160308723.712,-14.187629882159804,14,237165740.032,-15.332850168945571
550,759,projection_zx,208445898.752,-15.922680224402699,172612439.2448,-14.459855277514762,14,304748874.95680004,-15.46748338661576
550,845,projection_xy,84617428.992,-14.996772286277269,73571382.0672,-13.482422925779737,17,123870864.9984,-14.48864956408267
550,845,projection_yz,102333795.5328,-15.120216458673513,82430243.63520001,-13.867436557207629,17,176593462.8864,-14.695047705726656
550,845,projection_zx,87191460.24960001,-15.02239613385762,75328349.7984,-13.515160057411787,17,127662699.3152,-14.521184877810414
550,1548,projection_xy,2089457.0496,-10.890222541111013,1675286.2208,-9.370477323023493,10,2806667.264,-10.470083620784026
550,1548,projection_yz,2091770.6752000002,-10.890941494168528,1676395.9296000001,-9.372165091791086,10,2811033.6,-10.471285175686024
550,1548,projection_zx,2091180.0320000001,-10.890806589925898,1676187.648,-9.371709367833109,10,2809853.952,-10.470978558297732
550,895,projection_xy,37617644.339200005,-13.896121393733312,26696145.305600002,-12.723728582899462,12,61587338.0352,-13.608478990096087
550,895,projection_yz,38347315.6096,-13.906327904791103,26948286.873600002,-12.782663194348252,12,65022741.7088,-13.629337419621118
550,895,projection_zx,38908896.870400004,-13.919270566295923,27271449.8048,-12.793351359709192,12,65665997.2096,-13.645122295083796
550,1432,projection_xy,14243702.374400001,-12.800109556091305,9728453.8368,-11.682571531516508,18,23606337.536000002,-12.554057226022428
550,1432,projection_yz,14259599.7696,-12.800727512413777,9733992.448,-11.684653945033162,18,23651657.3184,-12.55526834038613
550,1432,projection_zx,14095418.9824,-12.79280643028653,9663235.6864,-11.666311315023062,18,23255438.1312,-12.542694974204744
550,582,projection_xy,457266272.6656,-16.750795053411295,370099093.504,-15.185396152584751,19,594509037.5680001,-16.320422923988552
550,582,projection_yz,557404022.3744,-16.901836394663512,425338365.5424,-15.471754257473862,19,773930038.0672001,-16.53542524593022
550,582,projection_zx,511401000.96000004,-16.829715681159797,398002932.9408,-15.36419711556745,19,700936775.2704,-16.44190393432835
550,215,projection_xy,200912234.0864,-16.314860618131746,247710403.7888,-14.030955738902307,11,205296854.6304,-15.427515957281821
550,215,projection_yz,529750032.384,-17.244810197980463,583343118.7456,-15.08018362674073,11,539601875.7632,-16.480177479828917
550,215,projection_zx,331241514.5984,-16.84602823172466,404027840.92160004,-14.404618718031596,11,289632629.55520004,-15.970361904454291
550,753,projection_xy,135802283.62240002,-15.511283682002508,118171697.15200001,-13.719446478539446,15,154091467.5712,-15.00226768252447
550,753,projection_yz,154672431.104,-15.611352579040028,129580911.8208,-13.897655797579453,15,181577619.86560002,-15.14353227929722
550,753,projection_zx,162158306.91840002,-15.644963849649821,133655101.44000001,-13.967543495379381,15,193649953.9968,-15.19484800318878
550,3036,projection_xy,9967788.851200001,-12.734333835621749,9156585.0624,-10.972690701184234,14,12276548.4032,-12.166497074258354
550,3036,projection_yz,9967751.168,-12.734380654219686,9156979.9168,-10.972696424713792,14,12276613.120000001,-12.166492969627681
550,3036,projection_zx,9967580.774400001,-12.734366375732622,9156859.4944,-10.972702148213173,14,12276677.8368,-12.166474409364811
550,1076,projection_xy,47182993.817600004,-14.175577812530298,34532746.8544,-13.017829524683659,11,80748006.6048,-13.854463734825247
550,1076,projection_yz,50491165.900800005,-14.22644614104714,36189156.1472,-13.11027679228372,11,87924663.9104,-13.928038497962609
550,1076,projection_zx,48677509.5296,-14.20395996252149,35447367.2704,-13.02875582404284,11,81564716.2368,-13.888320876174225
550,917,projection_xy,100065515.9296,-15.115829654085763,82097864.70400001,-13.663999405269685,20,146419784.0896,-14.670711097251987
550,917,projection_yz,107040964.60800001,-15.159598360460555,85475046.19520001,-13.813596587576875,20,168050045.7472,-14.743875035299935
550,917,projection_zx,105613498.7776,-15.14390435327905,84248415.4368,-13.820638287590171,20,169143500.8,-14.729298575559822
550,336,projection_xy,651515500.9536,-17.409821118561418,679091739.0336001,-15.310758501663422,21,667272767.0784,-16.704811882425915
550,336,projection_yz,596783975.6288,-17.299921050587187,613717377.024,-15.23379966642715,21,621612682.4448,-16.609542883223277
550,336,projection_zx,543269008.1792,-17.225293797272542,572951049.0112001,-15.077973636088633,21,538504645.8368,-16.507537326450198
550,12631,projection_xy,2942675.3536,-11.344711356793477,2546153.2672,-9.735292177446652,17,3927506.1248000003,-10.841855879580338
550,12631,projection_yz,2942781.2352,-11.344741747646856,2546224.5376,-9.735342677537062,17,3927688.8064,-10.841894945193962
550,12631,projection_zx,2943238.5536,-11.344846275208115,2546469.6832000003,-9.735591067556356,17,3928587.4688000004,-10.84206365925297
550,1277,projection_xy,11657293.824000001,-12.872279743313497,10397092.2496,-11.13387499886289,13,14241311.948800001,-12.33649435768048
550,1277,projection_yz,11747351.756800001,-12.877506269110723,10447262.5152,-11.145689594120554,13,14397127.0656,-12.344849933107456
550,1277,projection_zx,11433340.108800001,-12.857616967625818,10257624.2688,-11.107845927398184,13,13903955.558400001,-12.315432806721818
550,4645,projection_xy,3906976.1536000003,-11.672872817998785,3444681.9328,-10.035780924776653,15,5179792.5888,-11.149601901243726
550,4645,projection_yz,3907031.8592000003,-11.672942531189078,3444903.1168,-10.0357641826795,15,5179712.7168000005,-11.149617381541832
550,4645,projection_zx,3907062.5792,-11.672881855146342,3444710.6048000003,-10.03578289946853,15,5179802.0096,-11.149625918376517
550,1295,projection_xy,13247832.883200001,-12.890657073312264,10574572.7488,-11.642686251740173,11,22754877.44,-12.47536210250414
550,1295,projection_yz,13372726.4768,-12.897450762401144,10640947.6096,-11.655911675977126,11,23033751.1424,-12.485549904301658
550,1295,projection_zx,12861188.5056,-12.872578601731961,10399954.534400001,-11.576000980330733,11,21399340.6464,-12.443202759257007
550,1642,projection_xy,1680361.5744,-10.741708778501394,1461112.0128000001,-9.123814660089685,9,2236278.3744,-10.233506854420229
550,1642,projection_yz,1679546.368,-10.741240405418624,1460481.8432,-9.122967860984463,9,2234534.912,-10.232979995270886
550,1642,projection_zx,1679118.3360000001,-10.741142808600518,1460350.5664000001,-9.122801268310276,9,2234192.0768,-10.232703260388028
550,228,projection_xy,515614598.7584,-17.27318322157455,598788276.224,-14.853390088368979,14,437880933.5808,-16.45081301292946
550,228,projection_yz,460640747.52000004,-17.18076476910435,549928094.9248,-14.713426583602462,14,384920138.5472,-16.328405880750765
550,228,projection_zx,522257485.0048,-17.274722374279428,599637727.6416,-14.882066711911769,14,449600395.6736,-16.464711682535544
550,1357,projection_xy,81822331.6992,-14.579841436545363,50111404.4416,-14.092204003232641,21,217210893.1072,-14.452179628680367
550,1357,projection_yz,84753173.7088,-14.608121937725064,51433819.3408,-14.14375343020837,21,227772543.79520002,-14.490389924958064
550,1357,projection_zx,87785085.33760001,-14.630756852346986,52517342.4128,-14.203886341208378,21,240743481.344,-14.528551839144553
550,320,projection_xy,479853071.5648,-17.003192230830997,466957002.3424,-15.178343089782718,18,590659557.7856001,-16.37277069772638
550,320,projection_yz,479717857.68960005,-17.00266816171616,466731663.36,-15.240278694895284,18,625333187.3792,-16.372464713882586
550,320,projection_zx,369602016.05120003,-16.81818907481997,393799925.76,-14.688189661336668,18,376076212.6336,-16.089335828701905
550,97,projection_xy,1072062844.1088,-18.047084750347388,1221332461.1584,-15.732904150530231,19,984377458.6880001,-17.24555061089586
550,97,projection_yz,1431269015.552,-18.316380562270858,1565136519.168,-16.128837029168007,19,1417538332.2624002,-17.559303174178368
550,97,projection_zx,1105791864.0128,-18.055500215634652,1230835705.4464002,-15.8508694445214,19,1097356594.3808,-17.279183475610736
550,1070,projection_xy,25182640.5376,-13.293985870026992,15331842.457600001,-12.312642572386835,13,42175188.172800004,-13.172753165778323
550,1070,projection_yz,25221346.099200003,-13.295064246652762,15347077.9392,-12.31545768354093,13,42284682.444800004,-13.174420654428287
550,1070,projection_zx,24997145.8048,-13.288046834701314,15248205.4144,-12.30244389820859,13,41780877.7216,-13.164726058481092
550,19,projection_xy,4674552646.8608,-19.680641169415793,5498654949.376,-17.250546573899033,17,3983076333.9776,-18.84435013839785
550,19,projection_yz,2969598060.1344004,-19.2679204902622,3759829889.8432,-16.64454874424451,17,2279394508.8,-18.351744177098873
550,19,projection_zx,3260042287.5136003,-19.34198080546561,4025245027.5328,-16.76819958950798,17,2554346654.9248,-18.453058083846763
550,986,projection_xy,24762975.8464,-13.659024762165286,21459021.0048,-11.950243804716155,11,30206299.340800002,-13.154507085120185
550,986,projection_yz,24036143.9232,-13.63865335809278,21060144.3328,-11.902939918987816,11,28918513.664,-13.122161989524626
550,986,projection_zx,24437538.816,-13.651681415404708,21314373.222400002,-11.925668036370567,11,29530256.1792,-13.140143661408546
550,72,projection_xy,1371984520.8064,-18.30194945047613,1544471078.5024002,-16.062856171782514,21,1333958960.7424002,-17.51337302885269
550,72,projection_yz,1548795930.2144,-18.408632661969875,1703935161.1392,-16.25917612095947,21,1598344711.3728,-17.644985496915332
550,72,projection_zx,733414791.5776,-17.68605457777857,875834061.6192,-15.27803205328092,21,647459818.7008001,-16.833374161510847
550,1154,projection_xy,6893334.528,-12.055672825217124,4900824.268800001,-10.712766850990732,10,9662883.4304,-11.766073387421864
550,1154,projection_yz,6854928.384000001,-12.052065505186926,4884568.4736,-10.70399565476285,10,9585135.616,-11.760007304780975
550,1154,projection_zx,6942356.2752,-12.060970637512478,4924796.1088000005,-10.72309480921222,10,9755239.2192,-11.773767243729969
550,543,projection_xy,536933354.7008001,-16.888902632395215,420301609.3696,-15.496369463167511,16,791676557.7216,-16.494800958746616
550,543,projection_yz,494449092.1984,-16.845977439366983,404008940.3392,-15.279805331914325,16,648518146.4576,-16.405303959674065
550,543,projection_zx,604384054.4768001,-17.001598265933453,466271967.6416,-15.60333957672217,16,873646679.6544,-16.623282494461613
550,1320,projection_xy,14230288.7936,-13.002586158890823,11722883.8912,-11.46301747964629,29,19284438.2208,-12.553034284679123
550,1320,projection_yz,14227224.9856,-13.00245633465522,11721482.24,-11.462760919279777,29,19279881.8304,-12.55280049845952
550,1320,projection_zx,14226472.96,-13.002344328861446,11720273.1008,-11.462599534721623,29,19277016.2688,-12.552743106873896
550,1068,projection_xy,45376756.1216,-14.19996575240483,35317202.944,-12.695498556204136,12,60006655.5904,-13.812083614898972
550,1068,projection_yz,50082994.5856,-14.264800079990627,37490396.3648,-12.853481146002665,12,69405271.6544,-13.919225721288674
550,1068,projection_zx,49727537.152,-14.260242571069659,37333355.7248,-12.842281108320176,12,68692993.6384,-13.91149237632394
550,857,projection_xy,138174031.46240002,-15.390872678186833,105766728.4992,-14.152108235145306,18,229532028.10880002,-15.021066072640425
550,857,projection_yz,133647958.016,-15.35638037357995,102459480.4736,-14.147955984433484,18,228655890.432,-14.984905819082718
550,857,projection_zx,124334925.41440001,-15.309581449543314,98136955.2896,-13.990346304428616,18,197760031.12960002,-14.906482845422195
550,146,projection_xy,1475880996.0448,-18.25417272864425,1477981818.0608,-16.305298059439554,23,1667704972.9024,-17.592628351636478
550,146,projection_yz,988509686.9888,-17.891230496522248,1058015910.2976,-15.731801287454736,23,983378060.9024,-17.157452323945087
550,146,projection_zx,1188825346.8672001,-18.059397756016025,1235262059.3152,-15.964696168852669,23,1218648526.0288,-17.357795140198398
550,621,projection_xy,182294793.4208,-15.730782204365214,144648149.4016,-14.276055763542153,20,257289643.62240002,-15.321935662025437
550,621,projection_yz,182588958.3104,-15.72732048646372,144187693.4656,-14.287462171848155,20,260006897.2544,-15.323686277329552
550,621,projection_zx,202112709.42720002,-15.791806460134696,153010975.5392,-14.540683524862356,20,328301910.4256,-15.433984060143432
550,1226,projection_xy,5808567.091200001,-11.911450880360297,4291215.7696,-10.502168816240943,11,7959165.3376,-11.580172524979107
550,1226,projection_yz,5810317.312,-11.911876941384266,4292900.0448,-10.502381567005909,11,7960725.094400001,-11.58049962662455
550,1226,projection_zx,5808701.8496,-11.911684757997966,4292140.2368,-10.501891194258036,11,7957130.444800001,-11.580197713700231
550,3085,projection_xy,10510394.9824,-12.743707493370005,9235980.288,-11.10777670972486,14,13903069.184,-12.22404759298533
550,3085,projection_yz,10509747.8144,-12.743604542608947,9235104.5632,-11.107662318167595,14,13901604.454400001,-12.223980737708926
550,3085,projection_zx,10510821.785600001,-12.74370229309793,9235936.0512,-11.107809847756773,14,13903493.5296,-12.22409168136439
550,950,projection_xy,102939105.6896,-15.108022347336993,81509633.2288,-13.756138753252174,16,159387956.0192,-14.701450977209143
550,950,projection_yz,102666626.6624,-15.101797954710415,81043685.376,-13.758201331072339,16,159691033.8048,-14.698573231392642
550,950,projection_zx,109183211.9296,-15.14562990090702,84382416.896,-13.862776678574221,16,175837164.33920002,-14.76538966536229
550,736,projection_xy,123865543.47520001,-15.43544226396387,110198810.21440001,-13.616993138840172,19,140215897.2928,-14.902376281280132
550,736,projection_yz,133633749.81120001,-15.499274853613189,116871856.128,-13.717952733959557,19,153879615.8976,-14.984790387596616
550,736,projection_zx,123963978.54720001,-15.43868152726281,110528076.18560001,-13.615064171735568,19,139967004.67200002,-14.903238765509096
550,1252,projection_xy,1414414.2336000002,-10.553037155815149,1228046.6432,-8.940531771426514,13,1888916.2752,-10.046441545259233
550,1252,projection_yz,1414363.3408000001,-10.55310188535357,1228119.8592,-8.940548016339939,13,1888944.5376000002,-10.046402478097484
550,1252,projection_zx,1414379.6224,-10.553042678345927,1228052.8896,-8.940531771426514,13,1888916.2752,-10.04641497659793
550,114,projection_xy,959519077.1712,-17.992388432467806,1161329272.4224,-15.500474825743908,26,794675694.7968,-17.12513403451515
550,114,projection_yz,961621472.0512,-18.00086261028345,1170428919.808,-15.508729346527673,26,800740396.2368001,-17.127510380327088
550,114,projection_zx,1721939945.0624,-18.54148066208807,1925716115.456,-16.25914777164726,26,1598302978.048,-17.760045001965374
550,779,projection_xy,123751851.6224,-15.487680019039024,115630394.57280001,-13.530241041015717,17,129448319.3856,-14.90137926433472
550,779,projection_yz,147164941.51680002,-15.612052584640084,129664483.32800001,-13.778932019948876,17,162769417.0112,-15.089510905451538
550,779,projection_zx,126773873.8688,-15.50516750549893,117507883.008,-13.56500633244714,17,133660331.21280001,-14.927574403507512
550,922,projection_xy,102344884.224,-15.151653137338661,84851838.1568,-13.503562989798134,16,126306353.15200001,-14.695165347618092
550,922,projection_yz,87554051.2768,-15.037608603502468,76391219.2,-13.27167350011623,16,102016260.5056,-14.525690616095835
550,922,projection_zx,96287326.208,-15.102997491725231,81133273.088,-13.419233330779072,16,116867386.57280001,-14.628922817495758
550,695,projection_xy,197433950.208,-15.97364891019013,180908746.3424,-14.147961087893115,14,228656965.2224,-15.408554587148869
550,695,projection_yz,153367543.808,-15.751257752468542,147401906.58560002,-13.848707476654738,14,173573328.07680002,-15.134333655934965
550,695,projection_zx,169215944.2944,-15.85181034435053,161705256.55040002,-13.942416367058666,14,189219785.9328,-15.241103204571276
550,437,projection_xy,693739978.752,-17.138365150529793,528866502.2464,-15.76293990970185,21,1011989400.7808001,-16.772991806708305
550,437,projection_yz,674335241.0112001,-17.120237793705016,520109896.49920005,-15.733719208818663,21,985116704.768,-16.74218964165331
550,437,projection_zx,648851646.0544001,-17.09208950824293,506799063.04,-15.649580592754162,21,911658608.2304001,-16.7003635268046
550,350,projection_xy,428203258.67520005,-17.0560636666208,490258877.6448,-14.6859755446478,22,375310070.5792,-16.24912492000273
550,350,projection_yz,427608139.3664,-17.033780224132897,480299450.36800003,-14.716437554420061,22,385989083.13600004,-16.24761490813483
550,350,projection_zx,640361483.4688001,-17.39530519462805,670072936.8576,-15.256659088005037,22,634839053.1072,-16.68606300510435
550,1229,projection_xy,65047520.870400004,-14.759896408138529,59150519.500800006,-12.947086013215415,17,75654437.2736,-14.203076872811947
550,1229,projection_yz,65972653.260800004,-14.769729844280006,59688674.918400005,-12.96903309775196,17,77199278.08,-14.218409876767483
550,1229,projection_zx,64830216.601600006,-14.758484797560838,59073665.4336,-12.94084901290817,17,75221087.0272,-14.199443681522395
550,1412,projection_xy,3318820.4544,-11.39176846103504,2658932.9408,-9.869344419617509,9,4443628.7488,-10.972459395127787
550,1412,projection_yz,3315807.8464,-11.391104928392059,2657308.4672000003,-9.867951215722123,9,4437930.3936,-10.971473387275397
550,1412,projection_zx,3320967.5776,-11.391933193867944,2659336.3968,-9.870453837860026,9,4448171.6224,-10.973161589072637
550,690,projection_xy,195725007.2576,-15.815242406625982,156349667.7376,-14.264082623754632,18,254467925.6064,-15.399115794601625
550,690,projection_yz,172759030.1696,-15.722788327183325,143587069.1328,-14.057379063126248,18,210354411.9296,-15.263601893376526
550,690,projection_zx,166696950.1696,-15.698793657033098,140448615.6288,-14.010657046464832,18,201494324.8384,-15.224819135493378
550,1519,projection_xy,12352667.648,-12.973271743019998,11410605.670400001,-11.165761127077808,12,14665755.8528,-12.399401891903986
550,1519,projection_yz,12352145.8176,-12.97330611759053,11410966.9376,-11.165766706593772,12,14665831.2192,-12.399356024716289
550,1519,projection_zx,12352407.1424,-12.973347817706097,11411405.2096,-11.165879624982843,12,14667356.569600001,-12.399378994554846
550,1263,projection_xy,25709777.7152,-13.408077345203376,17030638.796800002,-12.408576169689223,11,46071300.096,-13.195245804454354
550,1263,projection_yz,25738302.259200003,-13.408901569832706,17043572.3264,-12.409630439622465,11,46116057.9072,-13.196449741834867
550,1263,projection_zx,25269590.4256,-13.396812964938563,16854861.4144,-12.378455004807897,11,44810728.243200004,-13.176495507120388
550,1163,projection_xy,40636284.928,-14.147206775845886,33642070.016,-12.602837959860459,14,55097917.440000005,-13.692284991975372
550,1163,projection_yz,42925889.9456,-14.183803317813508,34795359.4368,-12.698305465114572,14,60161989.0176,-13.751798269451738
550,1163,projection_zx,42692011.6224,-14.179075952447489,34644187.545600004,-12.690525040649778,14,59732407.0912,-13.745866547464603
550,1111,projection_xy,10195950.7968,-12.44965154835011,7044669.44,-11.332888033518678,10,17106265.702400003,-12.191069327504598
550,1111,projection_yz,10041540.608000001,-12.43706355828583,6963465.4208,-11.314894127486578,10,16825099.8784,-12.174500872217832
550,1111,projection_zx,9981826.6624,-12.432758108358533,6935906.7136,-11.305127449084324,10,16674429.3376,-12.168025059833871
550,1689,projection_xy,7144324.3008,-11.931167534850948,4369854.8736000005,-11.573575110408143,11,21351581.2864,-11.804902900413454
550,1689,projection_yz,7127453.696,-11.929565418809583,4363411.456,-11.569752641490826,11,21276542.566400003,-11.802336011415681
550,1689,projection_zx,7090252.1856,-11.926376974368141,4350616.3712,-11.558139513137952,11,21050179.584000003,-11.79665420603479
550,194,projection_xy,1249038879.9488,-18.170508091429937,1368369030.7584,-15.949525938975505,20,1201739608.8832002,-17.41143989314193
