lum_V,mag_U,lum_U,pixel,mag_V,sim,lum_J,mag_J,FOV,view
542185724.3136001,-15.083381695820567,370981863.424,850,-17.025370196180845,338,1726295939.4816,-18.522788122519056,17,projection_yz
521549905.92,-15.116983535177024,382642683.90400004,850,-16.983239678496385,338,1658466389.1968,-18.479266686120102,17,projection_zx
14379145.6256,-11.525755205766366,14005611.7248,600,-13.08433270518833,1204,21197322.6496,-13.74570252591463,12,projection_xy
14396212.8384,-11.5280730982746,14035543.6544,600,-13.085620646956105,1204,21204241.612800002,-13.746056860432375,12,projection_yz
14400677.478400001,-11.528505957130616,14041140.4288,600,-13.085957309788427,1204,21206405.939200003,-13.74616767635569,12,projection_zx
1928685.7728000002,-9.481296727775762,2130682.2656,600,-10.903153692158916,6438,2477512.2944,-11.415039545760921,12,projection_xy
1928738.6112000002,-9.4813464021722,2130779.7504000003,600,-10.903183436650664,6438,2477531.136,-11.415047802805512,12,projection_yz
1928698.8800000001,-9.481308624791966,2130705.6128000002,600,-10.903161070713487,6438,2477516.8000000003,-11.415041520277295,12,projection_zx
696770835.2512001,-15.477579636431319,533374015.89760005,1350,-17.29772491027116,570,1603801920.3072002,-18.44287682285407,27,projection_xy
687404482.5600001,-15.488269153344586,538651236.7616,1350,-17.28303089960458,570,1592784217.7024,-18.435392359451452,27,projection_yz
651877783.9616001,-15.405307068404248,499025602.15040004,1350,-17.22541545126862,570,1554976971.1616,-18.409309904031737,27,projection_zx
19820298.240000002,-11.93878930279525,20488762.163200002,900,-13.432775462786335,3928,26916049.7152,-14.005028304483776,18,projection_xy
19811904.7168,-11.938018312436935,20474218.086400002,900,-13.432315576558466,3928,26912812.2368,-14.004897703635539,18,projection_yz
19807843.1232,-11.937660728263577,20467476.0704,900,-13.43209296942559,3928,26911159.0912,-14.004831009187473,18,projection_zx
1213082370.048,-15.70192841504269,655799930.0608001,1250,-17.89972572772863,381,4317085119.2832,-19.517976529140412,25,projection_xy
929838189.7728001,-15.374440507112059,485038489.6,1250,-17.61101844825875,381,3422443641.2416,-19.265840762906738,25,projection_yz
966442195.3536,-15.42280205929238,507131776.2048,1250,-17.652939708017716,381,3548633681.1008,-19.30515292561077,25,projection_zx
462525091.0208,-15.262876603052646,437673892.2496,1900,-16.852838243208208,660,754144981.8112,-17.623637113838257,38,projection_xy
460308191.6416,-15.246275506162622,431032683.72480005,1900,-16.84762175916134,660,753281217.3312,-17.622392846660873,38,projection_yz
466395961.7536,-15.28135603674394,445186939.2896,1900,-16.861886953671345,660,755748411.8016,-17.625943107962293,38,projection_zx
333344617.2672,-15.16131393810166,398589244.2112,1150,-16.497233616705355,921,554606316.7488,-17.2899620292853,23,projection_xy
341069791.232,-15.261759008140032,437223607.5008,1150,-16.52210813843178,921,556566944.1536,-17.293793522431297,23,projection_yz
334395133.13280004,-15.192552960106372,410224112.43520004,1150,-16.500649869966562,921,554222433.0752001,-17.289210251484512,23,projection_zx
138659299.328,-14.425427089921012,202381511.88480002,1050,-15.544872503237727,838,159428077.1584,-15.936412020397498,21,projection_xy
138523836.416,-14.423648922390967,202050332.2624,1050,-15.543811277061213,838,159387484.16,-15.936135538985624,21,projection_yz
138624185.1392,-14.425167728012052,202333172.53120002,1050,-15.544597515736339,838,159414091.776,-15.936316773046315,21,projection_zx
645274271.7440001,-15.01193948424726,347356790.78400004,950,-17.214360873358377,332,2279248127.5904,-18.824479016743723,19,projection_xy
789535470.3872,-15.255051049554694,434530654.6176,950,-17.43342911435159,332,2722921394.9952,-19.017587760885192,19,projection_yz
656182974.8736,-15.033999506338066,354486583.296,950,-17.232562395305017,332,2336380000.6656003,-18.85135870009344,19,projection_zx
179188347.6992,-15.031396661160294,353637787.23840004,500,-15.823274412108876,609,187180161.4336,-16.110649543744557,10,projection_xy
179491910.4512,-15.029565169328453,353041750.4256,500,-15.8251122001748,609,187328141.7216,-16.111507562449507,10,projection_yz
180962590.72,-15.050304549768903,359850259.2512,500,-15.83397201282152,609,187681039.9744,-16.1135510032049,10,projection_zx
27836514.304,-11.550690589308086,14330991.4112,100,-13.80153712967077,162,272466522.9312,-16.51828287387672,2,projection_xy
20973980.8768,-11.178458150726843,10171459.1744,100,-13.494202169242325,162,232059804.05760002,-16.343999803016384,2,projection_yz
5891583.5904,-9.667394510131881,2529052.2624,100,-12.11558010969063,162,123660822.11840001,-15.66058032359204,2,projection_zx
574299203.1744,-15.725097637746295,669944853.2992,1100,-17.08784553427248,787,965246818.7136,-17.891595947347557,22,projection_xy
597757945.4464,-15.773928192314667,700763183.5136,1100,-17.131313393757882,787,978288587.5712,-17.906167468006622,22,projection_yz
602773441.7408,-15.862006221779875,759980569.3952,1100,-17.14038527251262,787,977125821.6448001,-17.904876225386335,22,projection_zx
206579118.89920002,-14.767673157986902,277376244.12160003,900,-15.977716051851015,967,254748419.68640003,-16.445278746430166,18,projection_xy
204506280.7552,-14.745091837919102,271666905.088,900,-15.966766626279412,967,254135789.1584,-16.442664574270108,18,projection_yz
205833175.04000002,-14.759121810795069,275200186.7776,900,-15.973788433059081,967,254545362.944,-16.444412974743784,18,projection_zx
474749494.88640004,-14.54701081482936,226362418.7904,1050,-16.881161278345356,865,1800380665.0368001,-18.568410850600404,21,projection_xy
486379565.87520003,-14.566842502372033,230535069.696,1050,-16.907438301897,865,1882128698.5728002,-18.616623292107732,21,projection_yz
437185806.336,-14.45234753382448,207462216.49920002,1050,-16.79166513428053,865,1711985708.2368002,-18.513750337097285,21,projection_zx
1195600091.5456002,-16.25984497631335,1096321649.8688002,1000,-17.88396484905157,86,4610766929.92,-19.58943292395672,20,projection_xy
1368146627.7888,-16.382606224175003,1227559324.8768,1000,-18.030331610834317,86,5257624236.8512,-19.73197385947837,20,projection_yz
1195236550.2464,-16.193126101728968,1030980475.2896,1000,-17.88363466341981,86,4659639379.5584,-19.600880767300048,20,projection_zx
426902500.14720005,-15.5701708099811,580855791.616,950,-16.765821745624027,781,661344013.5168,-17.48106856666998,19,projection_xy
467381308.6208,-15.803199663418699,719912750.2848,950,-16.864178350557932,781,676738524.7744,-17.506052250801933,19,projection_yz
420092287.38560003,-15.557902625198718,574329402.1632,950,-16.748361770634897,781,658102917.5296,-17.475734540342177,19,projection_zx
60401975.296000004,-13.045664973474882,56789231.2064,1150,-14.642627853428895,1581,92635057.3568,-15.346938436879903,23,projection_xy
60408286.41280001,-13.045948356729575,56804055.4496,1150,-14.642741290945072,1581,92636807.168,-15.346958945480885,23,projection_yz
60506210.304000005,-13.049017107877706,56964834.918400005,1150,-14.64449988135594,1581,92677446.0416,-15.347435143035376,23,projection_zx
2185182.8224,-9.641941508776567,2470453.0432,700,-11.038719444728304,6387,2745880.7808000003,-11.526704193354647,14,projection_xy
2185191.0144,-9.641948169295334,2470468.1984,700,-11.038723515021292,6387,2745883.4432,-11.526705246081587,14,projection_yz
2185224.3968,-9.641976071024448,2470531.6864,700,-11.038740101307432,6387,2745895.3216,-11.526709942850879,14,projection_zx
14138851.328,-11.583125455256027,14765568.8192,1000,-13.066035319590164,3468,19282924.3392,-13.642932243013316,20,projection_xy
14135969.3824,-11.582746738780173,14760419.328000002,1000,-13.065813989614568,3468,19281823.334400002,-13.642870248531544,20,projection_yz
14139549.286400001,-11.583217734577136,14766823.833600001,1000,-13.066088915174635,3468,19283179.9296,-13.642946634083199,20,projection_zx
60108282.2656,-12.961804009804574,52568018.124800004,1350,-14.637335792919771,2374,97723888.4352,-15.405001848075258,27,projection_xy
60107273.0112,-12.961810100879507,52568313.036800005,1350,-14.63731756259942,2374,97723029.9136,-15.40499230964926,27,projection_yz
60088247.9104,-12.961183624070188,52537989.5296,1350,-14.636973851939459,2374,97714798.59200001,-15.404900853006009,27,projection_zx
453245612.85120004,-14.678466732590095,255497522.3808,950,-16.83083402268701,562,1529346837.7088,-18.39126497353937,19,projection_xy
495830119.2192,-14.799461638796185,285617396.12160003,950,-16.928332261169256,562,1674143334.4,-18.489481595125962,19,projection_yz
506144017.6128,-14.812284679588682,289010666.7008,950,-16.95068527013953,562,1692495092.1216002,-18.501318544991776,19,projection_zx
465107838.56640005,-15.626430268200195,611747364.8640001,1050,-16.858884147088013,595,599193341.1328,-17.373917445951868,21,projection_xy
472346420.8384,-15.66653076754734,634764027.4944,1050,-16.875651572195412,595,601156065.6896,-17.377468083788408,21,projection_yz
481107011.17440003,-15.695910633712646,652175160.1152,1050,-16.89560421480976,595,604422694.5024,-17.383351906507492,21,projection_zx
617647439.872,-14.869336439522844,304603280.1792,850,-17.16685161405829,313,2403468941.7216,-18.882096286074212,17,projection_xy
607588502.7328,-14.853849860378048,300289359.87200004,850,-17.149023868017427,313,2378513881.4976,-18.870764225988726,17,projection_yz
566741748.9408001,-14.795268229160424,284516391.3216,850,-17.07346301513461,313,2161647393.1776,-18.766962133749242,17,projection_zx
823327666.9952,-16.05120276461824,904651079.6800001,1200,-17.478931774079204,647,1375779841.6384,-18.276372354350052,24,projection_xy
744083265.9456,-15.814075475483694,727160350.3104,1200,-17.369053843963137,647,1334779576.3200002,-18.243523882057232,24,projection_yz
780852631.9616001,-15.924108951938859,804717749.8624,1200,-17.421422696201322,647,1355459697.0496001,-18.260216522221764,24,projection_zx
1819390.7712,-9.458737858664552,2086868.7872000001,900,-10.839814968589572,3934,2271016.7552,-11.320550845967722,18,projection_xy
1819383.8080000002,-9.458729441071933,2086852.608,900,-10.83981081323552,3934,2271013.4784,-11.320549279381762,18,projection_yz
1819403.0592,-9.458749046503096,2086890.2912,900,-10.83982230152851,3934,2271020.6464,-11.320552706285612,18,projection_zx
1536601620.48,-15.952069315967162,825710346.24,4500,-18.15640321713401,280,5608422401.6384,-19.802101788338163,90,projection_xy
1556046623.5392,-15.952429739439477,825984496.4352001,4500,-18.170056513836055,280,5836882785.0752,-19.84545242999196,90,projection_yz
1640107920.5888002,-16.105956635848848,951442735.1040001,4500,-18.227181064896904,280,5987831172.3008,-19.873173867131868,90,projection_zx
13630595.8912,-11.657665796283322,15814895.206400001,650,-13.026287105948217,1521,16301463.9616,-13.460566520502994,13,projection_xy
13626469.5808,-11.657088616997306,15806490.2144,650,-13.025958377631355,1521,16300136.857600002,-13.460478126999305,13,projection_yz
13626594.9184,-11.657146461269694,15807332.352,650,-13.025968364293231,1521,16300081.152,-13.460474416497327,13,projection_zx
7026105.5488,-11.209689506217263,10468291.3792,500,-12.306786674100131,1405,6658774.6304,-12.488485790561445,10,projection_xy
7028124.0576,-11.21030303277232,10474208.460800001,500,-12.307098547203136,1405,6659235.840000001,-12.488560989775621,10,projection_yz
7027948.7488,-11.21022779397929,10473482.649600001,500,-12.3070714643737,1405,6659217.817600001,-12.488558051360599,10,projection_zx
6381164.953600001,-10.750008602292073,6854936.576,600,-12.20224992828232,4045,8289621.606400001,-12.726336767267401,12,projection_xy
6381190.758400001,-10.750017165826453,6854990.643200001,600,-12.20225431888328,4045,8289629.798400001,-12.726337840217049,12,projection_yz
6382251.2128,-10.750323656959587,6856926.0032,600,-12.202434736319397,4045,8290014.8224,-12.726388267654563,12,projection_zx
118712972.08320001,-14.305424943035671,181204916.6336,1050,-15.376245445161047,806,130480485.1712,-15.718863907227682,21,projection_xy
118510963.9168,-14.301925120897181,180621751.0912,1050,-15.374396326251464,806,130424622.28480001,-15.718398969152801,21,projection_yz
118321892.55680001,-14.299397316359741,180201717.76000002,1050,-15.372662768944402,806,130365023.84640001,-15.717902721050898,21,projection_zx
512776837.5296,-14.85049300744198,299362366.25920004,700,-16.964820998958885,445,1893799768.8832002,-18.623335148038166,14,projection_xy
521565215.12960005,-14.856616421362826,301055501.9264,700,-16.98327154796658,445,1966407784.8576002,-18.664183962210814,14,projection_yz
655800297.0624,-15.284193742110208,446352012.08320004,700,-17.231929022646923,445,2370830545.7152,-18.867251285102807,14,projection_zx
1695377312.9728,-16.56096750332698,1446728381.2352002,1050,-18.26316591815644,258,4521434965.6064005,-19.56819072128849,21,projection_xy
1354023672.2176,-16.23523962746072,1071755821.056,1050,-18.019065642821875,258,4009256340.6848,-19.437659561794824,21,projection_yz
1107131000.4224,-15.942590136175276,818532738.6624,1050,-17.80049752869759,258,3484293057.7408004,-19.285286689035956,21,projection_zx
2942178.0992,-9.961255151416378,3315141.4272000003,550,-11.361672395960682,3304,3636229.7344,-11.831628284580532,11,projection_xy
2942207.1808,-9.961270980692277,3315189.7600000002,550,-11.361683127734523,3304,3636239.5648000003,-11.831631219820476,11,projection_yz
2942343.7824,-9.961358037584784,3315455.5904,550,-11.36173353542194,3304,3636286.2592,-11.831645162101843,11,projection_zx
775059878.7072,-16.1408426190971,982510154.5472001,1400,-17.413338140096624,746,1028721947.4432,-17.960745013657174,28,projection_xy
771686609.7152001,-16.128209441318955,971144324.7104001,1400,-17.408602411123614,746,1027587807.6416,-17.959547356771417,28,projection_yz
779095585.5872,-16.144451661054305,985781501.952,1400,-17.418976859028778,746,1030226758.8608,-17.962332064877373,28,projection_zx
215749020.8768,-13.713753872996005,105075520.3072,450,-16.02487208363593,674,818381481.5744001,-17.712389483880727,9,projection_xy
214843234.7136,-13.712139161383803,104919367.68,450,-16.020304206397125,674,814789584.4864,-17.707613671865378,9,projection_yz
219424777.83040002,-13.727018402554105,106367110.3488,450,-16.043214168254263,674,847356991.8976,-17.750166043381352,9,projection_zx
7953543.1680000005,-10.942182607144531,8182255.616,650,-12.441401606392809,3299,10943665.7664,-13.0279070516691,13,projection_xy
7955682.918400001,-10.942653080148684,8185801.9328000005,650,-12.441693663904573,3299,10944537.395200001,-13.027993523723364,13,projection_yz
7957095.2192,-10.942985190220522,8188306.227200001,650,-12.441886387777338,3299,10945075.6096,-13.028046915152437,13,projection_zx
1107808590.2336001,-16.158487828338554,998608207.8720001,1250,-17.801161821137935,457,2739580541.3376,-19.024210182116917,25,projection_xy
1058616010.3424001,-16.09019098447817,937726941.5936,1250,-17.751846144766258,457,2686037943.9104,-19.00278035842902,25,projection_yz
1019654701.056,-16.160223896646162,1000206237.6960001,1250,-17.7111328146626,457,2576196042.7520003,-18.957447271958017,25,projection_zx
1381210102.1696,-15.797361879675307,716052312.8832,1050,-18.04064936529633,81,5906763245.158401,-19.85837390954589,21,projection_xy
2736092977.5616,-16.669334664019367,1598578124.3904002,1050,-18.782827128595937,81,11803570051.4816,-20.61003345452877,21,projection_yz
1775429589.4016001,-16.073477925790208,923402764.288,1050,-18.313258633947367,81,7875721795.993601,-20.170725916519828,21,projection_zx
33449888.9728,-12.627532743168622,38637862.912,650,-14.000986701479313,1311,43619192.0128,-14.529194041481738,13,projection_xy
33407267.6352,-12.624987272969374,38547383.9104,650,-13.999602390870123,1311,43603791.0528,-14.528810624647178,13,projection_yz
33365714.5344,-12.622309534214242,38452432.0768,650,-13.998251074504836,1311,43590880.4608,-14.528489102769335,13,projection_zx
4002761.9328,-10.269676123337675,4404234.6496,850,-11.695899402226381,10280,5093658.2144,-12.197574500872093,17,projection_xy
4002753.3312000004,-10.269672791157891,4404221.1328,850,-11.695897069067744,10280,5093654.528,-12.197573715099036,17,projection_yz
4002657.8944,-10.269627856219621,4404038.8608,850,-11.695871181780731,10280,5093619.712,-12.197566293880993,17,projection_zx
2683450.5728,-9.803355349974144,2866435.2768,450,-11.261734000773764,10459,3562464.8704000004,-11.809376476108678,9,projection_xy
2682720.0512,-9.80290067538812,2865235.1488,450,-11.261438388200123,10459,3562157.6704,-11.809282846401167,9,projection_yz
2683170.4064,-9.803209424836194,2866050.048,450,-11.261620638266784,10459,3562326.8352,-11.809334406159017,9,projection_zx
14822704.7424,-11.314820011670538,11532620.5952,1550,-13.117318644655075,6815,30220723.814400002,-14.130762154709316,31,projection_xy
14820884.48,-11.314577971413566,11530049.945600001,1550,-13.117185305552479,6815,30219721.1136,-14.130726130204117,31,projection_yz
14819945.676800001,-11.314414806761476,11528317.3376,1550,-13.117116529299025,6815,30219472.0768,-14.130717182756086,31,projection_zx
17126567.1168,-11.631985573882737,15445224.652800001,850,-13.274175802095844,4559,27118621.4912,-14.013169023645656,17,projection_xy
17128605.2864,-11.63219666515418,15448227.84,850,-13.27430500387026,4559,27119571.7632,-14.013207068597119,17,projection_yz
17131544.576,-11.632511325699713,15452705.5872,850,-13.274491301545876,4559,27120887.3984,-14.013259738976064,17,projection_zx
238486814.72,-14.945014806250544,326592285.9008,1200,-16.133660932731328,624,283453476.04480004,-16.561204467992184,24,projection_xy
240184223.3344,-14.957705207201759,330431987.712,1200,-16.141361192681398,624,284002379.3664,-16.563304946432464,24,projection_yz
239996449.58720002,-14.956241726733793,329986893.41440004,1200,-16.140512042444715,624,283934484.0704,-16.563045352854033,24,projection_zx
8723946.7008,-11.06963847538535,9201431.3472,1250,-12.541782508950757,7254,11686558.105600001,-13.099216556808521,25,projection_xy
8724003.2256,-11.069649591537708,9201525.555200001,1250,-12.541789543705224,7254,11686584.32,-13.099218992246826,25,projection_yz
8723628.851200001,-11.069570132713153,9200852.1728,1250,-12.541742950352216,7254,11686445.056,-13.099206053918259,25,projection_zx
199913281.9456,-14.356591958054242,189948900.14720002,900,-15.942104122414612,975,343520758.9888,-16.769882466603015,18,projection_xy
204516071.8336,-14.41955152270421,201289262.6944,900,-15.966818606462102,975,345528755.8144,-16.776210490866276,18,projection_yz
200625383.0144,-14.37094387065033,192476427.05920002,900,-15.94596469715594,975,343840627.09760004,-16.770892975539276,18,projection_zx
658992476.9792,-14.686223674919997,257329437.0816,500,-17.237201141852744,65,3873101683.0976,-19.40014724738936,10,projection_xy
656002829.5168,-14.693856510408246,259144862.9248,500,-17.232264281521786,65,3819454857.216,-19.385003453484945,10,projection_yz
662560990.8224,-14.694128415847807,259209769.77920002,500,-17.243064656553916,65,3921960291.5328,-19.413757980688228,10,projection_zx
532834890.5472,-15.48325795747606,536170830.2336,1300,-17.006481637796753,666,903126869.6064,-17.819371908728705,26,projection_xy
550096496.2304001,-15.537591181109747,563684992.6144,1300,-17.04109719693791,666,912063568.2816,-17.830062771237223,26,projection_yz
544226934.784,-15.48913684960144,539081886.9248,1300,-17.029450080004924,666,909693996.2368001,-17.827238321200827,26,projection_zx
21750587.392,-11.97957629977985,21273087.180800002,900,-13.533677474796718,4513,31897698.304,-14.18939836517145,18,projection_xy
21745187.2256,-11.979095792612295,21263674.5728,900,-13.533407878209285,4513,31895601.152000003,-14.189326979810495,18,projection_yz
21746450.432,-11.979209644778152,21265904.435200002,900,-13.533470948215239,4513,31896095.9488,-14.189343822717149,18,projection_zx
106153299.1488,-13.705185818310593,104249583.2064,1000,-15.254833740481455,1684,158275246.4896,-15.928532496353931,20,projection_xy
106209588.01920001,-13.706388475029833,104365123.1744,1000,-15.25540931059886,1684,158295785.472,-15.928673380481538,20,projection_yz
106207654.7072,-13.706303043729307,104356911.5136,1000,-15.255389546978858,1684,158295274.2912,-15.928669874333877,20,projection_zx
678102197.8624,-15.879959511661042,772651771.4944,850,-17.2682378800325,453,946192410.2144,-17.869948650194424,17,projection_xy
660372507.8528,-15.837488863059445,743011516.416,850,-17.23947246183897,453,938065841.3568001,-17.860583304728078,17,projection_yz
664729812.992,-15.843321142927135,747013511.5776,850,-17.246612893067297,453,941028487.9872,-17.864006927825226,17,projection_zx
13458928.4352,-11.460613997089155,13190024.3968,650,-13.01252620967437,2303,19585995.571200002,-13.659864129917707,13,projection_xy
13457723.392,-11.460420448829503,13187673.2928,650,-13.012428994089028,2303,19585599.0784,-13.659842150389338,13,projection_yz
13450325.196800001,-11.459432680645307,13175681.024,650,-13.011831961676634,2303,19582479.5648,-13.659669205022539,13,projection_zx
9800023.244800001,-11.081732961261725,9304503.0912,950,-12.668067764505832,15909,14836890.0096,-13.358357192853475,19,projection_xy
9798799.360000001,-11.081510591739669,9302597.632000001,950,-12.667932162886661,15909,14836341.1456,-13.358317027256867,19,projection_yz
9799861.043200001,-11.081719291534437,9304385.945600001,950,-12.668049794180394,15909,14836768.768000001,-13.358348320580888,19,projection_zx
6336524.288000001,-10.902847764080253,7891128.32,500,-12.194627759665888,2294,7480693.5552,-12.61485466084864,10,projection_xy
6338458.4192,-10.903300551685387,7894419.8656,500,-12.19495911416686,2294,7481371.033600001,-12.614952984555632,10,projection_yz
6339173.9904000005,-10.903716548637348,7897445.171200001,500,-12.195081679884915,2294,7481548.800000001,-12.614978782651008,10,projection_zx
154886799.36,-13.883156816429846,122818199.552,2950,-15.665036013581261,1162,273593978.0608,-16.522766335290637,59,projection_xy
155020519.0144,-13.88474782170423,122998305.5872,2950,-15.665972966473117,1162,273660431.5648,-16.523030018777924,59,projection_yz
154762595.53280002,-13.881785322716105,122663154.4832,2950,-15.664165011722918,1162,273526082.7648,-16.522496864705822,59,projection_zx
2038748.3648,-9.557416582333948,2285423.2064,1000,-10.963409064294808,19129,2526498.6112,-11.436297659613594,20,projection_xy
2038727.6800000002,-9.5573981935453,2285384.4992,1000,-10.963398048540945,19129,2526491.648,-11.436294667247509,20,projection_yz
2038709.2480000001,-9.557380777421264,2285347.8400000003,1000,-10.963388232428478,19129,2526484.48,-11.43629158686204,20,projection_zx
4122278.2976,-10.351011310663896,4746839.2448,500,-11.727843269816226,4787,4834373.2224,-12.140850439223307,10,projection_xy
4122585.088,-10.351148834600085,4747440.5376,500,-11.727924070050047,4787,4834472.345600001,-12.140872700753128,10,projection_yz
4122492.9280000003,-10.351114174214466,4747288.9856,500,-11.727899798248512,4787,4834435.4816000005,-12.140864421725098,10,projection_zx
1267147892.3264,-15.732922452055334,674790532.7104,1150,-17.947068263871913,333,4834592188.0064,-19.640899614885114,23,projection_xy
1193565329.8176,-15.685226108936561,645788703.1296,1150,-17.88211548777208,333,4433438887.1168,-19.546851815738854,23,projection_yz
1216313242.4192,-15.725866070870062,670419176.6528001,1150,-17.902613587702067,333,4355324169.4208,-19.527551213371353,23,projection_zx
51007868.1088,-12.727554139219087,42366409.1136,1400,-14.459092931062216,4899,86514283.3152,-15.272719536086374,28,projection_xy
51031487.2832,-12.728396254772743,42399281.971200004,1400,-14.459595564445817,4899,86525680.0256,-15.272862553004263,28,projection_yz
50996812.185600005,-12.727168371222184,42351358.7712,1400,-14.458857572917715,4899,86508824.1664,-15.272651022746306,28,projection_zx
388485532.8768,-14.901772470109236,313840500.736,1900,-16.663437125997017,890,708637412.5568,-17.556060193017366,38,projection_xy
378852789.45280004,-14.85292819158386,300034555.90400004,1900,-16.636176223153264,890,703480777.9328,-17.54813058793165,38,projection_yz
387751739.392,-14.892631631034234,311209361.408,1900,-16.661384386663194,890,708241155.6864,-17.55545289970171,38,projection_zx
176627607.1424,-14.714941461106562,264226629.2224,950,-15.8076464634572,929,240824798.4128,-16.384253013558745,19,projection_xy
173305495.55200002,-14.679966561975508,255850708.992,950,-15.78703083624335,929,239565458.63680002,-16.378560500436343,19,projection_yz
176098141.7984,-14.707176820814109,262343753.72800002,950,-15.80438693320384,929,240688064.1024,-16.38363638456799,19,projection_zx
20107370.496,-11.887624200468217,19545630.3104,1500,-13.448388200641013,4392,29563001.241600003,-14.106871304051698,30,projection_xy
20105728.8192,-11.887471017905398,19542872.8832,1500,-13.448299551520723,4392,29562326.2208,-14.106846512830977,30,projection_yz
20105338.880000003,-11.887431876885682,19542168.371200003,1500,-13.448278494079009,4392,29562168.9344,-14.106840736154542,30,projection_zx
54664944.0256,-13.14293442386477,62111750.553600006,900,-14.534272269358322,1073,70480363.52000001,-15.050170338478868,18,projection_xy
54662024.396800004,-13.143052528114556,62118507.3152,900,-14.534214279152629,1073,70477565.1328,-15.05012722901596,18,projection_yz
54794728.243200004,-13.14763251869012,62381096.96,900,-14.536846943427172,1073,70524757.6064,-15.050854005399461,18,projection_zx
400046502.7072,-14.484968030973146,213789913.9072,1100,-16.695276195165338,575,1256308447.6416001,-18.177740700140774,22,projection_xy
374739540.3776,-14.413365084771108,200145593.9584,1100,-16.624323799466666,575,1194125164.5440001,-18.122624626493124,22,projection_yz
378436163.9936,-14.421841523015487,201714263.65440002,1100,-16.634981579052212,575,1205456076.8,-18.13287847653708,22,projection_zx
11127354.1632,-11.232351870476048,10689090.3552,1050,-12.80597977765543,6524,16525500.416000001,-13.475386548551064,21,projection_xy
11124819.558400001,-11.23194764613546,10685111.5008,1050,-12.805732438924174,6524,16524407.603200002,-13.475314747660018,21,projection_yz
11126040.1664,-11.232137418119102,10686979.276800001,1050,-12.80585155866293,6524,16524951.552000001,-13.475350487227796,21,projection_zx
1434598349.2096,-16.023249360726535,881657171.1488,1000,-18.081825816894067,348,4602881638.400001,-19.587574518241528,20,projection_xy
1082751922.9952002,-15.669510593109777,636508543.3856001,1000,-17.776322409301773,348,3644437037.056,-19.334076128903387,20,projection_yz
1142533023.3344,-15.78071250331039,705155668.3776001,1000,-17.834671904009287,348,3739511422.9760003,-19.36203716047028,20,projection_zx
2902241.2800000003,-10.047993700343262,3590851.7888,400,-11.346833787498195,2153,3205417.3696000003,-11.694711464912352,8,projection_xy
2902264.6272,-10.047999768847422,3590871.8592000003,400,-11.346842521712862,2153,3205429.248,-11.694715488346294,8,projection_yz
2902004.5312,-10.047778060659557,3590138.6752,400,-11.346745215527914,2153,3205375.7952,-11.694697382776141,8,projection_zx
29895501.4144,-12.528083265447481,35256021.8112,700,-13.879014604766816,1700,37696566.067200005,-14.37075447591301,14,projection_xy
29895779.9424,-12.527715380467903,35244077.8752,700,-13.879024720219327,1700,37697968.5376,-14.370794869103246,14,projection_yz
29884953.395200003,-12.526913676125968,35218063.36,700,-13.878631457248474,1700,37694708.1216,-14.37070096205941,14,projection_zx
373516402.688,-14.523919362974734,221598973.95200002,500,-16.62077419570298,206,1518451189.3504,-18.383502090180517,10,projection_xy
308728063.59040004,-14.357592128054879,190123959.9104,500,-16.413940272348693,206,1268768256.8192,-18.18845576135266,10,projection_yz
378039907.1232,-14.556714508946204,228394585.2928,500,-16.633844119491084,206,1532864705.3312001,-18.393759561432955,10,projection_zx
494812056.78080004,-15.354267352488744,476109602.81600004,1100,-16.92610068318079,664,969303759.2576001,-17.896149742669806,22,projection_xy
573733129.4208,-15.605932726441981,600306561.8432001,1100,-17.08677482084184,664,1015443200.4096,-17.946639089567288,22,projection_yz
528241393.66400003,-15.462932873638156,526227026.7392,1100,-16.997081075173718,664,990372167.6800001,-17.919496067293807,22,projection_zx
60421813.0432,-13.656611729953099,99688415.23200001,1000,-14.642984381904707,1198,66620162.048,-14.98901421185407,20,projection_xy
60479137.382400006,-13.658624627359082,99873403.6992,1000,-14.644013970422055,1198,66636677.120000005,-14.989283331424943,20,projection_yz
60435706.6752,-13.657213772512911,99743707.9552,1000,-14.643234011706472,1198,66624428.4416,-14.989083740800496,20,projection_zx
13405360.128,-11.460478044844418,13188372.889600001,600,-13.008196213925249,1094,19354294.6816,-13.64694337294388,12,projection_xy
13402624.8192,-11.460169256719592,13184622.592,600,-13.007974651296689,1094,19352970.8544,-13.646869106415334,12,projection_yz
13404842.3936,-11.460417751048979,13187640.5248,600,-13.00815428041265,1094,19354048.9216,-13.6469295862248,12,projection_zx
47212032.8192,-13.077563082232576,58482406.1952,1000,-14.375131750874509,1799,57297430.1184,-14.825337859001074,20,projection_xy
47210804.019200005,-13.077385553024829,58472844.492800005,1000,-14.375103491764886,1799,57297351.475200005,-14.825336368780174,20,projection_yz
47200373.9648,-13.077142513615392,58459756.953600004,1000,-14.374863598820692,1799,57293098.1888,-14.825255769619435,20,projection_zx
192982037.2992,-13.679398503060543,101802724.55680001,450,-15.903792217274766,737,677335793.664,-17.50701006602764,9,projection_xy
184419614.72,-13.633644583610714,97601801.4208,450,-15.85451777595387,737,646930759.6800001,-17.45714450268388,9,projection_yz
191744363.72480002,-13.675514780394387,101439222.5792,450,-15.89680651709109,737,671499996.3648,-17.497615036634148,9,projection_zx
